S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.0725638327081034,3.258096538021482,3.057278452488752,0.0,0.21901812498572973
0.0,0.06930565691238003,3.258096538021482,2.730001062216156,0.0,0.19646174386915072
0.0,0.114936462830351,3.258096538021482,3.1768666962676773,0.0,0.0
0.0,0.0,3.258096538021482,2.8581793818876005,0.0,0.6264189901414953
0.0,0.34565796812431704,3.258096538021482,3.0305741928381402,0.0,0.0
0.0,0.0,3.258096538021482,3.4407384953083873,0.0,0.0
0.0,0.42410786194593175,3.258096538021482,2.9662343691078905,0.15415067982725825,0.790278177855848
0.0,0.028653294575721085,3.258096538021482,2.980159502115342,0.2876820724517809,0.7044257962234117
0.0,0.0,3.258096538021482,3.361794128206802,0.4054651081081644,0.30719725835442857
0.0,0.11016724636068109,3.258096538021482,3.0171751164071803,0.5108256237659906,0.0
0.0,0.0,3.258096538021482,2.9184039876142402,0.6061358035703155,0.007179497456533568
0.0,0.0,3.258096538021482,3.4958448608719337,0.6931471805599453,0.33948271774080474
