RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,4.962844630259907,4.534028144429186,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.595528367434243,3.550574782736756,3.107824059351619,2.4849066497880004,4.362457811681883,2.3978952727983707,2.1069700360737786,0.6931471805599453,0.0,0.0,1.1684320461783981,4.962844630259907,5.19249969704334,3.7376696182833684,5.134199782539488,3.091042453358316,2.0583789743661187,3.5553480614894135,3.7106627873863847,5.823045895483019,4.466896455925315,3.258096538021482,5.251749813061007
3.1354942159291497,3.5686886899423356,3.5553480614894135,3.0057486029510625,2.4849066497880004,5.143719248025887,2.3978952727983707,3.381180579961817,0.6931471805599453,2.895021297617174,0.0,2.1358696642714365,4.962844630259907,5.462575942462703,3.7376696182833684,5.054686825561663,3.091042453358316,2.85648055574925,3.5553480614894135,4.438361206654052,5.823045895483019,3.911427361996502,3.258096538021482,2.9269815049049104
3.1354942159291497,3.4307345072692197,3.5553480614894135,2.1803093013834554,2.4849066497880004,2.2842274024343214,2.3978952727983707,2.27857934856339,0.6931471805599453,3.1333065148036523,0.0,1.4414422843713786,4.9605109069136875,5.063603141253152,3.7376696182833684,3.309403472656932,3.091042453358316,2.09566375923909,3.5553480614894135,4.120641902039225,5.823045895483019,4.617838773282145,3.258096538021482,3.4105399750375853
3.1354942159291497,3.211488577042971,3.5553480614894135,3.10643272575231,2.4849066497880004,3.9531778459433577,2.3978952727983707,2.1586878582658335,0.6931471805599453,3.472192999391628,0.0,1.463695827696247,4.958171724560515,4.9100238048982305,3.7376696182833684,3.449941295480115,3.091042453358316,2.46933158563191,3.5553480614894135,3.8789827413882336,5.823045895483019,4.085710940418831,3.258096538021482,2.9914541755442974
3.1354942159291497,3.4326288168578367,3.5553480614894135,2.3164903243636736,2.4849066497880004,5.9641701385014985,2.3978952727983707,2.0360695032403195,0.6931471805599453,2.37883664352454,0.0,0.5148016069004095,4.955827057601261,5.264193234218933,3.7376696182833684,4.2832900808612475,3.091042453358316,1.3058050331834037,3.5553480614894135,3.318725618908153,5.823045895483019,4.967451734771603,3.258096538021482,4.129586439132413
3.1354942159291497,2.9863018350338546,3.5553480614894135,3.0479853644719155,2.4849066497880004,3.1919243591918454,2.3749057545736716,1.9412777707840143,0.6931471805599453,4.005185993606884,0.0,1.4891673252292348,4.9672057361689195,4.1137698376886815,3.7346889901452305,3.9428485868384326,3.091042453358316,2.685992658634956,3.5553480614894135,1.9297568520638317,5.823415649600746,4.9140557715187505,3.258096538021482,3.19719517445873
3.1354942159291497,3.8021791831007,3.5553480614894135,3.1861190953044742,2.4849066497880004,5.055903999350611,2.3513752571634776,2.249145987097242,0.6931471805599453,3.784535397788207,0.0,1.0303191871443422,4.978456395732021,3.3553496025958025,3.7316994512968646,4.00870756312429,3.091042453358316,3.3951309584077953,3.5553480614894135,4.383026735432611,5.823785267050898,5.952666118511635,3.258096538021482,2.8898020486841034
3.1354942159291497,3.7847543303388966,3.5553480614894135,2.9101322271241217,2.4849066497880004,4.057638750108713,2.327277705584417,1.0177967587955548,0.6931471805599453,5.059640756341436,0.0,1.4325883776823898,4.989581884898423,5.61744343044072,3.7287009483006077,4.390493316727345,3.091042453358316,2.2092324474543763,3.5553480614894135,3.9095153942800804,5.8241547479344655,4.537146148015468,3.258096538021482,2.518572641346994
3.1354942159291497,3.397659143215586,3.5553480614894135,3.684248762999945,2.4849066497880004,6.13890936265199,2.302585092994046,2.0340555062593384,0.6931471805599453,2.2782817084054665,0.0,3.1866019413015767,5.000584958242754,4.807190654970358,3.7256934272366524,5.621481464933408,3.091042453358316,2.7379518845254305,3.5553480614894135,2.137787360126888,5.82452409235233,4.343409596179751,3.258096538021482,1.2295322613207174
