,Actual_last_5_vals,Mean_Simulation,Simulated_17,Simulated_1,Simulated_21,Simulated_27,Simulated_5,Simulated_14,Simulated_15,Simulated_8,Simulated_4,Simulated_22,Simulated_16,Simulated_19,Simulated_6,Simulated_23,Simulated_29,Simulated_25,Simulated_26,Simulated_9,Simulated_0,Simulated_12,Simulated_20,Simulated_24,Simulated_28,Simulated_7,Simulated_10,Simulated_2,Simulated_11,Simulated_18,Simulated_13,Simulated_3
0,42899.57205240175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42902.17903930131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42904.78602620088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42907.39301310044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91,56579.91
6,,56662.68,58612.07,51773.24,57116.38,54017.7,60581.01,49845.25,62904.52,53005.92,55639.35,60728.5,58905.23,49315.82,60741.18,51873.1,52589.55,44581.6,58112.76,67017.51,49384.75,58499.12,50702.29,55363.77,81182.43,52576.3,56871.94,54288.59,53603.55,48703.06,60732.24,70611.81
7,,57476.5,64889.89,59302.98,65209.44,51936.02,62803.86,49919.16,62153.28,65458.02,48990.09,50489.63,69118.75,64112.09,54453.08,46658.27,64127.69,61458.99,51063.31,48571.95,59229.31,72297.51,65524.49,57352.61,64627.96,54905.1,50031.03,55300.2,48897.35,56316.82,48942.6,50153.42
8,,58926.95,56591.75,55211.29,54494.38,61761.75,85360.95,48443.4,76751.67,60986.87,57690.19,53242.72,67450.1,70493.11,51721.65,65297.27,49664.56,58369.79,58060.55,50059.78,52354.15,71608.14,49052.11,58954.42,57833.32,73181.64,55423.57,49608.65,50963.27,55783.66,56382.17,55011.75
9,,55233.77,48621.84,57007.21,56622.7,59957.09,51863.15,45549.9,57273.57,56900.69,55852.34,43695.08,65221.07,58982.61,66536.07,59548.69,36797.83,42931.28,65300.09,62287.48,60026.34,73922.29,61284.87,44357.82,64176.77,50131.21,41207.37,51295.48,42611.95,55378.81,58520.74,63150.84
10,,57611.42,65543.0,61531.55,49359.27,64448.32,61068.02,54275.85,68103.58,66240.69,59822.52,55779.07,58498.03,74177.92,55108.53,61751.49,52637.89,58919.98,54068.5,61118.54,49344.82,72172.59,58309.36,45005.13,62755.91,65289.83,49169.45,41330.59,43439.2,55455.88,44180.22,59436.81
11,,56855.54,54390.54,54656.07,57383.02,59648.91,55599.11,55301.84,66980.11,70124.38,51306.0,55650.48,63919.99,55318.46,60342.78,58159.29,38841.74,58624.88,62690.93,53963.86,59164.94,54799.78,59258.44,46953.25,43474.45,49107.79,60324.86,64145.99,56263.74,64502.96,49105.49,65662.19
12,,58931.85,48711.04,54550.82,56695.99,74125.1,48271.42,65071.07,59134.77,58444.42,66514.51,59237.03,60501.05,68823.17,72848.01,72724.39,55513.15,58830.7,54331.1,55689.72,60711.47,62374.27,60134.57,50715.43,52223.92,69588.53,49095.96,44655.73,51693.47,64042.42,55245.62,57456.79
13,,56221.02,65295.97,45597.01,68245.45,54796.56,50134.03,57793.97,49447.53,51743.9,46718.77,44447.88,60588.86,65067.27,61477.93,56180.91,57142.09,58623.29,53026.64,47363.6,60968.43,62022.16,58776.65,43103.05,63775.56,44964.86,50768.49,58232.31,55815.82,50878.99,70906.56,72726.01
14,,55845.84,54412.96,53395.84,63316.69,58963.07,57715.35,55429.37,59460.84,59091.7,57627.0,60982.17,71023.13,56938.72,63737.08,46362.07,49722.17,50334.36,43301.89,53082.3,61214.02,67786.39,50911.5,59255.47,46624.21,52368.62,51243.1,47561.17,52442.85,51203.82,65980.66,53886.58
