S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,5.815122587026141,2.3978952727983707,3.664742606981852,0.6931471805599453,4.334370275760994,4.962844630259907,4.640140249624989,3.7376696182833684,3.635926485886869,3.091042453358316,1.286733745590954,3.258096538021482,2.5191523510994482,3.5553480614894135,3.8484299403118807,1.9459101490553132,3.6464036031239875
5.4680601411351315,5.180931612197308,2.3978952727983707,2.674801169963289,0.6931471805599453,3.270153181464573,4.962844630259907,4.563843683805201,3.7376696182833684,3.433770471740119,3.091042453358316,1.4111419374700207,3.258096538021482,2.532232398947542,3.5553480614894135,3.0115076912096477,1.9459101490553132,1.2370013680161038
5.4680601411351315,5.13063635709718,2.3978952727983707,2.4221706044555322,0.6931471805599453,2.1735805728527056,4.962844630259907,4.969953161026181,3.7376696182833684,4.064315830536782,3.091042453358316,1.1498912505161933,3.258096538021482,1.9943123361873627,3.5553480614894135,3.24825937208661,1.9459101490553132,2.7533027405263155
5.4680601411351315,4.375719587184055,2.3978952727983707,2.7271039984255037,0.6931471805599453,3.9708905383093906,4.955827057601261,5.607605970026487,3.7376696182833684,2.3226979431980306,3.091042453358316,2.3714041906947645,3.258096538021482,1.877890419357238,3.5553480614894135,3.106933693191658,1.9459101490553132,4.300371614747342
5.458166067489932,5.33952082684616,2.3353749158170367,2.0619516045796837,0.6931471805599453,2.7378751103073418,4.9858871244070615,5.720646234681089,3.729701448634191,3.0317722171561603,3.091042453358316,0.8646832404562701,3.258096538021482,1.997897633692355,3.5553480614894135,3.7231589774521887,1.9459101490553132,2.8010628461649474
5.448173122092414,5.7567236512532425,2.268683541318364,2.694011761507638,0.6931471805599453,0.0,5.015069891164122,5.408630775530382,3.721669276936927,1.6969265265592668,3.091042453358316,2.9573026417478006,3.258096538021482,3.5190781018166803,3.5553480614894135,3.443492799218624,1.9459101490553132,1.4082084984484489
5.438079308923196,5.492085525363094,2.1972245773362196,2.298283784491448,0.6931471805599453,1.455336622132777,5.043425116919247,4.663929584419627,3.713572066704308,4.725626948330584,3.091042453358316,2.6302554746505553,3.258096538021482,0.7877106436356476,3.5553480614894135,4.668185246422327,1.9459101490553132,3.5391514301583227
5.438079308923196,6.0858187134347235,2.1972245773362196,1.162267257696986,0.6931471805599453,2.4820709426535634,5.043425116919247,5.9859586958537205,3.713572066704308,4.288733371474815,3.091042453358316,1.0801298600405351,3.258096538021482,1.478416039566891,3.5553480614894135,3.9162389579574453,1.9459101490553132,3.4980536398726145
5.438079308923196,5.499307166509531,2.1972245773362196,2.063863313695818,0.6931471805599453,2.951604887549797,5.043425116919247,6.170892421484439,3.713572066704308,4.475871089954399,3.091042453358316,3.0095277032518886,3.258096538021482,4.348780985274788,3.5553480614894135,3.3170642254558906,1.9459101490553132,3.252479598358437
5.438079308923196,5.4247469645012805,2.1972245773362196,2.010734840670919,0.6931471805599453,3.444569474479229,5.043425116919247,3.5851793878506646,3.713572066704308,3.680967928128335,3.091042453358316,2.9288953818709844,3.258096538021482,3.1658457831616884,3.5553480614894135,3.800953439816718,1.9459101490553132,2.2701176321717886
5.438079308923196,4.140254445385995,2.1972245773362196,1.919914416804581,0.6931471805599453,0.5633253366514732,5.043425116919247,4.810288737238356,3.713572066704308,4.023998885412498,3.091042453358316,2.735674983486115,3.258096538021482,3.399310023588522,3.5553480614894135,3.0163197423495314,1.9459101490553132,3.001967518073207
