S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.838279315717641,5.726847747587197,5.327647526730385,5.823045895483019,5.543792954251299,6.327936783729195,6.106110015416523,1.9459101490553132,1.8837506097673702,2.772588722239781,3.267928771273048,5.717027701406222,5.853141988774267,4.248495242049359,3.9414172092587876
5.786897381366708,5.252292109548209,5.717027701406222,5.408081029884267,5.814130531825066,5.595351118374922,6.311734809152915,6.693844494659855,1.9459101490553132,1.9982759684499458,2.833213344056216,3.2396379128669475,5.700443573390687,7.022657747194709,4.248495242049359,3.7231264887410456
5.783825182329737,5.320724604711703,5.720311776607412,5.730393232291212,5.811140992976701,5.322146701745548,6.302618975744905,5.626649292771872,1.9459101490553132,2.5947056708286773,2.9444389791664403,3.8290503497418777,5.69035945432406,6.337827904602113,4.248495242049359,3.826916283364932
5.7745515455444085,5.8849280211702,5.720311776607412,4.897862031642717,5.811140992976701,5.230537094166953,6.313548046277095,5.890178932271039,1.9459101490553132,1.4160081682638614,2.995732273553991,3.8590436270630195,5.680172609017068,4.741817824376139,4.2626798770413155,3.611677166985817
5.755742213586912,6.118561934194933,5.720311776607412,5.105968294470677,5.811140992976701,6.194231471872172,6.3080984415095305,5.279245510400899,1.791759469228055,1.7944655362150672,2.995732273553991,2.58307929461784,5.631211781821365,6.601718268889286,4.23410650459726,4.013770128934555
5.765191102784844,6.312694565341384,5.726847747587197,4.419554069039261,5.811140992976701,4.864603789783095,6.298949246855942,6.135510190354762,1.791759469228055,2.421156341026717,3.091042453358316,1.7105960822326955,5.634789603169249,5.874488633808659,4.23410650459726,3.3956704664651554
5.765191102784844,5.4838655342448925,5.733341276897746,6.025921633028568,5.811140992976701,5.375420466676173,6.298949246855942,5.959853300924062,1.791759469228055,1.9131018218200126,2.772588722239781,4.605288990896436,5.66988092298052,4.483971789862072,4.23410650459726,3.6533198434895726
5.75890177387728,5.734010026371162,5.703782474656201,5.365794073067855,5.808142489980444,4.842571965416516,6.278521424165844,6.433587899440375,1.791759469228055,1.6825402077136868,2.302585092994046,2.8763881519898677,5.6131281063880705,6.049288015280199,4.23410650459726,4.242537698071337
5.7745515455444085,5.617709249170018,5.717027701406222,5.16995632732367,5.808142489980444,5.986775993100137,6.278521424165844,5.714582780448284,1.791759469228055,1.3234736272349905,2.4849066497880004,3.036013082469006,5.616771097666572,6.066963663591576,4.23410650459726,4.4406980450734075
5.765191102784844,5.645484669624657,5.71042701737487,4.620919995385632,5.808142489980444,5.010441490365423,6.2878585601617845,6.598974894188538,1.791759469228055,2.0201397508566066,2.302585092994046,2.6005071625739156,5.616771097666572,5.9449223603576895,4.23410650459726,3.346975263742342
5.777652323222656,6.664584714907361,5.707110264748875,5.256578237876247,5.755742213586912,5.898300433504907,6.3080984415095305,6.075161449867504,1.791759469228055,2.005358339675341,2.3978952727983707,4.124590711743766,5.66988092298052,4.761239337469739,4.23410650459726,3.521118847448557
5.777652323222656,5.906765868950744,5.707110264748875,6.041621070941418,5.755742213586912,6.123870226253489,6.3080984415095305,6.379877055325715,1.791759469228055,2.032253871114657,2.302585092994046,3.371842094370703,5.66988092298052,5.746658706524857,4.23410650459726,4.112350903675128
