RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.103045554277688,3.044522437723423,3.6392436171574167,2.70805020110221,3.3928598908698673,4.31748811353631,4.451906016607533,1.3862943611198906,1.6701743144112084
4.454347296253507,6.386541556381709,3.044522437723423,4.810575780085399,2.70805020110221,3.986713574941814,4.31748811353631,4.599308872998155,1.3862943611198906,1.5109381228859025
4.454347296253507,5.032963445782532,3.044522437723423,3.0837527271147045,2.70805020110221,2.340898701020111,4.31748811353631,4.460311737360407,1.3862943611198906,1.1710127802178085
4.454347296253507,4.166909632187494,3.044522437723423,4.34033237643535,2.70805020110221,3.60799822159762,4.31748811353631,4.26589536864601,1.3862943611198906,1.4645488626252334
4.454347296253507,7.3645448575534775,3.044522437723423,3.1896606237361054,2.70805020110221,4.24539263118487,4.31748811353631,4.582884784615335,1.3862943611198906,1.9561121348421768
4.454347296253507,4.969517791602565,3.044522437723423,4.24848090536416,2.70805020110221,3.2997852127872793,4.330733340286331,4.489121950207793,1.3862943611198906,2.3160448045525035
4.454347296253507,5.314495781108697,3.091042453358316,4.210119874248013,2.70805020110221,4.1803395729543205,4.430816798843313,3.935359073972257,1.3862943611198906,1.8786657862887761
4.51085950651685,4.015490432207516,3.091042453358316,4.290874786307803,2.70805020110221,3.925819943893355,4.718498871295094,4.090140212472441,1.3862943611198906,1.2120837186215196
4.663439094112067,4.917405955521426,3.1780538303479458,3.406347541198288,2.70805020110221,3.585704637407075,4.624972813284271,4.272449093711459,1.3862943611198906,2.105787110171471
4.66814498514948,6.369174989102259,3.1780538303479458,3.8417796324066646,2.70805020110221,4.365490338803953,4.68213122712422,4.598049794831272,1.3862943611198906,1.404516695941836
4.672828834461906,4.605428651472115,3.1780538303479458,3.852587628819255,2.70805020110221,4.02122109608484,4.736198448394496,4.455830746450092,1.3862943611198906,1.305620972441647
4.672828834461906,3.7909066058208327,3.1780538303479458,4.591860352208665,2.70805020110221,4.9531749566025445,4.74493212836325,4.532186270529864,1.3862943611198906,1.4065456102190144
4.663439094112067,6.604221137846949,3.1780538303479458,4.351428395342078,2.70805020110221,4.3048775187743535,4.736198448394496,4.370798421312245,1.3862943611198906,2.3044457684233612
4.68213122712422,5.515833603183498,3.258096538021482,3.8839138075820534,2.70805020110221,1.794570359229502,4.564348191467836,4.399458295175148,1.3862943611198906,1.6669291122199648
4.948759890378168,5.501925353912186,3.258096538021482,4.300261722111528,2.70805020110221,4.013344850259344,3.784189633918261,4.324646520161718,1.3862943611198906,2.2990853360893526
4.955827057601261,6.4400097147299835,3.258096538021482,3.588635600975758,2.70805020110221,3.1362686226393306,4.02535169073515,4.479291286366868,1.3862943611198906,1.2100125387923901
4.955827057601261,4.96541094739523,3.258096538021482,2.7726768223775666,2.70805020110221,3.9466517760854303,4.060443010546419,4.183274543263173,1.3862943611198906,1.834784433686705
4.969813299576001,5.328234401008565,3.258096538021482,3.4381816430971375,2.70805020110221,4.425495478200366,4.143134726391533,3.67825301476398,1.3862943611198906,1.8379820267160496
4.969813299576001,5.335952139589691,3.258096538021482,3.755042636811083,2.70805020110221,3.085724754052336,4.127134385045092,4.710631157206267,1.3862943611198906,1.4835181789355518
4.962844630259907,5.020873818680412,3.2188758248682006,3.410631636834971,2.5649493574615367,2.254129967996893,4.23410650459726,4.1944315284595035,1.3862943611198906,1.826196625453578
4.962844630259907,6.1318165841355246,3.5553480614894135,2.8784578270977828,2.5649493574615367,4.277865912150947,4.23410650459726,4.1103323647250205,1.3862943611198906,2.035033502760131
4.962844630259907,6.066155854430154,3.5553480614894135,3.8137630225014396,2.5649493574615367,1.8881414658461246,4.23410650459726,4.163450995391899,1.3862943611198906,1.9858274239977471
4.962844630259907,5.714936509253824,3.5553480614894135,5.149512697425781,2.5649493574615367,3.2224938709520243,4.2626798770413155,4.626326661715087,1.3862943611198906,2.0826768416780648
4.962844630259907,4.208244578216694,3.5553480614894135,4.8981096248991935,2.5649493574615367,3.6385917220824022,4.248495242049359,4.2806089278146375,1.3862943611198906,1.390553033499817
