DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.5793991062174673,0.0,0.022944291867398603
3.258096538021482,2.4036411791249077,0.0,0.0
3.258096538021482,3.1603195916919686,0.0,0.8566514588198613
3.258096538021482,0.9422421807887851,0.0,0.7072542080569293
3.258096538021482,2.570817816200802,0.0,0.1819340733112642
3.258096538021482,4.125390899812901,0.15415067982725825,0.33574778277286144
3.258096538021482,1.4978704740793267,0.2876820724517809,0.691427902667557
3.258096538021482,2.206554310403773,0.4054651081081644,0.4274661866894501
3.258096538021482,1.6513037151335699,0.5108256237659906,0.5899393167238488
3.258096538021482,1.7051157388900768,0.6061358035703155,0.0
3.258096538021482,2.247405466714017,0.6931471805599453,0.8917429152645489
