DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,1.9867224271791095,0.0,1.044097940756173
3.258096538021482,2.9561364609645118,0.0,0.4611112954087134
3.258096538021482,2.772900564876413,0.0,0.5210978105873874
3.258096538021482,2.6030826483524345,0.0,1.199658252365385
3.258096538021482,2.235477293954948,0.0,0.15358423548610678
3.258096538021482,1.711388287246775,0.15415067982725825,1.2130949952848042
3.258096538021482,2.3181504868855196,0.2876820724517809,0.23490429013762193
3.258096538021482,3.1670948728246144,0.4054651081081644,0.1950453809610631
3.258096538021482,4.275342659839422,0.5108256237659906,0.5079021515521759
3.258096538021482,3.593937275055417,0.6061358035703155,0.4240724344664084
3.258096538021482,2.513445591453726,0.6931471805599453,0.48802934367957496
