DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.1785996206984857,0.0,0.47985419425132303
3.258096538021482,2.9302596357680772,0.0,0.42776774983977406
3.258096538021482,3.150247270530467,0.0,0.0
3.258096538021482,3.031157605074198,0.0,0.0
3.258096538021482,2.112177225266223,0.0,0.46600152032468506
3.258096538021482,2.4886826033160396,0.15415067982725825,0.11659155718780934
3.258096538021482,2.43774371678696,0.2876820724517809,0.1756258299146783
3.258096538021482,2.9839964083402597,0.4054651081081644,0.9859555502011793
3.258096538021482,0.9633808929733509,0.5108256237659906,1.0512003155212615
3.258096538021482,2.078635343523872,0.6061358035703155,0.18932800001769362
3.258096538021482,1.9096108285338114,0.6931471805599453,0.0
