DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,2.8694126637365085,0.0,0.9817057446853568
3.258096538021482,1.9981987233577105,0.0,0.07171468128318476
3.258096538021482,1.3965919049936033,0.0,0.42301665806196187
3.258096538021482,3.911910116533833,0.0,0.8351295495494458
3.258096538021482,3.918557574757731,0.0,0.5080407235494275
3.258096538021482,1.5315139434087648,0.15415067982725825,0.6621195893491165
3.258096538021482,3.297016735869015,0.2876820724517809,0.2568043345942653
3.258096538021482,2.0584598072265554,0.4054651081081644,0.07429028109317526
3.258096538021482,2.9777379811030533,0.5108256237659906,0.0007171790251854215
3.258096538021482,1.383129647375043,0.6061358035703155,0.08302540110548284
3.258096538021482,2.3017382861649387,0.6931471805599453,0.1676414545220385
