RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.118069466336933,1.791759469228055,1.8907935336785786,1.0986122886681098,1.4284264687316166,6.018593214496234,6.634438432527468,6.893656354602635,5.876565371673468
3.1354942159291497,3.28085257810569,1.791759469228055,0.806069761546456,1.0986122886681098,1.4556799397305813,6.025865973825314,5.124249018094822,6.904750769961838,5.633871269986489
3.1354942159291497,4.571647289672061,1.791759469228055,2.3114561082034624,1.0986122886681098,1.8768334074893804,6.028278520230698,5.722880801153499,6.907755278982137,6.396416090774477
3.1354942159291497,2.220380879181209,1.791759469228055,1.9836047812420334,1.0986122886681098,1.7655679460130425,6.018593214496234,6.570921864870042,6.926577033222725,4.213010281221367
3.258096538021482,3.5145390462943933,1.791759469228055,3.0379578955588213,1.0986122886681098,1.3629047673708699,5.937536205082426,5.47203680156054,6.903747257584598,6.890146364630235
3.258096538021482,2.80361613373866,2.772588722239781,1.1304521538699377,1.3862943611198906,1.8339390598044623,6.016157159698354,4.779209917805031,7.00397413672268,8.621079930825962
3.332204510175204,3.025023595645353,2.6390573296152584,2.021896383356939,0.6931471805599453,2.088879870802993,5.713732805509369,3.699409250341347,6.760414691083428,7.005105032618658
3.332204510175204,2.5907765345948586,2.6390573296152584,0.9513021004430493,0.6931471805599453,2.561755199417036,5.71042701737487,4.341886574055711,6.7357800142423265,6.854645206960556
3.332204510175204,2.6943809591390253,2.6390573296152584,1.2461047971412396,0.6931471805599453,1.4059739014499488,5.683579767338681,3.433309715316402,6.734591659972948,5.52847047466821
3.332204510175204,2.771971983901629,2.6390573296152584,2.4993609474860943,0.6931471805599453,1.3504800505967796,5.69035945432406,5.934774694965309,6.738152494595957,6.092645202415854
3.332204510175204,3.6368934260191628,2.6390573296152584,2.26218491115264,0.6931471805599453,1.2177499718682239,5.697093486505405,5.105050978468879,6.7580945044277305,3.4959117283750563
