RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.201489016465883,5.170483995038151,5.3697148959676095,5.627621113690637,5.359716958139057,3.8066624897703196,3.9062712683878256,4.465908118654584,4.333938571671718,5.8377304471659395,5.774400498626462
5.1298987149230735,5.101984396120643,5.1647859739235145,4.838554973532123,5.634789603169249,5.283824800867582,3.784189633918261,4.141395965785283,4.454347296253507,4.378707245206839,5.857933154483459,5.772494986394942
5.762051382780177,5.006490532321932,5.817111159963204,5.57407369959137,5.8944028342648505,5.769941409835166,4.430816798843313,4.38442225735905,4.663439094112067,4.588590934642094,6.284134161070802,5.0262865153094864
5.726847747587197,5.679377536018147,5.814130531825066,5.166400182190835,5.921578419643816,5.603727741358517,4.430816798843313,3.8434217825706996,4.663439094112067,4.310821623789471,6.289715570908998,5.572166162970519
5.739792912179234,5.028023663643813,5.817111159963204,5.0687239177366905,5.963579343618446,5.214675307115098,4.442651256490317,3.6599103493427845,4.663439094112067,4.404427782768157,6.295266001439646,6.080094018574789
5.723585101952381,4.657366066120806,5.820082930352362,5.432962256499112,5.968707559985366,4.5808026474216295,4.418840607796598,3.829975885922521,4.663439094112067,4.5364005852615,6.304448802421981,6.687382114403105
5.726847747587197,5.124670212937334,5.823045895483019,5.107346240438781,5.968707559985366,4.994845535392837,4.406719247264253,3.7837066443551066,4.663439094112067,4.396536359351108,6.315358001522335,5.538238766771089
5.720311776607412,4.6857195242826535,5.811140992976701,6.044665929418714,5.983936280687191,5.458260494887463,4.382026634673881,4.583467583152591,4.663439094112067,5.014751813576096,6.311734809152915,6.638049291722283
5.707110264748875,5.232983999706359,5.811140992976701,5.870602220086408,5.726847747587197,4.9609834982288215,4.356708826689592,4.0606172679915655,4.663439094112067,3.84005464160056,6.2878585601617845,5.6182254448798385
5.733341276897746,6.335613315922362,5.811140992976701,5.245934690631779,5.739792912179234,5.371885756823276,4.356708826689592,3.5402694189776933,4.663439094112067,4.276239580289176,6.289715570908998,5.138379629759008
5.717027701406222,5.178934540399203,5.808142489980444,5.021739013272024,5.726847747587197,5.550370637068988,4.356708826689592,4.51050545747362,4.663439094112067,3.186725338660257,6.289715570908998,5.901932182639923
5.707110264748875,5.681787694971535,5.755742213586912,5.824066580584904,5.755742213586912,5.485783619154578,4.343805421853684,4.346367855666953,4.672828834461906,4.339847193046654,6.293419278846481,4.944847278734931
