,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
298,5497.177777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,5507.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,5517.0888888888885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,5527.044444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285,4259.7874565925285
304,,5144.84555854762,4655.281184728249,3731.7364203445004,4270.836271204673,3059.98148897944,4472.043142258028,4454.491945340112,4112.483349203894,3976.1004075329834,4098.304444216893,3989.605021792014,3648.118324556637,5082.670498328286,3632.8712400275917,4680.689694821718,4064.544512710696,3068.415424177766,4688.772174678571,5005.433474801845,5497.585972927266,5682.184366199776,3887.452769792131,5333.714648688656,5052.867888213757,3450.8255779131496,3970.2022539421755,4443.130187132609,3215.8940383061995,4612.41533741827,4495.5948175426765,4825.603361159549,3411.054562680003,4488.808859641439,4178.189002503648,5155.721154273474,4378.554559696596,5615.535010051923,3477.0848078357913,3503.2538646458697,3962.772455514923,4669.400513500705,4541.45377016161,3613.9158651711637,3800.109310669542,4935.732149699289,3786.6624715051366,4721.850706886151,3732.9341623015166,3171.4445449487644,3931.007916599349
305,,3697.286894262541,3427.386564482179,4716.901275955603,3440.578933697068,5294.398962670496,3812.916288915182,5204.475409340117,3870.6281424232684,4126.5709524563745,4301.052487075552,3537.77099987821,3834.957220493342,2962.3640303513303,3835.245423213361,4486.806481639314,4434.7989186675295,4697.607469598896,4840.209265941507,4292.275985246553,4102.7881497679855,5147.682053165751,5352.0810874757035,4647.436777213658,4252.066331950497,3235.970699966116,4153.4677102527585,6000.933714367547,4097.763731501788,4608.4030421438465,4139.334888551037,5200.4224719795775,4020.465098585404,2816.85933315717,4254.890765492017,4853.969386258036,4431.714573850695,5000.403050653492,5023.333603654843,3855.4368406168096,3142.34236124326,2652.233743944048,4398.477740930545,4292.992809921683,3819.515852188677,5583.318902782761,5881.594754994798,3163.0269296035954,3890.213048373278,3117.6272051010083,5445.146696590419
306,,3162.7368523303317,4249.651541921371,4852.355728094102,5762.250770106098,4286.199585998991,6203.8650929268315,3472.593824750088,4152.064154077847,3551.0800077475947,4697.025871450556,3774.614358423063,3903.776095275727,3672.162747477,4965.920894012391,3629.355218238569,4248.707270089459,4306.603801404524,5386.118587788928,4649.078648267413,3237.57729930714,4992.720891672031,4265.780736237756,4164.965437085969,5619.855548994949,4660.820643454131,3568.983601523002,3684.783452533231,4536.18639977643,2393.829818109586,5511.270466344155,5237.3747027511035,4681.886552295348,3484.4761064092822,5043.65414464182,3423.5121351611297,3997.7055626319684,4317.368769718261,4419.0650541037085,3305.303857764513,3589.200667946596,4038.531017065408,3600.1097435325782,4596.08365027778,3771.820924869175,4264.657509653804,3331.645861568703,4690.117477123158,3265.01926972168,4182.090683717301,4251.509302415828
307,,4337.286688966301,4832.759869347034,3937.784030371826,3948.6743564486987,3300.7304055197683,3223.80746182263,4836.76116061266,4273.6281409866915,3974.0958153428737,4767.07390418489,3604.0048718980415,4688.250093394381,4553.668602856453,3541.689044444386,5059.08014815405,5102.1807073808595,5348.111282552284,3951.704244827285,3406.864590197412,4926.235757583144,3931.681008840294,5279.250535877504,4821.468279604787,3687.9302318021523,6485.332889105506,4061.68878145683,4301.523797486063,4101.763555542565,4637.49791450662,4101.299845316322,4933.675414148056,4709.555950682944,4860.820270932898,3731.4665029537337,4348.772313236475,5687.479781814809,4170.151197337747,4961.6843681191785,2785.077296583304,4145.236228579582,5709.857105241146,4677.7454618940665,2293.5944515699093,2883.0418226052057,3804.0364754474185,3957.4093429789737,4621.300552628913,3118.5816319924133,3227.5967450851745,4021.6816896229498
308,,4827.471942250337,3747.12541413337,1915.1596230545433,5572.843432212446,4726.124301619044,4378.938059445997,5265.145046345459,3009.663547808799,4726.835786218296,4327.98162536377,4174.095588072067,4061.7185030361584,5442.648283494399,3786.3246876632466,4065.6117476894765,4713.365964786072,4871.950465768162,4870.478870474981,3021.790880853364,4616.158001728372,4847.6748802053835,4777.035195992045,3470.437938648033,4666.483946508233,4228.004839377659,4822.658035702715,4122.9462060804435,4003.639938417762,3273.2830741806433,5543.861223407062,2801.6014745116718,4632.7827196898415,4100.093251941556,2791.795772236315,5825.809074021328,3675.3631384559685,4589.557004089604,3252.129896393037,4584.790058144625,4730.555220612729,6427.703670507679,2986.9519456802736,5318.4136923192245,4112.353448641934,5307.978748341093,3576.494680104988,3479.618516574403,5568.3882392700325,4525.320410466642,4190.087372057744
