S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.1354942159291497,1.9779956537447507,0.0,1.13197025745384,3.784189633918261,4.828739776390911,5.181783550292085,2.261268395792869,3.044522437723423,2.835293217559969,0.0,2.856430867764358
3.1354942159291497,2.9482646489426454,0.0,1.2905885899213674,3.784189633918261,4.141727251738503,5.181783550292085,4.458111192725304,3.044522437723423,3.00036737134327,0.0,2.810444693847035
3.1354942159291497,2.6206207814837006,0.0,1.229353109655507,3.784189633918261,3.8327245125105285,5.181783550292085,2.1084830360918727,3.044522437723423,2.36736523275005,0.0,2.187060155848462
3.1354942159291497,2.3571270189093885,0.0,1.2343414564251847,3.784189633918261,2.8368688824137354,5.181783550292085,2.7786506945874425,3.044522437723423,2.411741249871429,0.0,1.9334843026437518
3.1354942159291497,2.328206008654012,0.0,1.6608418866846728,3.784189633918261,4.141653656328082,5.181783550292085,3.9809353287610985,3.044522437723423,1.8257862691574438,0.0,2.620093434048086
3.1354942159291497,3.0457642558369256,0.0,0.5936788372912916,3.784189633918261,2.528468223646967,5.181783550292085,3.920523072113,3.044522437723423,1.9943286722631668,0.0,1.8447199254793367
3.1354942159291497,2.7642299518300013,0.0,1.785422036338395,3.784189633918261,3.921056552688085,5.181783550292085,4.84118731611876,3.044522437723423,2.73733974028845,0.0,0.0
3.1354942159291497,2.4537794306928427,0.0,0.3981510746648149,3.784189633918261,3.2473013214845743,5.181783550292085,4.058551755002551,3.044522437723423,2.8199553035210174,0.0,2.070688813424833
3.1354942159291497,2.4689655879176997,0.0,0.667036430712604,3.784189633918261,2.914189274612136,5.181783550292085,3.5912897945507236,3.044522437723423,1.551988590558326,0.0,2.0941981326949812
3.1354942159291497,2.88568473639222,0.0,0.2540763631772781,3.784189633918261,2.2041645425940732,5.181783550292085,4.681593488080529,3.044522437723423,2.9325751773877933,0.0,0.26380364579441284
3.1354942159291497,2.443798690450781,0.0,0.0,3.784189633918261,3.9372598362271187,5.181783550292085,1.8550246550393623,3.044522437723423,2.9152646558766335,0.0,0.0
