,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
157,8071.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,8078.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,8085.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,8092.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726,4534.13599089726
163,,12665.753870071903,1556.4225029373174,-51435.64673313214,-9536.750187309135,10816.582656923038,32448.291184114732,-22433.810173659822,22024.154327056633,42716.80741600849,19152.718679827318,-41057.41308796369,29062.664558033124,19887.52006412124,16969.875525397267,17951.128537534438,18081.186645387388,15573.34911134268,28751.158072448907,-23455.179538450084,11121.174390440336,-9329.919009239176,23018.1390681984,27208.39321782779,5789.395213342702,-433.7906121085034,-1230.492030296174,12669.737231255185,22656.078396324334,-1330.9766198451819,-11026.733025536905,-8410.915809075765,-10835.871888780905,-6567.986297369949,-14422.106669063007,10052.598142776762,-20181.855169616276,23460.29037667028,-9546.513891195456,11979.227380180575,25808.669316966996,-8588.053811495434,6996.33752059001,-20737.41207823153,21959.89350899597,42326.50271848458,50454.63168372829,-18808.160113662238,-34638.91121429738,-37279.0283044931,58093.170481088586
164,,7148.283117512693,-19229.75100190786,30867.132530070063,12264.584494417159,10428.828147962568,23256.563774716516,382.5942732791184,36462.47023320559,26992.910639924834,21255.724152400155,-16.698152216140443,-3599.1274075246793,-13637.2292293297,-413.87134036886755,14849.75403537224,-7212.535255558559,-11044.7379593652,53843.05834025383,-10909.994900881207,38628.05195973809,42306.771639199105,22913.187601270023,-2383.866453967047,65164.644038455015,19340.466905789228,-9426.572572696423,4013.3850600070555,-3182.3888817929665,-3674.073963991218,-1578.067119985673,30175.730249440883,25872.90807550613,-18289.009921624518,-32640.60118456821,8355.134357246468,41547.359670309284,22655.26378155111,1983.7214793652904,-21504.209956968225,-3631.1017078266414,-11471.274212898326,-20019.04664414261,27695.947324237663,43207.72075897046,32540.39040738839,20649.38546612825,60484.71999703008,5533.939018677538,-13803.292534857297,-13446.113485837974
165,,-3458.259273767545,-6730.504747945592,2506.3149418571234,25867.099723117113,-17338.148961281917,-6463.561393422861,11319.817609676693,-2523.5890777275463,12595.90863588589,20792.82535996388,-4914.840276334152,20992.143932553172,15366.266240396417,-18355.183021243312,46675.95170729357,19592.71772224933,-17384.680989493463,-11749.618000212327,-1991.4541801271002,-43932.44534758564,-39469.92624941185,-10197.854656731819,-2269.518807436252,-15538.224545432802,-13522.694215183827,22228.04541145546,13486.263199618958,-34640.45381862921,50420.12009133924,-26309.690384299913,-28924.076345324967,52046.84736869511,20504.860397885906,26182.38770016427,-14843.033988133751,20989.527616288222,34697.90374417787,-289.029770252827,17726.57524582029,17429.908424112327,1100.8658116166712,26039.58696402682,31527.77298167247,68.68692121642243,37996.622991865464,35299.82033752615,15975.618861929344,-55375.053406267776,18363.25865189377,7032.242889198317
166,,30858.900021948222,-6978.388982866103,12574.502238671677,746.5620479350437,-9328.49002879105,-11812.159893998,-47569.44574134605,16965.705615969513,-40140.16536280389,2664.001771152495,35999.15891979104,-29377.889191010618,-21948.87621122314,13170.233070688488,-2505.634970631408,26977.742543705695,-27933.344673561543,45316.09214965338,3281.783021372776,-2328.1309835089255,22023.027549627197,16134.095775656442,15249.733878115338,5862.697082758659,10873.753492928025,4350.977005308253,8149.516450418805,-10176.492332694832,-21354.430733361238,-22779.895328695813,-28052.75865692465,9310.648089919143,42351.54215596845,51490.18555906306,-5561.404566847206,18480.427422730543,16879.673930684854,-5936.77767278324,12146.351218670457,-32601.66899478026,48378.15781927059,28038.932490055482,20508.580826097448,4924.413453010826,33447.89169078377,-9580.531529296732,35791.98784628498,1042.1409429013227,23570.96242327575,8627.276748746785
