RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,2.4849066497880004,4.288801949621111,2.224623551524334,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,5.032885903031075,4.534028144429186,3.716616209085536,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.8256313078188295,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,3.8126180112900605,2.4849066497880004,3.47508873807862,2.1972245773362196,1.7741738847308521,0.6931471805599453,0.3463909045426563,0.0,1.0968808737953113,5.043425116919247,4.68252014490181,3.713572066704308,2.914149509117993,3.091042453358316,1.2455656893906981,3.5553480614894135,3.5024928405365436,5.82600010738045,5.1236559269406365,3.258096538021482,1.5189441227263725
3.1354942159291497,3.3511453761789243,2.4849066497880004,3.082847436440591,2.1972245773362196,1.5698339917337472,0.6931471805599453,3.4124313100964727,0.0,0.15477679262449762,5.043425116919247,4.253424886263192,3.713572066704308,4.97549481972827,3.091042453358316,2.577486142840113,3.5553480614894135,3.41154064569243,5.82600010738045,8.222511134650322,3.258096538021482,3.5967058550337
3.1354942159291497,2.74660284974996,2.4849066497880004,3.8314009254762307,2.1972245773362196,2.1530277439537664,0.6931471805599453,0.6439412483930649,0.0,0.0,5.043425116919247,5.610397322220964,3.713572066704308,3.126393260597702,3.091042453358316,0.6410335890325556,3.5553480614894135,3.437206521004779,5.82600010738045,4.27304743419953,3.258096538021482,1.9381591023987774
3.1354942159291497,4.109835417077379,2.4849066497880004,0.3922813808944223,2.1972245773362196,1.8259080314978808,0.6931471805599453,3.647668047042524,0.0,0.9845594745771971,5.043425116919247,4.605106820528824,3.713572066704308,3.4406799240005874,3.091042453358316,2.2854597899898734,3.5553480614894135,3.1103324130877392,5.82600010738045,4.974822595113203,3.258096538021482,1.9625440901907676
3.1354942159291497,2.953821365446281,2.4849066497880004,3.631703600630755,2.1972245773362196,3.0935934031226675,0.6931471805599453,0.41990841788969124,0.0,1.565120904097867,5.043425116919247,5.235859119060697,3.713572066704308,3.563606881411272,3.091042453358316,2.6677871383186877,3.5553480614894135,2.9810454820939065,5.82600010738045,6.377923826940034,3.258096538021482,5.539560901737898
3.1354942159291497,4.026956934031623,2.4849066497880004,5.3027749194675655,2.1972245773362196,2.0903819871469915,0.6931471805599453,2.954971044194058,0.0,0.6610613610662308,5.043425116919247,5.284789181322472,3.713572066704308,3.56285258547388,3.091042453358316,1.9483776571626792,3.5553480614894135,3.490324409836421,5.82600010738045,6.516595976726265,3.258096538021482,3.0545039843048785
3.1354942159291497,3.21915303014958,2.4849066497880004,4.86263422471893,2.1972245773362196,2.0355274179393863,0.6931471805599453,2.7398484545110073,0.0,1.4542670965179187,5.043425116919247,5.145353061420365,3.713572066704308,5.128178127751699,3.091042453358316,1.3055710551301731,3.5553480614894135,2.9156562685430636,5.82600010738045,6.023806612667279,3.258096538021482,3.4006301117259765
3.1354942159291497,3.381915022135473,2.4849066497880004,3.8102461377498296,2.1972245773362196,3.3689209243631204,0.6931471805599453,2.5458809057720635,0.0,3.4302794361711144,5.043425116919247,4.8780042524521,3.713572066704308,5.985245110528698,3.091042453358316,3.003816418301898,3.5553480614894135,3.6357156460301105,5.82600010738045,5.910577565303797,3.258096538021482,0.9288101034510647
3.1354942159291497,3.5030204992689282,2.4849066497880004,4.88594213425078,2.1972245773362196,2.405562120974058,0.6931471805599453,4.6103572261633,0.0,2.686055978128897,5.043425116919247,5.057248933850085,3.713572066704308,3.493583651967854,3.091042453358316,3.0275661140681325,3.5553480614894135,2.1621492672130556,5.82600010738045,5.376435605623248,3.258096538021482,3.8250743259973214
3.1354942159291497,3.727425238772971,2.4849066497880004,2.2346225986726997,2.1972245773362196,0.41121455225291004,0.6931471805599453,3.128086350199079,0.0,1.1479776137845858,5.043425116919247,4.765452603514117,3.713572066704308,3.559943531055538,3.091042453358316,3.4943575033244434,3.5553480614894135,3.8904116850624963,5.82600010738045,5.3244370907710925,3.258096538021482,2.227015397073924
3.1354942159291497,3.2321877111414263,2.4849066497880004,3.2549147532147544,2.1972245773362196,2.67035675000053,0.6931471805599453,2.3755874217068453,0.0,3.1869426610744283,5.043425116919247,5.994302553801641,3.713572066704308,3.615977552890701,3.091042453358316,3.361043751513169,3.5553480614894135,2.651964729793792,5.82600010738045,5.887128862106549,3.258096538021482,4.81394477909943
