RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,4.053016783992891,1.791759469228055,1.9490254432440404,6.018593214496234,5.799220595696951,6.893656354602635,6.496333029085839
3.1354942159291497,3.113925587134261,1.791759469228055,2.834751446525904,6.025865973825314,4.1890516509741,6.904750769961838,3.489970588357489
3.1354942159291497,4.954436906029864,1.791759469228055,4.2685407885417215,6.028278520230698,4.495304891003456,6.907755278982137,8.107259120875359
3.1354942159291497,3.0841353119378034,1.791759469228055,2.2549274561269947,6.018593214496234,4.858485378348884,6.926577033222725,5.688729154462882
3.258096538021482,3.7753408843949154,1.791759469228055,1.188567194319146,5.937536205082426,5.795843822269908,6.903747257584598,6.879913418862029
3.258096538021482,3.218707638847804,2.772588722239781,2.1835919907612267,6.016157159698354,3.476811090100968,7.00397413672268,4.925168711409219
3.332204510175204,3.7564449595116844,2.6390573296152584,2.5835407711490443,5.713732805509369,3.3385289082969885,6.760414691083428,6.962142597241406
3.332204510175204,3.7165802184329997,2.6390573296152584,2.8358290965169606,5.71042701737487,6.233046995138292,6.7357800142423265,5.294797935349239
3.332204510175204,2.4935309392666145,2.6390573296152584,2.1865837673931496,5.683579767338681,4.336920665523242,6.734591659972948,6.448049521221179
3.332204510175204,3.5960994972449183,2.6390573296152584,1.6598815261762168,5.69035945432406,6.067115880410531,6.738152494595957,6.657920650947529
3.332204510175204,2.719823589069389,2.6390573296152584,1.2220424021272032,5.697093486505405,5.961413847643757,6.7580945044277305,6.901858287422356
