S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,6.2857614378482465,5.159055299214529,6.041662286737468,5.170483995038151,5.810115384737105,5.948034989180646,6.280848559100199,1.9459101490553132,0.6325960433241511,6.059123195581797,5.614136593737131,3.828641396489095,3.5973429788451985
5.572154032177765,6.66085677750545,5.170483995038151,5.79393703820395,5.176149732573829,5.005965375119947,5.953243334287785,5.900570773360865,1.9459101490553132,2.515627315484168,6.0844994130751715,5.6538576783909535,3.828641396489095,3.6983524881067713
5.796057750765372,5.516967711649147,5.768320995793772,5.928533317581143,5.817111159963204,4.398837765761641,6.313548046277095,5.366094619032203,1.9459101490553132,2.5752089712439585,6.293419278846481,5.532473625357715,4.1588830833596715,3.7050916859398986
5.796057750765372,5.33846107144417,5.720311776607412,5.604185780190598,5.814130531825066,4.861990820462719,6.274762021241939,5.613369432930028,1.9459101490553132,2.5286292948358478,5.700443573390687,5.253842702800665,4.1588830833596715,3.779541844631665
5.84354441703136,6.373721551103163,5.726847747587197,5.335692468250037,5.814130531825066,4.397157063135062,6.272877006546167,5.083872302317667,1.9459101490553132,1.7918576179884793,5.707110264748875,5.635546132830608,4.1588830833596715,4.22739968690637
5.8377304471659395,5.858453659361817,5.726847747587197,5.590650344168342,5.814130531825066,5.618488733999043,6.269096283706261,6.330768248411607,1.9459101490553132,2.5236643961465934,5.697093486505405,5.612613671703633,4.174387269895637,3.9033719007806
5.834810737062605,5.721051778350449,5.739792912179234,5.146354452552298,5.817111159963204,5.392662335155563,6.285998094508865,5.935480834467334,1.9459101490553132,1.8200453480145895,5.697093486505405,6.346817194624256,4.189654742026425,3.9951101254213417
5.834810737062605,5.9269497292416,5.7430031878094825,5.27917485980782,5.817111159963204,6.342883080255605,6.306275286948016,5.761944288242686,1.9459101490553132,1.4891162819484904,5.723585101952381,5.288956698264116,4.189654742026425,4.031939241328815
5.8377304471659395,6.0091469978082035,5.723585101952381,5.642239996320602,5.820082930352362,6.029306966634052,6.333279628139691,6.910240724183357,1.9459101490553132,0.9366364494957973,5.703782474656201,5.240273785922068,4.248495242049359,3.9488499946005353
5.8377304471659395,6.406183243241808,5.723585101952381,4.898374850176775,5.820082930352362,5.696442974544066,6.335054251498059,6.787230999559122,1.9459101490553132,2.076669060859752,5.713732805509369,5.2667568779402645,4.248495242049359,3.996286195386902
