S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,6.781460812760615,5.159055299214529,5.271652975965004,5.170483995038151,5.141954407241015,5.948034989180646,6.732300365529057,1.9459101490553132,3.311696053918485,6.059123195581797,5.797047631411207,3.828641396489095,4.235874484419667
5.572154032177765,6.165647818324201,5.170483995038151,4.905136967884556,5.176149732573829,5.423064823912017,5.953243334287785,5.992892949083779,1.9459101490553132,2.314656220553308,6.0844994130751715,5.881125125700401,3.828641396489095,3.9791733056665075
5.796057750765372,5.805641379195694,5.768320995793772,5.846456843234468,5.817111159963204,5.634295936544956,6.313548046277095,6.7143868270936515,1.9459101490553132,2.470725131952024,6.293419278846481,5.341696595334657,4.1588830833596715,4.275896656823999
5.796057750765372,6.10332123456827,5.720311776607412,5.695235212302406,5.814130531825066,5.360030873664889,6.274762021241939,6.199182590080531,1.9459101490553132,3.4501975854266167,5.700443573390687,5.598536475176346,4.1588830833596715,3.7712329371343514
5.84354441703136,6.5356722621272905,5.726847747587197,4.387678747935711,5.814130531825066,4.8530816718171,6.272877006546167,6.540937054395967,1.9459101490553132,2.668898416672271,5.707110264748875,5.396680990644774,4.1588830833596715,3.837839263539612
5.8377304471659395,5.089659747359372,5.726847747587197,5.075734282088751,5.814130531825066,5.344053803956059,6.269096283706261,6.506687786652849,1.9459101490553132,2.210818147952994,5.697093486505405,5.121821334296784,4.174387269895637,3.8927895641257564
5.834810737062605,6.693358239192389,5.739792912179234,5.939274117907011,5.817111159963204,5.697589874905925,6.285998094508865,5.032659829543611,1.9459101490553132,1.5570983768859088,5.697093486505405,5.478975303688628,4.189654742026425,3.5701480465037214
5.834810737062605,6.000425985274991,5.7430031878094825,5.857542881738403,5.817111159963204,5.751549996898495,6.306275286948016,6.4736073614658105,1.9459101490553132,1.568586171820219,5.723585101952381,6.000881149494579,4.189654742026425,3.482808907818833
5.8377304471659395,5.800671332572152,5.723585101952381,5.552373291990979,5.820082930352362,5.230446715181241,6.333279628139691,6.056422226974918,1.9459101490553132,3.560497623677251,5.703782474656201,5.964633875891658,4.248495242049359,3.741967724123834
5.8377304471659395,6.567216119644893,5.723585101952381,5.948945783808401,5.820082930352362,4.785329323442675,6.335054251498059,6.225592957861704,1.9459101490553132,1.4747831971495176,5.713732805509369,5.137625913080663,4.248495242049359,3.8922880461249094
5.840641657373398,5.690681243335189,5.726847747587197,5.9571225707517454,5.820082930352362,5.886574233132669,6.327936783729195,6.669202239033796,1.9459101490553132,1.3454298150984565,5.703782474656201,4.914325603684171,4.248495242049359,4.216749097391245
5.840641657373398,5.537059679995441,5.726847747587197,5.3410962774668045,5.823045895483019,6.611286453879802,6.327936783729195,5.63072454813696,1.9459101490553132,2.113131622327058,5.717027701406222,5.780171414191161,4.248495242049359,3.5786470788994267
5.786897381366708,6.171524154950032,5.717027701406222,5.3613082203449896,5.814130531825066,5.8085379632410765,6.311734809152915,7.1458371094740905,1.9459101490553132,3.0197429542881307,5.700443573390687,5.4685710640890095,4.248495242049359,3.6579804570019094
5.783825182329737,6.254146407986029,5.720311776607412,5.072137502410327,5.811140992976701,6.090668209867105,6.302618975744905,6.180174077403823,1.9459101490553132,2.0974903907916747,5.69035945432406,5.591292979721488,4.248495242049359,3.4860182309883587
5.7745515455444085,6.063527610937295,5.720311776607412,5.797128117039784,5.811140992976701,5.530154080413308,6.313548046277095,6.675847468722836,1.9459101490553132,2.016465222140498,5.680172609017068,5.752044652066962,4.2626798770413155,3.7770073718500727
5.755742213586912,5.669234528246103,5.720311776607412,6.266040462035965,5.811140992976701,5.802599349148608,6.3080984415095305,5.90121615943132,1.791759469228055,2.7325088692073964,5.631211781821365,6.910725946781925,4.23410650459726,3.7500625427868735
5.765191102784844,6.321203373703812,5.726847747587197,4.700029665845322,5.811140992976701,5.802711796418311,6.298949246855942,6.856420353767035,1.791759469228055,1.1787489276295011,5.634789603169249,6.065704002048599,4.23410650459726,4.30548162435915
5.765191102784844,5.192270884403573,5.733341276897746,5.2606099679525,5.811140992976701,5.440915101801727,6.298949246855942,6.47877912370182,1.791759469228055,2.4504800495585672,5.66988092298052,5.279771304674456,4.23410650459726,4.247569218848903
5.75890177387728,5.060918652901439,5.703782474656201,4.751272151299235,5.808142489980444,5.79976978738918,6.278521424165844,5.41160201116341,1.791759469228055,2.8390430729540097,5.6131281063880705,5.916459889489403,4.23410650459726,4.60231596285992
5.7745515455444085,6.50035944192149,5.717027701406222,5.840097768715623,5.808142489980444,5.563919725660039,6.278521424165844,7.1050771130504895,1.791759469228055,1.427781263725631,5.616771097666572,4.98724642150268,4.23410650459726,3.7878467449053894
5.765191102784844,6.169854622669159,5.71042701737487,5.8860320941235935,5.808142489980444,5.929552468711414,6.2878585601617845,5.862618121553682,1.791759469228055,1.4539385978290067,5.616771097666572,5.256524788597956,4.23410650459726,3.946701724080433
5.777652323222656,5.9588521294808965,5.707110264748875,4.651376507706326,5.755742213586912,5.770421766482696,6.3080984415095305,7.077588740252588,1.791759469228055,2.197127195065044,5.66988092298052,5.486645825216446,4.23410650459726,3.6954211725439197
5.777652323222656,5.143268858538433,5.707110264748875,4.883303625868019,5.755742213586912,5.305537200414726,6.3080984415095305,7.121947938764673,1.791759469228055,2.6553373801155953,5.66988092298052,5.980573834363139,4.23410650459726,4.226175750670012
