RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.8239882732973847,1.0986122886681098,2.5743928074655242,6.018593214496234,4.338072345105511,6.893656354602635,5.1514674764986275
3.1354942159291497,4.3958571835420175,1.0986122886681098,1.7761239093625831,6.025865973825314,5.912004366774855,6.904750769961838,6.345291486282775
3.1354942159291497,3.5608763093536546,1.0986122886681098,2.0483216512487217,6.028278520230698,1.5941342035218153,6.907755278982137,7.506138477929756
3.1354942159291497,3.0062943343654425,1.0986122886681098,2.504033393706804,6.018593214496234,5.645454909190932,6.926577033222725,5.281880541052712
3.258096538021482,3.643138014420463,1.0986122886681098,1.2052955222940762,5.937536205082426,4.906240527712282,6.903747257584598,6.600187991989356
3.258096538021482,3.8177317666811263,1.3862943611198906,0.602605692071989,6.016157159698354,5.904247741542607,7.00397413672268,6.383005174399979
3.332204510175204,3.6054048249560737,0.6931471805599453,2.669233456090261,5.713732805509369,3.9996403011695225,6.760414691083428,5.852455836277853
3.332204510175204,2.1442879432377,0.6931471805599453,0.23600507554741257,5.71042701737487,4.950060351265851,6.7357800142423265,5.699287233324548
3.332204510175204,2.7372709399598056,0.6931471805599453,1.088909152197219,5.683579767338681,4.679816496532512,6.734591659972948,5.700085159359922
3.332204510175204,4.398080499242799,0.6931471805599453,1.7653512503289155,5.69035945432406,4.929971157758526,6.738152494595957,6.492555640338017
3.332204510175204,3.63703682103764,0.6931471805599453,0.5123670272279808,5.697093486505405,4.861471770804382,6.7580945044277305,7.460254540533824
