S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407
0.0,0.2684535842522434,4.248495242049359,3.851058811658715,4.1588830833596715,1.8212591565269236,1.3862943611198906,1.0290326891775767
0.0,0.36897284611608583,4.248495242049359,4.617647262331641,4.1588830833596715,3.2892848832126056,1.3862943611198906,2.161862733212372
0.0,1.413163759949546,4.248495242049359,4.433419354722279,4.1588830833596715,2.8950710620229625,1.3862943611198906,1.694892555850124
0.0,2.255442478781456,4.248495242049359,3.8799668376243583,4.1588830833596715,1.2095759335795657,1.3862943611198906,2.0443588146421496
0.0,1.4339551873147482,4.248495242049359,4.597912251061361,4.1588830833596715,3.2255622149104317,1.3862943611198906,1.5114565163244713
0.0,1.9850353003116634,4.248495242049359,4.374451815266876,4.1588830833596715,4.44299517766161,1.3862943611198906,0.9884670279909055
0.0,1.242546664700597,4.248495242049359,3.846237298602243,4.1588830833596715,1.9728704823432919,1.3862943611198906,1.644293509382097
0.0,0.2787444244006746,4.248495242049359,3.8763444527728836,4.1588830833596715,2.2845793138111192,1.3862943611198906,2.0167383682215885
0.0,0.27808567830086284,4.248495242049359,4.3507593692660995,4.1588830833596715,2.731019996485144,1.3862943611198906,0.9577676564715775
0.0,0.0,4.248495242049359,3.858322921227245,4.1588830833596715,2.1140184649100426,1.3862943611198906,1.4047508600014038
0.0,1.291785379015045,4.248495242049359,4.487363691168852,4.1588830833596715,0.6349052677003744,1.3862943611198906,0.9508490716068468
