S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.528042598680665,0.6931471805599453,0.9419256201061317
0.0,0.9804291951654609,0.6931471805599453,0.8798682290381424
0.0,0.511710355883342,0.6931471805599453,1.3935401557445388
0.0,1.221265583713108,0.6931471805599453,1.113731588757205
0.0,2.1122901193349737,0.6931471805599453,1.596838429219735
0.0,2.713380613131643,0.6931471805599453,1.3523772481631198
0.0,2.324473412146746,0.6931471805599453,0.3416747200882072
0.0,1.6980712639508178,0.6931471805599453,1.026551503731634
0.0,0.0,0.6931471805599453,1.4594496420229377
0.0,1.6884986495874474,0.6931471805599453,1.2443305191185967
0.0,1.802351125167702,0.6931471805599453,0.2168300380406074
0.0,0.08638585872809124,0.6931471805599453,0.3459878296742571
0.0,0.0,0.6931471805599453,0.6041212251356683
0.0,1.1673416608957794,0.6931471805599453,0.5976187659529537
0.0,3.097646344477809,0.6931471805599453,1.2543981473471386
0.0,0.0,0.6931471805599453,1.3072431153621973
0.0,1.675277625372827,0.6931471805599453,0.4107288267223985
0.0,1.3364716531874612,0.6931471805599453,1.5862386251597385
0.0,0.9287413281414167,0.6931471805599453,1.3690619672344586
0.0,1.0445492153413984,0.6931471805599453,0.5925791987221798
0.0,0.7700178054268245,0.6931471805599453,0.7789509444746074
0.0,0.0,0.6931471805599453,0.5823810505099931
0.0,1.455820033730608,0.6931471805599453,1.780733254688347
0.0,0.03532213449989463,0.0,1.739093923149991
