S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,7.021242697862282,5.159055299214529,5.47338621526327,5.170483995038151,5.617133736254594,5.948034989180646,5.7758097543528,1.9459101490553132,1.6922987319264347,6.059123195581797,5.923192216693397,3.828641396489095,3.388145969504399
5.572154032177765,6.023499506985415,5.170483995038151,5.7606743329764605,5.176149732573829,6.821714469300536,5.953243334287785,6.317802990140396,1.9459101490553132,1.454989024018528,6.0844994130751715,5.459355782162434,3.828641396489095,3.8962172342301606
5.796057750765372,5.930414840396355,5.768320995793772,6.377822627618838,5.817111159963204,5.540450861258152,6.313548046277095,6.412047192513139,1.9459101490553132,1.99279763051477,6.293419278846481,6.139833182235581,4.1588830833596715,3.997363229405225
5.796057750765372,5.644240296436237,5.720311776607412,5.564571632092012,5.814130531825066,5.165775982489967,6.274762021241939,5.280877996385053,1.9459101490553132,2.420801616664775,5.700443573390687,6.182450043978703,4.1588830833596715,3.9162171562655232
5.84354441703136,5.6032503905115405,5.726847747587197,5.354571669343296,5.814130531825066,5.578079971848512,6.272877006546167,6.076592099492537,1.9459101490553132,1.0034879591230925,5.707110264748875,6.025437161300451,4.1588830833596715,3.8878385178830674
5.8377304471659395,5.085900147051425,5.726847747587197,5.800056080264958,5.814130531825066,6.204940645661334,6.269096283706261,5.681156544421907,1.9459101490553132,2.625384422349952,5.697093486505405,6.5608356221844115,4.174387269895637,3.9658047526739404
5.834810737062605,6.195249103048536,5.739792912179234,4.988010063133797,5.817111159963204,4.961968362247115,6.285998094508865,5.828918611195302,1.9459101490553132,0.0,5.697093486505405,6.951836877322059,4.189654742026425,3.5966066342014145
5.834810737062605,6.17081278452263,5.7430031878094825,5.787796241435021,5.817111159963204,6.306056753840009,6.306275286948016,6.327524020780937,1.9459101490553132,2.161387510461718,5.723585101952381,6.2162234454595096,4.189654742026425,3.520150440219437
5.8377304471659395,5.310427920325307,5.723585101952381,5.901472675165525,5.820082930352362,5.512795920790077,6.333279628139691,6.865386591335389,1.9459101490553132,2.382016028022934,5.703782474656201,5.212856129759281,4.248495242049359,4.229629166359888
5.8377304471659395,5.58820421040904,5.723585101952381,5.974713803841119,5.820082930352362,5.794804512563247,6.335054251498059,5.867367845115579,1.9459101490553132,2.017098294185339,5.713732805509369,5.97123813315186,4.248495242049359,3.654727596828139
5.840641657373398,5.661392850892059,5.726847747587197,5.45633085837096,5.820082930352362,5.937886952928028,6.327936783729195,6.735610851215469,1.9459101490553132,4.354931391689139,5.703782474656201,5.5344867121695165,4.248495242049359,3.800024234283909
5.840641657373398,5.800676056466251,5.726847747587197,5.342790550282258,5.823045895483019,6.100681187668262,6.327936783729195,6.803797274756627,1.9459101490553132,1.0390408005343006,5.717027701406222,5.852420025198202,4.248495242049359,3.518387231916069
5.786897381366708,5.789318162016535,5.717027701406222,5.272551425389434,5.814130531825066,5.283056938865924,6.311734809152915,5.673120564370529,1.9459101490553132,2.329550678668932,5.700443573390687,5.362981729165234,4.248495242049359,3.8952060346384245
