S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,5.828202457723674,5.159055299214529,5.766344030979463,5.170483995038151,5.22454650505492,5.948034989180646,5.599740186031163,1.9459101490553132,2.605748870738496,2.4849066497880004,4.068595872795898,6.059123195581797,5.238630387248772,3.828641396489095,3.4215732598859683
5.572154032177765,6.225799192360955,5.170483995038151,5.276985002223583,5.176149732573829,5.079710983581231,5.953243334287785,6.613421844730881,1.9459101490553132,3.564739833949593,2.3978952727983707,4.4257815701966505,6.0844994130751715,5.710103610112221,3.828641396489095,4.169291501632029
5.796057750765372,6.325563817321611,5.768320995793772,5.025912883114592,5.817111159963204,6.517423709083301,6.313548046277095,5.578341921864732,1.9459101490553132,1.7093004025563099,2.70805020110221,3.4188151116087138,6.293419278846481,6.11713120174059,4.1588830833596715,3.8663645408527176
5.796057750765372,6.131454358037222,5.720311776607412,5.78314632543585,5.814130531825066,6.156523686011565,6.274762021241939,6.565631973375668,1.9459101490553132,3.2659198298047514,2.70805020110221,2.9915344562678365,5.700443573390687,5.5719712560036045,4.1588830833596715,3.9840473762398183
5.84354441703136,6.990379612425533,5.726847747587197,4.697744704957845,5.814130531825066,5.712049687668837,6.272877006546167,5.9947550043125135,1.9459101490553132,2.4333278766589155,2.8903717578961645,5.118208397734039,5.707110264748875,5.8127027860804805,4.1588830833596715,3.849435497127265
5.8377304471659395,5.420440565626652,5.726847747587197,5.521259253480242,5.814130531825066,5.442509269414764,6.269096283706261,5.584214861393861,1.9459101490553132,2.036354778539465,2.5649493574615367,2.36279674019399,5.697093486505405,5.9861720708774655,4.174387269895637,4.338590120555177
5.834810737062605,6.779306110427506,5.739792912179234,5.2740411074499445,5.817111159963204,5.553012096514208,6.285998094508865,5.283085760095013,1.9459101490553132,0.8135343481169999,2.302585092994046,3.2781407715001905,5.697093486505405,6.113143942540042,4.189654742026425,3.7312306157096473
5.834810737062605,5.596719448620914,5.7430031878094825,5.706604045002715,5.817111159963204,6.267638912776172,6.306275286948016,7.690361025032805,1.9459101490553132,2.685992883270775,2.6390573296152584,2.492342979331149,5.723585101952381,5.908649115832195,4.189654742026425,4.0315656031333456
5.8377304471659395,6.091335652602821,5.723585101952381,6.057320127216454,5.820082930352362,5.558493766811905,6.333279628139691,6.089563119202293,1.9459101490553132,1.611349848151749,2.0794415416798357,1.9440196423857778,5.703782474656201,6.647360472470861,4.248495242049359,3.693615053596651
5.8377304471659395,5.82466046056198,5.723585101952381,6.162552605365987,5.820082930352362,5.56361345533484,6.335054251498059,5.605526675833004,1.9459101490553132,1.7912855734665225,2.0794415416798357,3.49751298654513,5.713732805509369,5.642403946782468,4.248495242049359,3.7003827901059223
5.840641657373398,5.7778574040303186,5.726847747587197,5.654622780960474,5.820082930352362,5.642479219085427,6.327936783729195,5.881428836902596,1.9459101490553132,4.058210574660055,2.833213344056216,4.1496230458452805,5.703782474656201,5.539029216818882,4.248495242049359,4.451314131953595
5.840641657373398,6.583806655622376,5.726847747587197,5.892743009330392,5.823045895483019,5.4807724813634575,6.327936783729195,6.128281570312412,1.9459101490553132,1.9925546626899724,2.772588722239781,3.054819456563202,5.717027701406222,5.876015370253585,4.248495242049359,3.790991447452955
5.786897381366708,5.278080009644977,5.717027701406222,4.747236541281676,5.814130531825066,5.683152980784446,6.311734809152915,6.781982085423147,1.9459101490553132,2.3501477972873697,2.833213344056216,3.693517427118139,5.700443573390687,5.641388549764139,4.248495242049359,4.2167969485585015
5.783825182329737,5.865709010147198,5.720311776607412,5.6255970225455325,5.811140992976701,5.860292547270395,6.302618975744905,5.9272787933986075,1.9459101490553132,3.1962021826501767,2.9444389791664403,3.193375219718729,5.69035945432406,5.7290215752996065,4.248495242049359,3.588868150622078
5.7745515455444085,6.968274032886779,5.720311776607412,5.837502680034201,5.811140992976701,6.0859178949501835,6.313548046277095,6.997451596161313,1.9459101490553132,0.586369767825184,2.995732273553991,2.5513116981904993,5.680172609017068,5.907105010196958,4.2626798770413155,3.8125368664978727
5.755742213586912,5.604156766153677,5.720311776607412,5.012124255753429,5.811140992976701,5.1002515515914,6.3080984415095305,5.6149252705860055,1.791759469228055,0.6530102751614124,2.995732273553991,2.34349714686042,5.631211781821365,5.544819172811476,4.23410650459726,3.7923350772669893
5.765191102784844,6.0928073536875225,5.726847747587197,5.207338646245413,5.811140992976701,4.767156002386077,6.298949246855942,6.141371032115702,1.791759469228055,0.0,3.091042453358316,3.930838079910667,5.634789603169249,6.000121764144826,4.23410650459726,3.7513730637333227
5.765191102784844,5.609718167260424,5.733341276897746,5.540937465880828,5.811140992976701,5.794064309789041,6.298949246855942,5.08941308824824,1.791759469228055,3.7461560297388194,2.772588722239781,4.355709051759372,5.66988092298052,5.8651873718504,4.23410650459726,4.1274735922804595
5.75890177387728,5.466930595963636,5.703782474656201,6.205369039366048,5.808142489980444,5.594834713954151,6.278521424165844,5.729282027896836,1.791759469228055,1.0622034073500184,2.302585092994046,3.5811968719860783,5.6131281063880705,5.764376702698762,4.23410650459726,3.7838154902589043
5.7745515455444085,5.606745222472182,5.717027701406222,5.060235290441965,5.808142489980444,5.712945196149861,6.278521424165844,6.67565693234239,1.791759469228055,3.1147645862489446,2.4849066497880004,3.5004026066865443,5.616771097666572,4.710525465516135,4.23410650459726,3.6474919785561797
5.765191102784844,6.481640440343636,5.71042701737487,6.0628456637231904,5.808142489980444,5.938065698628415,6.2878585601617845,5.596587967537288,1.791759469228055,2.627907546544725,2.302585092994046,3.982469827224637,5.616771097666572,5.655036393449252,4.23410650459726,4.44894388897326
5.777652323222656,5.583184626474113,5.707110264748875,5.27192691770329,5.755742213586912,5.431733104635205,6.3080984415095305,6.103331154885308,1.791759469228055,2.968313575084229,2.3978952727983707,2.842353985479631,5.66988092298052,5.631427696688023,4.23410650459726,4.0847912258842705
