UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,1.4276306674194634
0.6931471805599453,0.9216284766796119
0.6931471805599453,1.3462674956977703
0.6931471805599453,1.8493924343047272
0.6931471805599453,0.6389715096543709
0.6931471805599453,1.7119464752349272
0.6931471805599453,0.5374762003906639
0.6931471805599453,1.224964959236833
0.6931471805599453,0.6511341575965381
0.6931471805599453,1.2145796019730517
0.6931471805599453,1.0568075399672228
0.6931471805599453,0.41043620759998845
0.6931471805599453,1.2835913951683828
0.6931471805599453,1.7088887052673318
0.6931471805599453,1.195076584817535
0.6931471805599453,1.1085573958945
0.6931471805599453,0.44814397350975993
0.6931471805599453,0.8984246492276
0.6931471805599453,0.0
0.6931471805599453,0.8874650196119701
0.6931471805599453,0.0
0.6931471805599453,0.49728405982282153
0.0,0.936759856874386
