UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,2.015597981992308
0.6931471805599453,1.6490825435723249
0.6931471805599453,1.8788742304000312
0.6931471805599453,1.254598858099612
0.6931471805599453,0.7567713086279431
0.6931471805599453,1.6687323038802218
0.6931471805599453,0.8069815337239092
0.6931471805599453,1.631461069881189
0.6931471805599453,1.2978547518577546
0.6931471805599453,1.0767053916851623
0.6931471805599453,1.0859685352916089
0.6931471805599453,0.9679775413836919
0.6931471805599453,0.8839752989800155
0.6931471805599453,0.572106745406092
0.6931471805599453,1.3635750029853067
0.6931471805599453,1.6122171966133272
0.6931471805599453,0.2511242040651951
0.6931471805599453,0.807752239747469
0.6931471805599453,1.1124427782019706
0.6931471805599453,0.5795018233934641
0.6931471805599453,1.216539416123933
0.6931471805599453,0.5907064667666448
0.0,2.025929273700766
