UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,1.0201913946116365
0.6931471805599453,0.8104480000167071
0.6931471805599453,1.3517371085587049
0.6931471805599453,0.7296563195240489
0.6931471805599453,0.7028018027878714
0.6931471805599453,1.4655780074162217
0.6931471805599453,1.0126681153884431
0.6931471805599453,0.8724411057456168
0.6931471805599453,0.8025340780126416
0.6931471805599453,1.3871417728789877
0.6931471805599453,0.6487944653322049
0.6931471805599453,1.364898084088059
0.6931471805599453,0.7809908812501769
0.6931471805599453,0.05288639685847052
0.6931471805599453,0.707764917480327
0.6931471805599453,0.5021184986951457
0.6931471805599453,0.9939729804252614
0.6931471805599453,0.7053810590314953
0.6931471805599453,1.2052050029938564
0.6931471805599453,0.9341711284739906
0.6931471805599453,1.547385341036935
0.6931471805599453,0.8457083715328366
0.0,1.128255058371472
