UselessImportCheck_Actual,UselessImportCheck_Simulated
0.6931471805599453,0.9419256201061317
0.6931471805599453,0.8139154384008755
0.6931471805599453,1.21668349713959
0.6931471805599453,1.57431177956892
0.6931471805599453,0.9408726060509053
0.6931471805599453,0.8254695220057451
0.6931471805599453,2.048998269672598
0.6931471805599453,0.5065686321730254
0.6931471805599453,2.101699215318063
0.6931471805599453,1.465008944225076
0.6931471805599453,1.1366593189912808
0.6931471805599453,0.75551048375075
0.6931471805599453,1.5134243191671368
0.6931471805599453,0.6550843988299613
0.6931471805599453,0.3917718239150304
0.6931471805599453,0.5408911337354712
0.6931471805599453,1.9012059269210337
0.6931471805599453,0.6174162433610036
0.6931471805599453,1.5541031067629607
0.6931471805599453,1.0404445744526918
0.6931471805599453,0.9306787276474467
0.6931471805599453,0.9855069980791593
0.6931471805599453,1.0260368237484325
0.0,1.5313632323365043
