,SQALE_INDEX,COMMIT_DATE
6808,0,2002-06-10 18:01:16
6809,0,2002-06-16 23:00:59
6810,0,2002-06-19 21:25:40
6811,0,2002-07-04 22:32:13
6812,0,2002-07-22 22:49:58
6813,0,2002-07-29 22:12:37
6814,0,2002-07-30 23:06:22
6815,0,2002-08-03 23:45:09
6816,0,2002-08-04 23:04:53
6817,0,2002-08-14 22:27:40
6818,0,2002-08-15 20:31:23
6819,0,2002-08-15 22:05:19
6820,0,2002-08-18 19:07:42
6821,0,2002-08-24 22:15:31
6822,0,2002-08-26 20:15:02
6823,0,2002-08-31 17:53:11
6824,0,2002-09-01 22:54:56
6825,0,2002-09-09 19:35:24
6826,0,2002-09-09 19:51:21
6827,0,2002-09-10 21:35:57
6828,0,2002-09-19 22:59:44
6829,0,2002-10-08 21:24:11
6830,0,2002-10-19 21:18:26
6831,0,2002-10-24 23:17:49
6832,0,2002-11-14 23:30:03
6833,0,2002-11-18 08:41:26
6834,0,2002-11-19 00:16:18
6835,0,2002-11-19 22:50:19
6836,0,2002-11-25 23:43:41
6837,0,2002-11-27 23:17:41
6838,0,2002-11-27 23:22:02
6839,0,2002-11-27 23:24:38
6840,0,2002-12-09 23:47:26
6841,0,2003-01-13 08:17:26
6842,0,2003-01-16 21:35:30
6843,0,2003-01-17 20:00:14
6844,0,2004-04-22 23:00:16
6845,0,2004-08-17 13:51:36
6846,0,2004-09-02 14:45:51
6847,0,2004-09-02 14:48:56
6848,0,2004-09-06 22:51:45
6849,0,2004-09-06 22:58:06
6850,0,2004-09-09 11:39:15
6851,0,2004-10-02 13:16:21
6852,0,2004-10-08 16:35:34
6853,0,2004-10-14 22:50:31
6854,0,2004-12-27 11:55:12
6855,0,2004-12-27 12:42:38
6856,0,2004-12-27 13:11:39
6857,0,2004-12-27 13:33:48
6858,0,2004-12-27 14:51:38
6859,0,2004-12-27 15:25:53
6860,0,2004-12-27 17:41:27
6861,0,2005-02-24 18:07:00
6862,0,2005-02-25 03:21:58
6863,0,2005-06-03 21:15:13
6864,0,2005-06-03 21:57:28
6865,0,2005-06-04 01:09:22
6866,0,2005-06-15 22:13:56
6867,0,2005-06-15 23:11:14
6868,0,2005-06-17 21:22:19
6869,0,2005-06-17 23:41:52
6870,0,2005-06-17 23:48:07
6871,0,2005-09-03 01:43:32
6872,0,2005-09-03 01:44:13
6873,0,2005-09-03 12:04:57
6874,0,2005-09-03 15:18:33
6875,0,2005-09-03 16:27:22
6876,0,2005-09-03 17:35:15
6877,0,2005-09-03 20:46:01
6878,0,2005-09-04 21:50:59
6879,0,2005-09-04 22:15:11
6880,0,2005-09-04 22:58:52
6881,0,2005-09-05 21:07:43
6882,0,2005-09-05 21:20:22
6883,0,2005-09-05 21:51:40
6884,0,2005-09-05 23:18:36
6885,0,2005-09-05 23:34:50
6886,0,2005-09-13 02:32:04
6887,0,2005-09-13 15:35:24
6888,0,2005-09-13 15:57:07
6889,0,2005-09-13 22:42:46
6890,0,2005-10-01 23:57:10
6891,0,2005-10-02 13:24:10
6892,0,2006-02-01 20:19:19
6893,0,2006-02-10 05:19:58
6894,0,2006-03-08 07:17:00
6895,0,2006-03-11 00:49:39
6896,0,2006-06-06 19:51:08
6897,0,2006-06-07 17:26:40
6898,0,2006-06-07 17:27:11
6899,0,2006-06-07 17:40:06
6900,0,2006-06-25 20:44:58
6901,0,2006-07-12 06:06:07
6902,0,2006-07-12 06:21:58
6903,0,2006-08-28 06:33:05
