,SQALE_INDEX,COMMIT_DATE,S1213,RedundantThrowsDeclarationCheck,S00117,S00122,S1488,S1905,UselessImportCheck,DuplicatedBlocks,S1226,S00112,S1155,S00108,S1151,S1132,S1481
2978,50169,2005-02-13 03:34:50,122,4,639,215,7,0,5,209,34,54,12,22,57,54,31
2979,50179,2005-02-13 03:44:02,122,4,639,215,7,0,5,209,34,54,12,22,57,54,31
2980,50343,2005-02-13 04:59:14,122,4,648,215,7,0,6,210,34,54,12,22,57,54,31
2981,50543,2005-02-13 05:09:18,122,4,654,215,9,0,6,210,34,54,12,22,57,54,31
2982,50661,2005-02-14 00:09:58,122,4,660,215,9,0,7,210,34,54,12,22,57,54,31
2983,50665,2005-02-14 00:25:43,122,4,660,215,9,0,7,210,34,54,12,22,57,54,31
2984,50594,2005-03-01 03:11:50,122,4,659,215,9,0,7,211,34,54,12,22,57,54,30
2985,50606,2005-04-08 03:00:12,122,4,660,215,9,0,5,211,34,54,12,22,57,54,30
2986,50611,2005-04-13 10:29:57,122,5,659,215,9,0,5,211,34,54,12,22,57,54,30
2987,50577,2005-05-17 01:04:32,122,5,659,215,9,0,6,211,34,54,12,22,57,54,30
2988,50597,2005-07-31 06:27:55,122,5,659,215,9,0,5,211,34,54,12,22,57,54,30
2989,50687,2005-07-31 07:07:38,122,5,662,215,9,0,5,211,34,54,12,22,57,54,30
2990,50679,2005-07-31 17:15:35,122,5,670,215,9,0,5,211,34,54,12,22,57,54,30
2991,50719,2005-08-01 00:23:35,122,5,670,215,9,0,5,211,34,54,12,22,57,54,30
2992,50712,2005-08-09 03:30:38,122,5,670,215,9,0,5,211,34,54,12,22,57,54,30
2993,50733,2005-08-11 22:53:03,122,5,670,214,10,0,5,211,34,54,12,22,57,54,29
2994,50513,2005-10-10 06:12:00,122,5,670,214,10,0,5,211,34,54,12,21,56,54,28
2995,50461,2006-02-02 03:09:59,122,5,670,214,10,0,6,211,34,54,12,21,56,54,27
2996,50474,2006-03-02 03:22:59,122,5,670,214,10,0,6,211,34,54,12,21,56,54,27
2997,50449,2006-03-02 03:32:47,122,5,670,214,10,0,6,211,35,54,12,21,56,54,27
2998,50377,2006-03-02 03:50:02,122,5,670,214,10,0,6,211,35,54,12,21,56,54,27
2999,50167,2006-03-10 10:38:59,122,5,670,214,10,0,7,211,35,54,12,21,56,54,27
3000,49300,2006-03-15 11:31:56,123,5,760,214,10,0,3,211,38,57,13,31,57,59,27
3001,49292,2006-04-09 20:02:13,123,5,670,50,10,0,3,211,35,54,12,21,57,54,12
3002,49282,2006-05-29 12:13:21,123,5,670,50,10,0,3,211,35,54,12,21,57,54,12
3003,51149,2006-06-04 15:52:18,124,5,676,52,12,0,3,215,35,56,12,21,57,54,18
3004,52442,2006-06-14 10:55:10,152,5,675,52,12,0,5,224,35,73,12,21,58,55,20
3005,52504,2006-06-25 17:18:37,152,5,674,52,12,0,5,224,35,73,12,21,58,55,14
3006,53628,2006-06-26 10:19:54,158,5,678,57,12,0,5,231,35,79,13,21,60,55,15
3007,54504,2006-07-11 01:57:19,158,5,676,59,12,0,8,232,35,79,14,22,61,55,17
3008,56848,2006-08-02 09:39:32,160,5,691,61,14,0,10,241,35,82,14,22,61,66,22
3009,56774,2006-08-30 21:27:05,160,5,691,60,14,0,10,241,35,82,14,22,61,66,19
3010,56741,2006-08-30 21:34:41,160,6,691,60,14,0,10,241,35,82,14,22,61,66,19
3011,56641,2006-08-30 21:55:19,160,6,691,60,14,0,10,241,35,82,14,22,61,66,19
3012,56508,2007-03-10 15:08:05,160,6,690,60,14,0,10,241,35,82,14,22,61,66,19
3013,56508,2007-03-10 15:21:34,160,6,689,60,14,0,10,241,35,82,14,22,61,66,19
3014,56526,2007-04-06 17:41:12,160,6,689,60,14,0,10,241,35,83,14,22,61,66,19
3015,56670,2007-06-23 17:47:38,160,6,689,60,14,0,11,242,35,85,14,22,61,68,19
3016,56483,2008-02-02 19:04:13,160,6,689,60,14,0,11,242,35,85,14,22,61,68,19
3017,56473,2008-02-02 19:18:16,159,6,686,60,14,0,5,242,34,85,14,22,61,68,11
3018,57068,2008-02-02 19:50:53,159,6,699,60,14,0,5,244,34,85,14,23,61,68,11
3019,57233,2008-02-02 21:06:04,159,7,699,60,14,0,7,247,34,85,14,23,61,68,12
3020,57243,2008-04-02 03:38:41,159,7,699,60,14,0,7,247,34,84,14,23,61,67,12
3021,57295,2008-07-30 03:02:59,159,7,699,60,14,0,7,247,34,84,14,23,61,67,12
3022,57089,2008-09-13 01:44:14,159,7,699,60,14,0,7,247,34,84,14,23,61,67,12
3023,56544,2009-10-18 00:56:28,159,6,699,60,14,0,7,247,35,84,14,23,61,67,12
3024,56556,2009-10-18 01:03:30,159,6,699,60,14,0,7,247,35,84,14,23,61,67,12
3025,56546,2009-10-18 01:15:08,160,6,703,60,14,0,7,247,35,84,14,23,61,67,12
3026,56281,2009-12-04 18:16:34,160,6,699,60,14,0,7,247,35,84,12,23,61,67,13
3027,56307,2010-01-10 19:26:09,161,6,704,60,14,0,7,248,35,84,12,23,61,67,13
3028,56289,2010-01-10 20:06:47,161,6,702,60,14,0,7,248,35,84,12,23,61,67,13
3029,56289,2010-01-10 20:11:08,161,6,702,60,14,0,7,248,35,84,12,23,61,67,13
3030,56273,2010-01-10 20:32:51,161,6,702,60,14,0,7,249,35,84,12,23,61,67,13
3031,56269,2010-01-10 21:22:16,161,6,704,60,14,0,7,249,35,84,12,23,61,67,13
3032,56334,2010-05-24 23:39:48,161,6,704,60,14,0,7,249,35,84,12,24,61,67,13
3033,56247,2010-05-25 00:08:22,161,6,704,60,14,0,6,251,35,83,12,24,61,66,13
3034,56179,2010-05-25 01:01:12,161,6,704,60,14,0,2,251,35,83,12,24,61,66,12
3035,56255,2010-07-20 00:28:11,161,6,704,60,14,0,2,251,35,83,12,24,61,66,12
3036,57291,2010-09-03 16:18:20,161,6,704,60,14,0,2,338,35,83,12,24,61,66,12
3037,57664,2011-07-22 04:34:27,161,6,704,60,14,0,2,338,35,83,12,24,61,66,11
3038,57703,2011-07-28 03:15:18,161,6,704,60,14,0,2,322,35,83,12,24,61,66,9
3039,57731,2011-07-28 03:27:59,161,6,704,60,14,0,2,322,35,83,12,24,61,66,9
3040,56729,2011-07-29 01:54:05,161,6,704,58,14,0,2,328,35,83,12,24,61,66,9
3041,55479,2011-07-29 17:34:26,161,6,704,58,14,0,2,215,35,83,12,24,61,66,9
3042,55441,2012-04-10 21:37:21,161,6,704,58,14,0,2,213,35,83,12,24,61,69,9
3043,55478,2012-08-26 22:02:59,161,6,714,58,14,0,2,213,35,83,12,24,61,69,9
3044,55482,2013-02-18 01:23:22,161,6,714,58,14,0,2,213,35,83,12,24,61,69,9
3045,55561,2013-05-11 17:34:32,161,6,715,59,14,0,2,213,35,83,12,24,61,69,9
3046,55671,2013-10-15 05:52:15,161,6,715,59,14,0,2,211,35,89,12,24,61,69,9
3047,55883,2013-12-04 00:43:17,161,6,715,59,14,0,4,212,35,89,12,24,62,69,9
3048,56437,2013-12-17 02:51:54,161,6,715,59,14,0,4,212,35,89,12,24,62,69,9
3049,56452,2013-12-31 22:05:01,161,6,715,59,14,0,4,210,35,89,12,24,62,69,10
3050,56667,2014-04-18 22:09:58,161,6,726,50,14,0,2,210,35,89,12,25,62,69,10
3051,56425,2014-04-23 12:36:30,161,6,727,50,14,0,2,209,35,89,12,25,62,69,10
3052,56659,2014-04-23 21:26:13,161,6,733,50,14,0,2,209,35,89,12,26,62,69,10
3053,56685,2014-04-24 11:45:10,161,6,733,50,14,0,2,209,35,89,12,26,62,69,10
3054,56725,2014-04-25 10:08:01,161,6,733,50,14,0,2,209,35,89,12,26,62,69,10
3055,56753,2014-04-25 15:53:56,161,6,733,50,14,0,2,209,35,89,12,26,62,69,10
3056,56176,2014-09-19 16:26:51,161,6,733,50,14,0,2,206,35,89,12,26,62,69,3
3057,56033,2014-09-27 15:16:23,161,6,733,50,14,0,2,206,35,89,12,26,62,69,3
3058,56035,2014-09-27 15:16:26,161,6,733,50,14,0,2,204,35,89,12,26,62,69,3
3059,56098,2014-12-18 23:48:27,161,6,732,50,14,0,2,203,35,89,12,25,62,69,3
3060,55760,2014-12-19 12:57:12,161,6,743,50,14,0,2,203,35,89,12,25,62,69,3
3061,55760,2014-12-19 13:03:00,161,6,737,50,14,0,2,202,35,89,12,25,62,69,3
3062,55758,2014-12-19 13:16:22,161,6,736,50,14,0,2,202,35,89,12,25,62,69,3
3063,55758,2014-12-19 13:19:42,161,6,737,50,13,0,2,202,35,89,12,25,62,69,3
3064,55718,2014-12-19 16:16:00,161,6,735,50,13,0,2,201,35,89,12,25,62,69,3
3065,55739,2014-12-19 16:20:06,161,6,735,50,13,0,2,201,35,89,12,25,62,69,3
3066,55753,2015-01-16 22:56:06,161,6,735,50,13,0,2,201,35,89,12,25,62,69,3
3067,55747,2015-01-16 23:38:29,161,6,735,50,13,0,1,201,35,89,12,25,62,69,3
3068,55782,2015-01-17 11:30:31,161,6,735,50,13,0,1,201,35,89,12,25,62,69,3
3069,55782,2015-01-17 11:40:49,161,6,735,50,13,0,1,201,35,89,12,25,62,69,3
3070,55772,2015-01-26 23:47:56,161,6,736,50,13,0,1,201,35,89,12,25,62,69,3
3071,55766,2015-02-05 14:46:49,161,6,738,50,13,0,1,201,35,89,12,25,62,69,3
3072,55835,2015-02-19 09:55:24,161,6,736,50,11,0,1,201,35,89,12,25,64,69,3
3073,55891,2015-02-20 01:05:15,161,6,740,50,11,0,1,201,35,89,12,25,64,69,3
3074,55872,2015-02-20 14:52:39,161,6,738,50,11,0,1,200,35,89,12,25,64,69,3
3075,55872,2015-02-20 23:17:15,161,6,739,50,11,0,1,200,35,89,12,25,64,69,3
3076,55047,2015-02-25 09:24:47,161,6,738,50,11,0,1,200,35,89,12,25,64,69,3
3077,54807,2015-03-03 10:56:38,161,6,747,50,11,0,1,200,35,89,12,25,63,69,3
3078,54650,2015-03-06 09:51:40,161,6,748,50,11,0,1,197,35,89,12,25,63,69,3
3079,54752,2015-03-07 00:23:06,161,6,748,50,11,0,1,195,35,89,12,25,63,69,3
3080,54759,2015-03-07 19:17:27,161,6,748,50,11,0,1,195,35,89,12,25,63,69,3
3081,55761,2015-03-07 19:38:34,161,6,748,50,11,0,1,195,35,89,12,25,63,69,3
3082,55729,2015-07-18 04:24:48,161,6,748,50,11,0,1,195,35,89,12,25,63,69,3
3083,55844,2015-07-18 04:56:40,161,6,748,50,11,0,1,195,35,89,12,25,63,69,4
3084,55496,2015-07-19 21:10:46,161,6,754,50,11,0,1,196,35,91,12,25,63,69,4
3085,57140,2015-07-26 22:10:02,161,6,775,50,11,0,1,199,35,91,12,25,63,69,28
3086,56920,2015-08-09 21:21:10,485,6,805,50,11,2,2,205,35,91,12,26,63,69,52
3087,56613,2015-08-10 10:40:03,485,6,780,50,11,2,1,191,35,91,12,26,63,69,27
3088,56473,2015-08-10 14:51:15,485,6,780,50,11,2,1,189,35,91,12,26,63,69,3
3089,56475,2015-08-10 14:55:00,485,6,781,50,11,2,1,189,35,91,12,26,63,69,3
3090,56475,2015-08-10 15:22:35,485,6,781,50,11,2,1,189,35,91,12,26,63,69,3
3091,56475,2015-08-10 15:25:53,485,6,781,50,11,2,1,189,35,91,12,26,63,69,3
3092,56475,2015-08-10 15:43:17,485,6,781,50,11,2,1,189,35,91,12,26,63,69,3
3093,56475,2015-08-10 15:43:32,485,6,781,50,11,2,1,189,35,91,12,26,63,69,3
3094,56475,2015-08-10 15:59:45,485,6,782,50,11,2,1,189,35,91,12,26,63,69,3
3095,56485,2015-08-10 16:28:30,485,6,783,50,11,2,1,189,35,91,12,26,63,69,3
3096,56485,2015-08-10 16:35:33,485,6,783,50,11,2,1,189,35,91,12,26,63,69,3
3097,56485,2015-08-10 17:24:31,485,6,799,50,11,2,1,189,35,91,12,26,63,69,3
3098,56485,2015-08-10 17:25:51,485,6,798,50,11,2,1,189,35,91,12,26,63,69,3
3099,56485,2015-08-10 17:26:37,485,6,800,50,11,2,1,189,35,91,12,26,63,69,3
3100,56485,2015-08-10 17:27:12,485,6,804,50,11,2,1,189,35,91,12,26,63,69,3
3101,56475,2015-08-10 17:27:54,485,6,804,50,11,2,1,189,35,91,12,26,63,69,3
3102,56475,2015-08-10 18:10:20,485,6,808,50,11,2,1,189,35,91,12,26,63,69,3
3103,56475,2015-08-10 18:11:02,485,6,808,50,11,2,1,189,35,91,12,26,63,69,3
3104,56465,2015-08-10 18:12:30,485,6,809,50,11,2,1,189,35,91,12,26,63,69,3
3105,56465,2015-08-10 18:13:18,485,6,809,50,11,2,1,189,35,91,12,26,63,69,3
3106,56555,2015-08-10 18:13:52,485,6,810,50,11,2,1,189,35,92,12,26,63,69,3
3107,56555,2015-08-10 18:14:56,485,6,812,50,11,2,1,189,35,92,12,26,63,69,3
3108,56354,2015-08-12 12:46:38,485,6,774,50,11,2,0,188,35,92,12,26,63,69,3
3109,55539,2015-08-12 14:50:33,485,6,761,50,11,2,0,182,35,92,12,26,63,69,3
3110,55609,2015-08-12 14:59:42,485,6,729,50,11,2,0,175,35,92,12,26,63,69,3
3111,55699,2015-08-12 15:29:23,485,6,729,50,11,2,0,175,35,92,12,26,63,69,3
3112,54811,2015-08-12 18:34:18,485,6,719,50,11,2,0,174,35,92,12,26,63,69,3
3113,54671,2015-08-13 00:31:15,485,6,719,50,11,2,0,171,35,92,12,26,63,69,3
3114,54662,2015-08-13 00:56:04,485,6,719,50,11,2,0,171,35,92,12,26,63,69,2
3115,55457,2015-08-13 09:27:46,485,6,719,50,11,2,0,171,35,92,12,26,63,69,2
3116,55457,2015-08-13 09:28:41,485,6,719,50,11,2,0,171,35,92,12,26,63,69,2
3117,55457,2015-08-13 11:36:50,485,6,719,50,11,2,0,171,35,92,12,26,63,69,2
3118,55457,2015-08-13 11:39:27,485,6,722,50,11,2,0,171,35,92,12,26,63,69,2
3119,55457,2015-08-13 12:01:00,485,6,728,50,11,2,0,171,35,92,12,26,63,69,2
3120,55914,2015-08-13 21:21:12,485,6,728,50,11,2,0,171,35,92,12,26,63,69,3
3121,55880,2015-08-13 21:43:49,485,6,728,50,11,2,0,171,35,92,12,26,63,69,3
3122,55383,2015-08-13 22:16:16,485,6,717,50,11,2,0,164,35,92,12,26,63,69,3
3123,55408,2015-08-14 22:06:59,485,6,717,50,11,2,0,164,35,92,12,26,62,69,3
3124,55512,2015-08-14 22:22:47,485,6,718,50,11,2,0,164,35,92,12,26,62,69,4
3125,55502,2015-08-16 08:18:12,485,6,718,50,11,2,0,164,35,92,12,26,62,69,4
3126,55430,2015-08-16 08:41:38,485,6,718,50,11,2,0,162,35,92,12,26,62,69,4
3127,55430,2015-08-16 09:46:49,485,6,718,50,11,2,0,162,35,92,12,26,62,65,4
3128,55438,2015-08-16 10:48:29,485,6,718,50,11,2,0,162,35,92,12,26,62,65,4
3129,55424,2015-08-17 15:04:46,488,6,716,50,11,2,0,162,35,92,12,26,62,65,4
3130,56258,2015-08-17 23:15:48,488,6,768,50,11,2,0,175,35,92,12,26,62,65,4
3131,56334,2015-08-18 10:17:53,487,6,771,50,11,2,0,176,35,92,12,26,62,65,4
3132,56344,2015-08-18 12:32:32,487,6,772,50,11,2,0,176,35,92,12,26,62,65,4
3133,56314,2015-08-19 21:46:34,487,6,771,50,11,2,0,176,35,92,12,26,62,65,4
3134,55990,2015-08-20 14:07:49,487,6,768,50,9,2,0,169,35,90,12,26,62,65,4
3135,55738,2015-08-20 14:42:04,502,6,768,50,9,2,0,169,35,90,12,26,62,65,4
3136,55628,2015-08-20 15:06:07,502,6,768,50,9,2,0,169,35,90,12,23,62,65,4
3137,55593,2015-08-20 16:03:18,502,6,768,50,9,2,0,169,35,90,12,9,62,65,4
3138,55655,2015-08-20 18:13:40,502,6,769,50,9,2,0,169,35,90,12,6,62,65,4
3139,55683,2015-08-20 21:36:33,502,6,771,50,9,2,0,169,35,90,12,6,62,65,4
3140,55247,2015-08-21 11:32:35,503,6,769,50,9,2,0,169,35,90,12,6,62,65,4
3141,55572,2015-08-21 12:33:44,503,6,771,50,9,2,0,169,35,95,12,16,62,65,4
3142,55284,2015-08-21 15:20:45,503,6,756,50,9,2,0,165,35,95,12,6,62,65,4
3143,55286,2015-08-21 15:56:29,503,6,757,50,9,2,0,165,35,95,12,6,62,65,5
3144,55316,2015-08-21 16:09:56,503,6,757,50,9,2,0,165,35,95,12,6,62,65,5
3145,55318,2015-08-21 16:20:47,503,6,756,52,9,2,0,165,35,95,12,6,62,65,4
3146,55342,2015-08-21 19:17:42,503,6,756,52,9,2,0,165,35,95,12,6,62,65,4
3147,55337,2015-08-23 16:09:31,503,6,756,52,9,2,0,165,35,95,12,6,62,65,4
3148,55350,2015-08-23 16:52:06,503,6,757,52,9,2,0,165,35,95,12,6,62,65,4
3149,55355,2015-08-23 21:08:51,503,6,757,52,9,2,0,165,35,95,12,6,62,65,4
3150,55395,2015-08-23 22:19:04,503,6,757,52,9,2,0,165,35,96,12,6,62,65,4
3151,55246,2015-08-24 19:46:43,503,6,757,52,9,2,0,165,35,96,12,6,62,56,4
3152,55842,2015-08-24 19:47:28,503,6,769,52,9,2,0,165,35,97,12,6,62,56,5
3153,55934,2015-08-25 10:51:46,503,6,769,52,9,2,0,165,35,97,12,6,62,56,5
3154,56069,2015-08-25 14:53:58,503,6,769,52,9,2,0,165,35,97,12,6,62,56,5
3155,56323,2015-08-25 15:13:11,503,6,771,52,9,2,0,165,35,97,12,6,62,56,5
3156,56217,2015-08-25 15:21:08,503,6,773,52,9,2,0,165,35,97,12,6,62,56,5
3157,56293,2015-08-25 15:27:48,503,6,776,52,9,2,0,164,35,97,12,6,62,56,5
3158,56165,2015-08-25 15:34:01,503,6,777,52,9,2,0,164,35,97,12,6,62,56,5
3159,56165,2015-08-25 16:10:15,503,6,777,52,9,2,0,158,35,97,12,6,62,56,5
3160,56205,2015-08-25 16:28:57,503,6,777,52,9,2,0,159,35,97,12,6,62,56,5
3161,56187,2015-08-25 16:31:01,503,6,778,52,9,2,0,159,35,97,12,6,62,56,5
3162,56169,2015-08-25 16:38:09,503,6,779,52,9,2,0,158,35,97,12,6,62,56,5
3163,55927,2015-08-25 16:47:29,503,6,788,52,9,2,0,158,35,97,12,6,62,56,5
3164,55901,2015-08-25 16:57:15,503,6,790,52,9,2,0,156,35,97,12,6,62,56,5
3165,57653,2015-08-25 22:36:05,503,6,791,52,9,2,0,156,35,97,12,6,62,56,5
3166,57687,2015-08-25 22:58:56,503,6,792,52,9,2,0,156,35,98,12,6,62,56,5
3167,57694,2015-08-26 13:13:33,503,6,794,52,9,2,0,156,35,98,12,6,62,56,5
3168,57944,2015-08-26 14:52:09,503,7,793,52,9,2,0,156,35,100,12,6,62,56,5
3169,58144,2015-08-26 17:59:54,504,8,793,52,9,2,0,156,35,102,12,6,62,56,5
3170,58129,2015-08-27 23:47:10,504,8,793,52,9,2,0,156,35,102,12,6,62,56,5
3171,58101,2015-09-10 00:17:15,504,8,793,52,9,0,0,156,35,102,12,6,62,56,5
3172,58351,2015-09-10 23:31:58,504,8,793,52,9,0,0,156,35,101,12,6,62,56,5
3173,58431,2015-09-11 00:01:16,504,8,793,52,9,0,0,157,35,101,12,6,62,56,5
3174,58286,2015-09-11 00:10:56,504,8,793,52,9,0,0,159,35,101,12,6,62,56,5
3175,58130,2015-09-11 00:30:19,846,8,793,52,9,0,0,160,35,101,12,6,62,56,5
3176,57995,2015-09-11 08:39:57,505,8,793,52,9,0,0,155,35,101,12,6,62,56,5
3177,58168,2015-09-11 10:34:45,504,8,798,52,9,0,0,156,35,101,12,6,62,56,5
3178,58484,2015-09-11 10:53:35,504,8,805,52,9,0,0,157,35,101,12,6,62,56,5
3179,58590,2015-09-11 17:38:33,504,8,805,52,9,0,0,157,35,102,12,6,62,56,5
3180,58595,2015-09-12 11:22:02,504,8,805,52,9,0,0,157,35,102,12,6,62,56,5
3181,58602,2015-09-12 12:06:27,504,8,805,52,9,0,0,157,35,102,12,6,62,56,5
3182,58602,2016-02-05 06:09:42,504,8,808,52,9,0,0,157,35,102,12,6,62,56,5
3183,58821,2016-05-28 20:31:42,504,8,805,52,9,0,0,159,37,102,12,6,62,58,5
3184,57593,2016-06-07 02:43:06,504,8,805,52,9,0,1,132,36,102,12,6,62,57,5
3185,59608,2016-06-07 17:13:56,504,8,805,52,9,0,1,132,36,102,12,6,62,57,5
3186,57603,2016-06-07 17:28:43,504,8,805,52,9,0,1,132,36,102,12,6,62,57,5
3187,57483,2016-06-07 22:22:32,504,8,805,52,9,0,0,132,36,102,12,6,62,57,5
3188,57498,2016-06-07 22:46:38,504,8,805,52,9,0,0,132,39,102,12,6,62,57,5
3189,57498,2016-06-10 12:07:25,504,8,805,52,9,0,0,132,39,102,12,6,62,57,5
3190,57486,2016-06-13 07:21:31,504,8,805,52,9,0,0,132,39,102,12,6,62,57,5
3191,57336,2016-06-13 07:41:48,504,8,805,52,9,0,0,132,39,102,12,6,62,57,5
3192,57242,2016-06-13 07:53:45,504,8,805,52,9,0,0,131,39,102,12,6,62,48,5
3193,57242,2016-06-13 07:55:49,504,8,805,52,9,0,0,131,39,102,12,6,62,48,5
3194,57215,2016-06-14 17:02:22,504,8,805,52,9,0,0,130,39,102,12,6,62,48,5
3195,57235,2016-06-14 20:48:09,504,8,805,52,9,0,0,130,39,102,12,6,62,48,5
3196,57227,2016-06-17 17:41:52,504,8,805,52,9,0,0,130,39,102,12,6,62,48,5
3197,57237,2016-06-17 17:52:28,504,8,805,52,9,0,0,130,39,102,12,6,62,48,5
3198,56965,2016-06-21 20:36:33,504,8,805,52,9,0,0,125,39,102,12,6,62,48,5
3199,55725,2016-06-21 22:00:25,506,8,805,52,9,0,0,110,39,102,12,6,62,48,5
3200,55864,2016-06-21 22:34:33,506,8,805,52,9,0,2,110,39,102,12,6,62,48,5
3201,55890,2016-06-23 22:14:38,506,8,805,52,9,0,0,110,39,102,12,6,62,48,5
3202,55900,2016-07-03 22:54:23,506,8,805,52,9,0,0,110,39,102,12,6,62,48,5
3203,56105,2016-07-29 08:10:05,506,8,805,52,9,0,0,110,39,102,12,6,62,49,5
3204,56335,2016-09-06 06:38:18,506,8,805,52,9,0,0,110,40,102,12,6,62,49,5
