,SQALE_INDEX,COMMIT_DATE
3215,0,2001-03-27 05:25:57
3216,0,2001-03-27 05:33:07
3217,0,2001-04-03 00:09:35
3218,0,2001-04-03 18:21:24
3219,0,2001-04-16 13:28:52
3220,0,2001-04-16 16:30:13
3221,0,2001-05-07 00:32:33
3222,0,2001-05-07 02:09:02
3223,0,2001-05-20 00:32:24
3224,0,2001-05-21 04:20:21
3225,0,2001-07-14 23:54:51
3226,0,2001-08-21 21:59:02
3227,0,2001-08-21 23:05:08
3228,0,2001-09-03 16:39:18
3229,0,2001-09-03 17:34:36
3230,0,2001-09-19 02:04:10
3231,0,2001-10-14 00:54:24
3232,0,2001-10-14 01:15:07
3233,0,2001-12-15 19:19:24
3234,0,2001-12-24 23:27:04
3235,0,2001-12-28 00:33:56
3236,0,2001-12-28 03:59:41
3237,0,2002-01-04 21:25:17
3238,0,2002-01-06 00:47:06
3239,0,2002-01-06 06:01:08
3240,0,2002-01-09 19:27:30
3241,0,2002-01-09 19:42:07
3242,0,2002-01-12 20:44:05
3243,0,2002-01-16 23:31:37
3244,0,2002-01-23 22:32:53
3245,0,2002-01-23 22:35:59
3246,0,2002-01-27 04:12:42
3247,0,2002-03-06 20:21:24
3248,0,2002-03-07 06:43:17
3249,0,2002-03-11 04:49:53
3250,0,2002-03-14 20:10:38
3251,0,2002-03-18 00:52:41
3252,0,2002-03-18 16:32:43
3253,0,2002-03-24 09:56:05
3254,0,2002-03-30 23:58:45
3255,0,2002-04-05 14:58:15
3256,0,2002-04-06 23:28:35
3257,0,2002-04-11 19:50:06
3258,0,2002-04-27 23:11:23
3259,0,2002-04-29 16:32:44
3260,0,2002-05-17 07:25:50
3261,0,2002-05-31 11:27:19
3262,0,2002-06-05 20:46:38
3263,0,2002-06-15 20:22:01
3264,0,2002-06-15 20:39:44
3265,0,2002-06-15 21:14:34
3266,0,2002-06-29 22:29:22
3267,0,2002-07-07 23:08:42
3268,0,2002-07-07 23:17:59
3269,0,2002-07-12 22:38:21
3270,0,2002-07-13 02:22:09
3271,0,2002-07-16 02:41:08
3272,0,2002-07-20 18:21:21
3273,0,2002-07-20 19:12:45
