,SQALE_INDEX,COMMIT_DATE,S1213,RedundantThrowsDeclarationCheck,S00117,S00122,S1488,S1905,UselessImportCheck,DuplicatedBlocks,S1226,S00112,S1155,S00108,S1151,S1132,S1481
32,188377,2007-04-03 01:45:26,326,82,41,195,13,26,35,211,202,148,75,66,147,34,32
33,188395,2007-04-03 01:45:56,326,82,41,195,13,26,35,211,202,148,75,66,147,34,32
34,188458,2007-04-03 15:09:09,326,83,41,195,13,26,35,211,202,148,75,66,147,34,32
35,188632,2007-04-09 09:54:53,326,83,41,195,13,26,35,211,202,148,75,66,147,34,32
36,188655,2007-04-22 12:41:45,328,83,41,195,13,26,35,211,202,148,75,66,147,34,32
37,188691,2007-04-22 15:57:18,328,83,41,195,13,26,35,211,202,148,75,66,147,34,32
38,188693,2007-05-01 00:02:40,328,83,41,195,14,26,36,211,202,148,75,66,147,34,32
39,188736,2007-05-25 09:26:52,328,83,41,195,14,26,36,211,202,148,75,66,147,34,32
40,188759,2007-06-08 19:29:06,328,83,41,195,14,26,36,211,202,148,75,66,147,34,32
41,188861,2007-06-08 20:52:45,328,83,41,195,14,26,36,211,203,148,75,66,147,34,32
42,188874,2007-06-08 20:52:51,328,83,41,195,14,26,36,211,204,148,75,66,147,34,32
43,188734,2007-06-11 09:54:50,328,83,41,195,14,26,36,211,206,148,75,66,147,34,32
44,188694,2007-06-11 10:18:35,329,83,41,195,14,26,36,210,204,148,75,66,147,34,32
45,188722,2007-06-11 16:37:32,329,83,41,195,14,26,36,210,204,148,75,66,147,34,32
46,188942,2007-06-11 19:47:49,329,83,41,195,14,26,36,210,204,148,75,66,147,34,32
47,188948,2007-06-11 20:08:06,329,83,41,195,14,26,36,210,204,148,75,66,147,34,32
48,188923,2007-06-12 20:27:51,329,83,41,195,14,26,36,210,203,148,75,66,147,34,32
49,188925,2007-06-12 20:33:45,329,83,41,195,14,26,36,210,203,148,75,66,147,34,32
50,189306,2007-06-13 15:15:39,329,84,41,195,14,26,36,211,203,148,75,66,147,34,32
51,189388,2007-06-13 15:20:57,329,84,41,195,14,26,36,211,203,148,75,66,147,34,32
52,189412,2007-06-13 15:23:59,329,84,41,195,14,26,36,211,203,148,75,66,147,34,32
53,189492,2007-06-13 16:55:32,329,84,41,195,14,26,36,211,203,148,75,66,147,34,32
54,189516,2007-06-17 20:58:02,329,84,41,195,14,26,36,211,203,148,75,66,147,34,32
55,190102,2007-06-22 07:10:51,329,84,41,195,14,26,36,214,203,148,75,66,147,34,32
56,190110,2007-06-22 07:50:24,329,84,41,195,14,26,36,214,203,148,75,66,147,34,32
57,190230,2007-06-22 13:07:56,329,84,41,195,14,26,36,214,203,148,75,66,147,34,32
58,190360,2007-06-24 11:06:54,329,84,41,195,14,27,36,214,204,148,75,66,147,34,32
59,190392,2007-06-24 14:17:40,329,84,41,195,14,27,36,214,204,148,75,66,147,34,32
60,190402,2007-06-25 09:23:23,329,84,41,195,14,27,36,214,204,148,75,66,147,34,32
61,190459,2007-06-27 19:30:49,329,84,41,195,14,27,36,214,204,148,75,66,147,34,32
62,190461,2007-06-27 19:58:13,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
63,190701,2007-06-28 08:08:43,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
64,190702,2007-06-28 12:15:05,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
65,190704,2007-06-28 17:47:30,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
66,190794,2007-06-28 18:06:55,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
67,190799,2007-06-29 12:05:49,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
68,190892,2007-06-30 16:00:20,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
69,190894,2007-06-30 17:03:54,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
70,190897,2007-06-30 18:04:52,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
71,190902,2007-07-01 10:06:17,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
72,190905,2007-07-01 11:27:42,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
73,190995,2007-07-01 13:31:27,329,84,41,195,14,27,36,214,204,148,76,66,147,34,32
74,192230,2007-07-02 13:36:24,329,84,41,195,14,27,35,214,204,148,76,66,147,34,32
75,192449,2007-07-02 17:09:47,330,84,41,195,14,27,35,214,204,148,76,66,147,34,32
76,192447,2007-07-04 10:34:47,330,84,41,195,14,27,34,214,204,148,76,66,147,34,32
77,192352,2007-07-08 19:11:31,330,84,41,195,14,27,34,214,204,148,76,66,147,34,32
78,192698,2007-07-14 21:19:06,330,84,41,195,14,27,34,215,204,148,76,66,147,34,32
79,192703,2007-07-20 18:42:37,330,84,41,195,14,27,34,215,204,148,76,66,147,34,32
80,192703,2007-07-21 09:37:27,330,84,41,195,14,27,36,215,204,148,76,66,147,34,32
81,192706,2007-07-27 22:04:24,330,84,41,195,14,27,36,215,204,148,76,66,147,34,32
82,192751,2007-07-28 16:02:22,331,84,41,195,14,27,36,216,204,148,76,66,147,34,32
83,192865,2007-07-28 16:03:01,331,84,41,195,14,27,36,216,204,148,76,66,147,34,32
84,192797,2007-07-28 17:18:37,331,84,41,195,14,27,36,217,204,148,76,66,147,34,32
85,190068,2007-07-29 20:07:36,331,84,41,192,8,27,36,213,200,148,76,62,147,34,31
86,190068,2007-07-29 20:44:21,331,84,41,192,8,27,36,213,200,148,76,62,147,34,31
87,190124,2007-07-31 19:02:00,331,84,41,192,8,27,36,213,200,148,76,62,147,34,31
88,190374,2007-07-31 20:41:57,331,84,41,192,8,27,36,214,200,148,76,62,147,34,31
89,190802,2007-08-01 19:35:02,331,84,41,192,8,27,36,214,200,148,76,62,147,34,31
90,190766,2007-08-01 20:40:56,331,84,41,192,8,27,36,215,200,148,76,62,147,34,31
91,190830,2007-08-01 21:17:25,331,84,41,192,8,27,36,215,200,148,76,62,147,34,31
92,190972,2007-08-02 21:43:23,331,84,41,192,8,27,36,215,200,148,76,62,147,34,31
93,190990,2007-08-02 22:12:38,331,84,41,192,8,27,36,215,200,148,76,62,147,34,31
94,190926,2007-08-04 20:08:00,331,84,41,192,8,27,36,215,200,148,76,62,147,34,31
95,191016,2007-08-04 20:34:05,331,84,41,192,8,27,36,215,200,148,76,62,147,34,31
96,191046,2007-08-05 14:17:47,331,84,41,192,8,27,36,216,200,148,76,62,147,34,31
97,191364,2007-08-05 14:56:11,331,84,41,192,8,27,36,217,200,148,76,62,147,34,31
98,191476,2007-08-05 15:22:37,331,84,41,192,8,27,36,217,200,148,76,62,147,34,31
99,191524,2007-08-05 19:28:34,331,84,41,192,8,27,36,217,200,148,76,62,147,34,31
100,191621,2007-08-05 21:07:54,331,84,41,192,8,27,36,217,200,148,76,62,147,34,31
101,191683,2007-08-05 21:38:42,331,84,41,192,8,27,36,217,200,148,76,62,147,34,31
102,191030,2007-08-08 13:51:45,331,84,41,192,8,27,36,215,200,148,74,62,147,34,31
103,191635,2007-08-08 14:30:15,331,84,41,192,8,27,36,216,200,148,74,62,147,34,31
104,191680,2007-08-08 14:57:47,331,84,41,192,8,27,36,216,200,148,74,62,147,34,31
105,197156,2007-08-12 00:32:07,331,84,41,192,8,27,36,217,200,148,74,62,147,34,31
106,197270,2007-08-12 00:48:49,331,84,41,192,8,27,37,218,200,148,74,62,147,34,31
107,197335,2007-08-12 18:48:06,331,84,41,192,8,27,37,218,200,148,74,62,147,34,31
108,197440,2007-08-14 21:56:22,331,84,41,192,8,27,37,218,200,148,74,62,147,34,31
109,198153,2007-08-15 13:35:11,331,84,41,192,8,27,37,221,200,148,74,62,147,34,31
110,199828,2007-08-21 13:26:38,331,84,41,192,8,27,37,222,200,148,75,62,147,37,31
111,199821,2007-08-21 13:31:04,331,84,41,192,8,27,37,222,200,148,76,62,147,37,31
112,199934,2007-08-25 11:45:24,330,84,41,192,8,27,37,222,200,148,76,62,147,37,31
113,200054,2007-08-28 18:03:34,330,84,41,192,8,27,37,222,200,148,76,62,147,37,31
114,200444,2007-09-02 10:21:50,330,84,41,192,8,27,37,222,200,150,76,62,147,37,31
115,200478,2007-09-02 13:49:53,330,84,41,192,8,27,37,222,200,150,76,62,147,37,31
116,200598,2007-09-02 15:35:28,330,84,41,192,8,27,37,222,200,150,76,62,147,37,31
117,200713,2007-09-02 17:52:33,330,84,41,192,8,27,37,222,200,150,76,62,147,37,31
118,200732,2007-09-02 20:57:52,330,84,41,192,8,27,37,220,200,150,76,62,147,37,31
119,200732,2007-09-03 07:09:48,330,84,41,192,8,27,37,220,200,150,76,62,147,37,31
120,200993,2007-09-03 08:33:37,330,84,41,192,8,27,37,220,200,150,76,62,147,37,31
121,201020,2007-09-15 12:20:33,330,84,41,192,8,27,37,220,200,150,76,62,147,37,31
122,200006,2007-09-16 14:33:22,330,84,41,192,8,27,37,220,200,150,76,62,147,37,31
123,200006,2007-09-17 12:09:17,330,84,41,192,8,27,38,220,200,150,76,62,147,37,31
124,200398,2007-09-19 15:42:50,330,84,41,192,8,27,38,220,200,151,76,62,147,37,31
125,200610,2007-09-19 19:27:12,330,84,41,192,8,27,38,220,200,151,76,63,147,37,31
126,200720,2007-09-21 13:21:47,330,84,41,192,8,27,38,220,200,151,76,62,147,37,31
127,200840,2007-09-21 15:07:52,330,84,41,192,8,27,38,220,200,151,76,62,147,40,31
128,200621,2007-09-21 15:35:11,330,84,41,192,8,27,38,220,200,151,76,62,147,43,31
129,200631,2007-09-23 17:43:38,330,84,41,192,8,27,38,220,200,151,76,62,147,37,31
130,200746,2007-09-24 07:27:11,330,84,41,192,8,27,38,221,200,151,76,62,147,37,31
131,200876,2007-09-24 07:38:54,330,84,41,192,8,27,38,222,200,151,76,62,147,37,31
132,201112,2007-09-24 12:53:44,330,84,41,192,8,27,38,223,200,151,76,62,147,37,31
133,201191,2007-10-02 11:16:54,331,84,41,192,8,27,38,220,200,151,75,62,147,38,31
134,201196,2007-10-03 10:14:08,331,84,41,192,8,27,38,220,200,151,75,62,147,38,31
135,201598,2007-10-05 12:33:18,333,84,41,192,8,27,41,220,200,151,75,62,147,38,31
136,201509,2007-10-08 08:29:00,333,84,41,192,8,27,41,220,200,151,75,62,147,38,31
137,203011,2007-10-09 21:19:25,333,85,41,192,8,27,41,220,200,151,75,62,147,39,31
138,203102,2007-10-09 21:39:33,333,85,41,192,8,27,41,220,200,151,75,62,147,39,31
139,203104,2007-10-09 21:53:56,333,85,41,192,8,27,42,220,200,151,75,62,147,39,31
140,202948,2007-10-10 09:05:15,333,85,41,192,8,27,41,220,200,151,75,62,147,39,31
141,202305,2007-10-14 08:26:31,333,85,41,192,8,27,41,220,200,151,75,62,147,39,31
142,207549,2007-10-14 19:34:23,333,85,41,192,8,27,41,220,200,151,75,62,147,39,31
143,207517,2007-10-14 21:31:52,333,85,41,192,8,27,41,221,200,151,75,62,147,39,31
144,208809,2007-10-14 21:45:50,333,85,41,192,8,25,41,222,200,151,75,62,147,39,31
145,205788,2007-10-19 07:20:15,333,85,41,192,8,25,42,225,200,153,76,67,148,39,32
146,206366,2007-10-19 07:21:44,333,85,41,192,8,25,42,225,200,153,76,67,148,39,32
147,209720,2007-10-22 06:41:31,333,85,41,192,8,25,43,227,200,153,76,67,148,39,32
148,205920,2007-10-22 07:57:31,333,85,41,192,8,25,43,228,200,153,76,67,148,39,32
149,209976,2007-10-23 10:27:53,333,85,41,192,8,25,43,228,200,153,76,67,148,39,32
150,210050,2007-10-23 12:44:40,333,85,41,192,8,25,43,228,200,153,76,67,148,39,32
151,210145,2007-10-25 09:14:44,333,85,41,192,8,25,43,228,200,153,76,67,148,39,32
152,210231,2007-10-25 20:10:18,333,85,41,192,8,25,43,228,200,153,76,67,148,39,32
153,210105,2007-10-26 04:15:12,333,85,43,192,8,25,43,228,200,153,76,67,148,39,32
154,210722,2007-10-27 11:38:56,333,85,43,192,8,25,43,228,200,153,76,67,148,39,32
155,210817,2007-10-27 13:46:15,333,85,43,192,8,25,43,228,200,153,76,67,148,39,32
156,211007,2007-10-27 16:13:24,334,85,43,192,8,25,43,228,201,153,76,67,148,39,32
157,211001,2007-10-27 16:48:11,334,85,43,192,8,25,43,228,201,153,76,67,148,39,32
158,211006,2007-10-30 14:16:59,334,85,43,192,8,25,43,228,202,153,76,67,148,39,32
159,211382,2007-11-03 13:17:28,334,85,43,192,8,25,45,229,202,153,76,69,148,39,32
160,211474,2007-11-05 10:18:32,334,85,43,192,8,25,46,229,202,153,76,69,148,39,32
161,211580,2007-11-06 14:13:20,334,85,43,195,8,25,46,229,202,153,80,69,148,39,32
162,211688,2007-11-15 00:33:20,334,85,43,195,8,25,46,229,202,153,79,69,148,39,32
163,209783,2007-11-16 23:24:09,331,85,43,195,7,25,45,226,200,153,78,69,148,39,32
164,209491,2007-11-20 06:26:11,331,85,43,195,7,25,45,226,200,153,78,69,148,39,32
165,209283,2007-11-20 17:58:57,331,85,43,195,7,25,45,226,200,153,78,69,148,39,32
166,209663,2007-11-20 19:43:12,331,85,43,195,7,25,45,226,200,153,77,69,148,39,32
167,209673,2007-11-20 20:26:36,331,85,43,195,7,25,45,226,200,153,77,69,148,39,32
168,209573,2007-11-20 20:51:04,331,85,43,195,7,25,45,226,200,153,77,69,148,39,32
169,209553,2007-11-21 07:29:05,331,85,43,195,7,25,45,224,200,153,77,69,148,39,32
170,209505,2007-11-29 10:06:07,331,85,43,192,7,25,44,222,200,153,78,69,148,39,32
171,209615,2007-11-30 02:36:15,331,85,43,192,7,25,44,222,200,153,78,69,148,39,32
172,209685,2007-11-30 18:26:20,331,85,43,192,7,25,44,222,200,153,78,69,148,39,32
173,209546,2007-12-01 16:42:05,331,85,43,192,7,24,44,220,200,153,78,69,148,39,32
174,209616,2007-12-01 18:12:18,331,85,43,192,7,12,36,221,200,153,78,69,148,39,32
175,209666,2007-12-02 12:51:43,331,85,43,192,7,12,36,220,200,153,78,69,148,39,32
176,209713,2007-12-02 13:14:48,331,85,43,192,7,12,36,222,200,153,78,69,148,39,32
177,210037,2007-12-02 17:15:25,331,85,43,192,7,12,36,222,200,157,78,69,148,39,32
178,210037,2007-12-02 19:26:09,331,85,43,192,7,12,36,222,199,155,78,69,148,39,32
179,210022,2007-12-02 22:19:53,331,85,43,192,7,12,36,222,199,155,78,69,148,39,32
180,210723,2007-12-02 22:44:53,331,88,43,192,7,12,36,227,199,157,78,69,148,39,32
181,210748,2007-12-04 20:27:33,331,88,43,192,7,12,37,225,199,156,78,69,148,39,32
182,210969,2007-12-07 11:54:18,331,88,43,192,7,12,37,225,199,156,78,69,148,39,32
183,211023,2007-12-07 21:51:37,331,88,44,192,7,12,37,225,199,156,78,69,148,39,32
184,211043,2007-12-07 22:13:38,331,88,44,192,7,12,37,225,199,156,78,69,148,39,32
185,210886,2007-12-09 13:33:43,330,88,44,190,7,12,37,225,199,157,78,69,148,39,32
186,210818,2007-12-09 14:03:42,330,88,44,190,7,12,37,225,199,154,78,69,148,39,32
187,211063,2007-12-09 21:29:16,330,85,44,190,7,12,37,225,200,154,78,69,148,39,32
188,211113,2007-12-09 22:10:17,330,85,45,190,7,12,37,222,200,154,78,69,148,39,32
189,211115,2007-12-09 22:29:12,330,85,45,190,7,12,38,222,200,154,78,69,148,39,32
190,211127,2007-12-09 22:59:44,330,85,45,190,7,12,39,222,200,154,78,69,148,39,32
191,211205,2007-12-10 02:56:46,330,85,45,180,7,12,40,222,199,154,78,69,148,39,32
192,211295,2007-12-10 08:42:53,330,85,45,180,7,12,40,222,199,154,78,69,148,39,32
193,211297,2007-12-10 10:12:21,330,85,45,180,7,12,41,222,199,154,78,69,148,39,32
194,211313,2007-12-14 16:27:43,330,85,45,180,7,12,41,222,199,154,78,69,148,39,32
195,211448,2007-12-16 11:58:47,330,85,45,180,7,12,41,222,199,154,78,69,148,39,32
196,211553,2007-12-16 16:42:39,330,85,45,180,7,12,41,222,199,154,78,69,148,39,32
197,211536,2007-12-16 16:50:04,330,85,45,180,7,12,42,222,199,154,78,69,148,39,32
198,211611,2007-12-16 21:46:43,330,85,45,180,7,12,36,222,198,154,78,69,148,39,32
199,211775,2007-12-16 22:19:40,330,85,45,180,9,12,36,223,198,154,78,69,148,39,32
200,211855,2007-12-16 23:25:01,330,85,45,180,9,12,36,223,198,154,78,69,148,39,32
201,211898,2007-12-17 09:46:14,330,85,45,180,9,12,36,223,198,154,78,69,148,39,32
202,211930,2007-12-17 11:11:32,330,85,45,180,9,12,35,223,198,154,78,69,148,39,32
203,211937,2007-12-18 10:56:04,330,85,45,180,9,12,35,223,198,154,78,69,148,39,32
204,212063,2007-12-18 12:57:39,330,85,45,180,9,12,35,224,198,154,78,69,148,39,32
205,212167,2007-12-19 14:53:20,330,85,45,180,9,12,35,227,198,154,78,69,148,39,32
206,212127,2007-12-19 15:54:39,330,85,45,180,9,12,34,226,198,154,77,69,148,39,31
207,212132,2007-12-20 00:08:08,330,85,45,180,9,12,34,226,198,154,77,69,148,39,31
208,212169,2007-12-20 00:09:37,330,85,45,180,9,12,34,226,198,154,77,69,148,39,31
209,212259,2007-12-20 18:36:50,330,85,45,180,9,12,34,226,198,154,77,69,148,39,31
210,212179,2007-12-21 13:29:05,330,85,45,180,9,12,34,225,198,154,77,69,148,39,31
211,212219,2007-12-21 13:43:17,330,85,45,180,9,12,34,224,198,154,77,69,148,39,31
212,212369,2007-12-22 09:26:13,330,85,45,180,9,12,34,226,199,154,77,69,148,39,31
213,212418,2007-12-22 16:45:23,330,85,45,180,9,12,34,226,199,154,77,69,148,39,31
214,212424,2007-12-22 17:13:43,330,85,45,180,9,12,34,226,199,154,77,70,148,39,31
215,212436,2007-12-22 20:14:39,330,85,45,180,9,12,34,226,199,154,77,70,148,39,31
216,212443,2007-12-23 10:56:20,330,85,45,180,9,12,34,226,198,154,77,70,148,39,31
217,212782,2007-12-23 21:02:04,330,85,45,180,8,12,34,224,198,154,77,70,148,39,31
218,212788,2007-12-23 22:12:07,330,85,45,180,8,12,34,224,198,154,77,70,148,39,31
219,213206,2007-12-24 00:04:45,330,85,45,180,8,12,34,224,198,154,77,70,148,39,31
220,213214,2007-12-24 18:05:00,330,85,45,180,8,12,34,224,198,154,77,70,148,39,31
221,213304,2007-12-24 19:21:56,330,85,45,180,8,12,34,225,198,154,77,70,148,39,31
222,213335,2007-12-25 22:46:49,330,85,45,180,8,12,34,223,198,154,77,70,148,39,31
223,213175,2007-12-27 11:12:03,331,85,45,180,8,12,34,222,198,154,77,70,148,39,31
224,213172,2008-01-02 01:03:52,331,85,45,180,8,12,34,222,199,154,77,70,148,39,31
225,213284,2008-01-03 09:47:38,331,85,45,180,8,12,34,222,199,154,77,70,148,39,31
226,213397,2008-01-05 15:05:15,331,85,45,180,8,12,33,222,199,154,77,70,148,39,31
227,213390,2008-01-05 15:46:16,331,85,45,180,8,12,33,223,199,154,77,70,148,39,32
228,213430,2008-01-05 22:25:17,331,85,45,180,8,12,33,222,199,154,77,70,148,39,31
229,213490,2008-01-06 13:23:55,331,85,45,180,8,12,33,223,199,154,77,70,148,39,31
230,213557,2008-01-06 14:49:09,331,85,45,180,8,12,33,223,199,154,77,70,148,39,32
231,213577,2008-01-06 15:39:07,331,85,45,180,8,12,33,223,199,154,77,70,148,39,32
232,213630,2008-01-06 18:07:59,331,85,45,180,8,12,33,223,199,154,77,70,148,39,32
233,213685,2008-01-06 18:14:43,331,85,45,180,8,12,33,223,199,154,77,70,148,39,32
234,213685,2008-01-06 18:56:45,331,85,45,180,8,12,33,223,199,154,77,70,148,39,31
235,213965,2008-01-06 20:27:08,331,85,45,180,8,12,33,224,199,154,77,70,148,39,31
236,213875,2008-01-06 21:06:00,331,85,45,180,8,12,33,224,199,154,77,70,148,39,31
237,213960,2008-01-06 21:26:59,331,85,45,180,8,12,33,225,199,154,77,70,148,39,31
238,214055,2008-01-08 11:29:47,331,85,45,180,8,12,33,225,199,154,77,70,148,39,31
239,214117,2008-01-08 12:25:20,331,85,45,180,8,12,33,225,199,154,77,70,148,39,31
240,213883,2008-01-13 21:35:44,331,85,45,180,8,12,33,234,199,154,77,70,148,39,31
241,213910,2008-01-15 20:23:50,331,85,45,180,8,12,33,229,199,154,77,70,148,39,31
242,214675,2008-01-15 22:10:46,331,85,45,180,8,12,33,231,199,155,77,70,148,39,31
243,214877,2008-01-16 09:28:26,331,85,45,180,8,12,33,231,199,155,77,70,148,39,31
244,214882,2008-01-16 13:00:40,331,85,45,180,8,12,33,231,199,155,77,70,148,39,31
245,215009,2008-01-18 14:23:57,331,85,45,180,8,12,33,232,199,155,77,71,148,39,31
246,215004,2008-01-19 23:06:50,331,85,45,180,8,12,33,232,199,153,77,70,148,39,31
247,215034,2008-01-19 23:08:54,331,85,45,180,8,12,33,233,199,153,77,70,148,39,31
248,215064,2008-01-19 23:29:45,331,85,45,180,8,12,33,234,199,153,77,70,148,39,31
249,215284,2008-01-20 00:34:28,331,85,45,180,8,12,33,235,199,153,77,70,148,39,31
250,215579,2008-01-20 17:24:36,331,85,45,180,8,12,33,235,199,153,77,70,148,39,31
251,215594,2008-01-20 18:24:41,331,85,45,180,8,12,33,235,199,153,77,70,148,39,31
252,215530,2008-01-21 04:20:44,331,85,45,180,8,10,33,236,199,153,77,70,148,39,31
253,215603,2008-01-22 22:15:28,331,85,45,180,8,10,33,236,199,153,77,70,148,39,31
254,215693,2008-01-23 00:00:30,331,85,45,180,8,10,33,236,199,153,77,70,148,39,31
255,215886,2008-01-30 02:12:39,331,85,45,180,8,10,30,237,199,153,77,70,148,39,31
256,213581,2008-02-03 21:42:14,331,85,45,180,8,8,29,237,200,153,77,70,148,39,31
257,213781,2008-02-03 22:04:28,331,85,45,180,8,8,29,237,200,153,77,70,148,39,31
258,213806,2008-02-03 22:42:14,331,85,45,180,8,8,29,237,200,153,77,70,148,39,31
259,213806,2008-02-03 22:51:13,331,85,45,180,8,8,29,237,200,153,77,70,148,39,31
260,213913,2008-02-09 14:00:47,331,85,45,180,8,8,29,237,200,153,77,70,148,39,31
261,213907,2008-02-09 14:10:25,331,85,45,180,8,8,29,237,200,153,77,70,148,39,31
262,214009,2008-02-12 16:49:31,331,85,45,180,8,8,28,237,200,153,77,70,148,39,31
263,214376,2008-02-19 00:02:53,331,85,45,180,8,8,28,237,200,153,77,70,148,39,31
264,214488,2008-02-20 21:16:58,331,85,45,180,8,8,28,238,200,153,77,70,148,39,31
265,214622,2008-02-25 08:47:22,330,85,45,180,8,8,28,238,200,153,77,70,148,39,31
266,214742,2008-02-27 19:58:43,330,85,45,180,8,8,28,238,200,153,77,70,148,39,31
267,214777,2008-02-27 20:49:37,330,85,45,180,8,8,28,238,200,153,77,70,148,39,32
268,214799,2008-03-01 15:21:32,331,85,45,180,8,8,28,241,200,153,77,70,148,39,31
269,214919,2008-03-01 15:47:26,331,85,45,180,8,8,28,242,200,153,77,70,148,39,31
270,215011,2008-03-01 17:24:37,331,85,45,180,8,8,28,242,200,153,77,70,148,39,31
271,215143,2008-03-02 16:02:00,331,85,45,182,8,8,28,242,200,153,77,70,148,39,31
272,214988,2008-03-05 21:33:06,331,85,45,182,8,8,28,242,200,153,77,70,148,39,31
273,215292,2008-03-06 13:13:41,331,85,45,182,9,8,28,242,200,153,77,70,148,39,31
274,209877,2008-03-09 19:14:27,331,85,45,182,9,8,28,242,200,153,77,70,148,39,31
275,209880,2008-03-15 10:44:43,331,85,45,182,9,8,28,242,200,153,77,70,148,39,31
276,209988,2008-03-15 17:31:22,331,85,45,182,9,8,28,242,200,153,77,70,148,39,31
277,209992,2008-03-15 20:57:56,331,85,45,182,9,8,30,242,200,153,77,70,148,39,31
278,210154,2008-03-22 21:31:30,331,85,45,182,9,8,34,242,200,153,77,70,148,39,31
279,210166,2008-03-23 15:45:41,331,85,45,182,9,8,29,242,200,153,77,70,148,39,31
280,210590,2008-03-24 22:23:12,331,85,45,182,9,8,29,242,200,153,77,70,148,39,31
281,210590,2008-03-24 22:28:20,331,85,45,182,9,8,29,242,200,153,77,70,148,39,31
282,216654,2008-03-28 02:35:28,331,85,45,182,9,8,29,242,200,153,77,70,148,39,31
283,216766,2008-03-28 16:14:53,331,85,45,182,9,8,27,242,200,153,77,70,148,39,31
284,216796,2008-03-28 16:19:21,331,85,45,182,9,8,27,242,200,153,77,70,148,39,31
285,216791,2008-03-28 16:56:55,331,85,45,182,9,8,27,242,200,153,77,70,148,39,31
286,216806,2008-03-28 16:59:22,331,85,45,182,9,8,27,242,200,153,77,70,148,39,31
