,SQALE_INDEX,COMMIT_DATE
9058,0,2003-09-27 15:45:02
9059,0,2003-09-27 16:49:13
9060,0,2004-02-27 07:57:51
9061,0,2004-08-19 05:44:58
9062,0,2004-11-05 16:03:22
9063,0,2005-04-27 16:01:42
9064,0,2010-03-15 08:09:26
9065,0,2010-03-19 16:55:14
9066,0,2010-03-27 14:14:45
9067,0,2010-04-23 16:03:39
9068,0,2010-09-24 11:28:45
9069,0,2010-10-15 15:32:40
9070,0,2010-10-15 19:20:55
9071,0,2010-10-15 20:08:04
9072,0,2010-10-16 05:11:32
9073,0,2010-10-16 14:41:02
9074,0,2010-10-16 14:58:39
9075,0,2010-10-16 15:43:32
9076,0,2010-10-17 10:32:51
9077,0,2010-10-17 11:06:15
9078,0,2010-10-17 11:40:21
9079,0,2010-10-17 11:48:41
9080,0,2010-10-20 05:21:16
9081,0,2011-06-02 16:29:44
9082,0,2011-08-01 20:31:34
9083,0,2017-10-20 07:48:15
9084,0,2017-10-20 18:52:50
9085,0,2017-11-02 13:10:04
