,SQALE_INDEX,COMMIT_DATE,S1213,RedundantThrowsDeclarationCheck,S00117,S00122,S1488,S1905,UselessImportCheck,DuplicatedBlocks,S1226,S00112,S1155,S00108,S1151,S1132,S1481
15710,19168,2004-01-17 17:20:26,139,578,32,0,48,58,68,44,74,0,0,26,14,489,289
15711,19177,2004-01-17 21:04:21,139,578,32,0,48,58,68,42,74,0,0,26,14,489,289
15712,19273,2004-02-08 11:26:59,139,578,36,0,48,58,68,42,74,0,0,27,14,489,289
15713,19418,2004-02-17 05:14:02,147,578,36,0,48,58,68,42,74,0,0,27,14,489,289
15714,19391,2004-02-29 10:27:29,147,578,36,0,48,58,68,51,74,0,0,27,14,489,289
15715,19434,2004-03-10 03:37:16,147,578,36,0,48,58,68,51,74,0,0,27,14,489,289
15716,19490,2004-03-26 12:32:21,147,578,36,0,48,58,68,51,74,0,0,27,14,489,289
15717,19696,2004-03-26 12:54:57,147,578,36,0,48,58,68,51,74,0,0,27,14,491,289
15718,19721,2004-04-06 04:40:57,147,578,36,0,48,58,68,52,74,0,0,27,14,491,289
15719,19738,2004-04-10 21:12:14,147,578,36,0,48,58,68,51,74,0,0,27,14,491,289
15720,19845,2004-04-16 01:52:24,147,578,36,0,48,58,68,51,74,0,0,27,14,491,289
15721,19815,2004-05-04 22:44:05,147,578,36,0,48,58,68,51,74,0,0,27,14,491,289
15722,19817,2004-05-28 23:00:28,147,578,36,0,48,58,68,51,74,0,0,27,14,491,289
15723,19821,2004-06-22 02:30:33,147,578,36,0,48,58,68,51,74,0,0,27,14,491,289
15724,19821,2004-06-29 04:54:32,147,578,36,0,48,58,68,52,74,0,0,27,14,491,289
15725,19813,2004-07-29 11:38:36,147,578,36,0,48,58,68,52,74,0,0,27,14,491,289
15726,19813,2004-08-08 19:50:48,147,578,36,0,48,58,68,52,74,0,0,27,14,491,289
15727,20265,2004-09-02 15:44:26,147,578,36,0,48,58,68,54,74,4,0,27,14,491,289
15728,20275,2004-09-08 17:14:46,147,578,36,0,48,58,68,54,74,4,0,27,14,491,289
15729,20277,2004-09-15 02:24:04,147,578,36,0,48,58,68,54,74,4,0,27,14,491,289
15730,20902,2004-09-23 12:12:00,147,578,36,0,48,58,68,55,74,77,0,27,14,491,289
15731,22013,2004-09-23 12:14:47,147,595,36,0,48,58,68,59,74,77,0,27,14,491,317
15732,21148,2004-09-23 13:42:06,147,595,36,0,48,58,68,52,74,77,0,27,14,491,317
15733,21146,2004-09-24 05:03:01,147,595,36,0,48,58,68,53,74,77,0,27,14,491,317
15734,21652,2004-09-27 11:21:21,147,598,36,3,54,58,68,53,75,77,0,27,14,491,317
15735,22091,2004-09-27 11:22:31,147,598,36,3,54,58,68,54,75,77,0,27,14,493,317
15736,21961,2004-10-05 17:40:24,147,598,36,3,54,58,68,54,75,77,0,27,14,493,324
15737,21991,2004-11-23 12:52:20,147,598,36,3,54,58,68,55,75,77,0,27,14,493,324
15738,22004,2004-11-26 09:41:32,147,598,36,3,54,58,68,55,75,77,0,27,14,493,324
15739,22065,2004-12-03 14:47:46,147,598,36,3,54,58,68,55,75,77,0,27,14,493,324
15740,22067,2004-12-10 16:01:30,147,598,36,3,54,58,68,55,75,77,0,27,14,493,324
15741,22066,2004-12-13 11:32:27,147,598,36,3,54,58,68,55,75,77,0,27,14,493,324
15742,22485,2005-01-02 03:17:50,159,598,36,3,54,58,70,58,75,77,0,29,14,493,328
15743,22533,2005-01-12 03:51:32,159,598,36,3,54,58,70,51,75,77,0,29,15,493,327
15744,22559,2005-01-13 12:45:30,159,598,36,3,54,58,70,51,75,77,0,27,15,493,327
15745,22559,2005-02-05 02:04:42,159,598,36,3,54,58,70,52,75,77,0,27,15,493,327
15746,22736,2005-02-05 12:56:14,160,598,42,3,54,58,81,52,74,77,0,27,15,493,333
15747,22797,2005-02-26 13:13:04,160,598,42,3,54,58,81,57,74,77,0,27,15,493,333
15748,23065,2005-03-09 12:31:01,160,598,42,3,54,58,81,57,74,77,0,39,15,493,333
15749,23064,2005-04-08 18:42:20,160,598,42,3,54,58,80,58,74,77,0,39,15,493,333
15750,23094,2005-04-15 14:00:13,160,598,42,3,54,58,80,58,74,77,0,39,15,493,333
15751,23084,2005-04-15 16:46:29,160,598,42,4,54,58,80,58,74,77,0,39,15,493,333
15752,23221,2005-04-15 16:50:48,160,598,42,4,54,58,80,59,74,77,0,39,15,493,429
15753,23341,2005-04-17 18:41:12,160,598,42,3,54,58,80,59,74,77,0,39,15,493,429
15754,23339,2005-04-22 11:22:25,160,598,42,3,54,58,80,60,74,77,0,39,15,493,429
15755,23339,2005-05-02 20:09:55,160,598,42,3,54,58,79,134,74,77,0,39,15,493,429
15756,23359,2005-05-02 21:00:40,160,598,42,3,54,58,79,134,74,77,0,39,15,493,429
15757,23550,2005-06-06 23:15:51,160,598,42,3,54,58,79,135,74,77,0,39,15,493,433
15758,23550,2005-06-15 04:17:03,160,598,42,3,54,58,79,137,74,77,0,39,15,493,433
15759,23550,2005-07-18 10:18:09,160,598,42,3,54,58,79,137,74,77,0,39,15,493,433
15760,23550,2005-10-19 01:23:33,160,598,42,3,54,58,79,138,74,77,0,39,15,493,433
15761,23550,2005-12-23 21:22:50,160,598,42,3,54,58,79,138,74,77,0,39,15,493,433
15762,23569,2006-01-04 04:26:40,160,598,42,3,54,58,79,139,74,77,0,39,15,493,433
15763,23569,2006-01-20 01:22:14,160,598,42,3,54,58,79,139,74,77,0,39,15,493,433
15764,23569,2006-01-28 14:14:29,160,598,42,3,54,58,79,140,74,77,0,39,15,493,433
15765,23569,2006-01-28 17:51:49,160,598,42,3,54,58,79,141,74,77,0,39,15,493,433
15766,34898,2006-01-28 18:00:32,172,630,46,6,60,59,80,236,98,81,0,42,28,504,433
15767,23569,2006-02-14 02:48:43,160,598,42,3,54,58,79,60,74,77,0,39,15,493,433
15768,23764,2006-04-17 15:25:21,160,598,42,3,54,58,79,60,74,77,0,39,15,494,433
15769,22010,2006-08-25 21:03:10,159,598,42,3,53,58,79,42,74,77,0,39,15,484,427
15770,22086,2006-08-25 21:05:56,159,604,42,3,53,58,79,42,74,77,0,39,15,484,427
15771,22074,2006-08-25 21:51:30,159,604,42,3,53,58,79,42,74,77,0,39,15,484,427
15772,22153,2006-08-26 09:17:06,159,604,42,3,53,58,75,43,74,77,0,39,15,484,427
15773,22538,2006-08-26 09:24:11,159,604,42,38,53,58,75,44,74,77,0,39,15,484,427
15774,22538,2006-08-26 09:36:36,159,604,42,38,53,58,75,44,74,77,0,39,15,484,427
15775,22535,2006-08-26 11:56:49,159,604,42,38,53,58,75,44,74,77,0,39,15,484,427
15776,22468,2006-08-26 12:09:50,159,808,43,255,53,58,75,45,110,77,0,39,15,484,427
15777,22470,2006-08-26 12:24:34,159,808,43,255,53,58,75,45,110,77,0,39,15,484,427
15778,22498,2006-08-26 12:35:44,159,808,43,255,53,58,75,45,110,77,0,39,15,484,427
15779,22478,2006-08-27 10:06:55,159,808,43,255,53,58,74,45,110,77,0,39,15,484,425
15780,22597,2006-08-27 15:22:03,159,808,43,395,53,58,74,45,110,77,0,39,15,484,425
15781,23038,2006-08-27 16:44:59,159,808,43,395,53,74,74,45,110,77,0,39,15,484,425
15782,23136,2006-08-28 17:47:02,159,808,43,395,53,74,74,47,110,77,0,39,15,484,425
15783,23085,2006-08-29 20:47:29,159,808,43,395,53,74,74,47,110,77,0,39,15,484,425
15784,23045,2006-08-29 20:56:17,159,804,42,394,53,74,74,46,110,77,0,39,15,484,425
15785,23045,2006-08-30 08:05:49,159,804,42,394,53,74,74,46,110,77,0,39,15,484,425
15786,22934,2006-08-30 11:04:26,159,804,42,394,53,74,74,46,110,77,0,39,15,484,425
15787,23169,2006-08-30 19:53:54,159,805,42,394,53,74,74,46,145,77,35,39,15,519,425
15788,23019,2006-09-02 13:44:52,159,803,42,394,53,74,74,48,145,77,35,39,15,554,425
15789,22924,2006-09-02 16:26:26,159,802,42,394,53,74,74,48,145,77,35,39,15,554,425
15790,22517,2006-11-02 21:02:43,159,802,42,394,53,74,79,48,145,77,35,39,15,554,425
15791,22520,2006-11-11 16:27:37,158,794,42,383,52,71,79,28,143,77,34,39,15,542,417
15792,22537,2006-11-11 17:46:12,158,828,42,383,52,71,79,28,143,77,34,39,15,542,417
15793,22537,2006-11-11 18:00:21,158,828,42,383,52,71,79,28,143,77,34,39,15,542,417
15794,22537,2006-11-25 12:57:17,158,828,42,383,52,71,79,28,143,77,34,39,15,542,417
15795,23720,2006-11-29 05:46:24,158,828,42,383,52,71,79,869,143,77,34,39,15,542,417
15796,23720,2006-11-29 17:57:24,158,815,42,372,52,68,79,867,141,77,33,39,15,540,417
15797,22539,2006-11-30 16:45:28,158,815,42,372,52,68,79,867,141,77,33,39,15,540,417
15798,22437,2006-12-18 23:13:08,156,807,42,372,51,68,78,849,141,77,33,36,15,530,409
15799,22437,2006-12-20 09:59:58,154,799,42,372,50,68,77,831,141,77,33,33,15,520,401
15800,22439,2006-12-20 11:03:27,154,799,42,372,50,68,77,831,141,77,33,33,15,520,401
15801,22399,2006-12-21 16:28:51,154,799,42,372,50,68,77,883,141,77,33,33,15,520,401
15802,22399,2007-01-03 11:23:44,154,799,42,372,50,68,77,883,141,77,33,33,15,520,401
15803,22404,2007-01-27 20:21:52,151,797,42,372,49,68,76,865,141,77,33,30,15,510,393
15804,23720,2008-01-07 03:15:46,150,790,42,361,49,65,75,863,139,77,32,30,15,508,393
15805,22404,2008-01-07 03:17:30,150,790,42,361,49,65,75,863,139,77,32,30,15,508,393
15806,22409,2008-02-17 23:07:00,143,779,42,350,47,62,72,825,137,77,31,30,15,486,377
15807,22441,2008-02-17 23:08:14,143,779,42,350,47,62,72,825,137,77,31,30,15,486,377
15808,22427,2008-02-17 23:16:12,143,779,42,350,47,62,74,825,137,77,31,30,15,486,377
15809,22427,2008-02-18 00:04:31,143,793,42,350,47,62,74,825,137,77,31,30,15,486,377
15810,22412,2008-02-18 00:07:54,143,793,42,350,47,62,74,825,142,77,31,30,15,486,377
15811,22403,2008-02-19 23:31:25,143,793,42,350,47,62,74,825,142,77,31,30,15,486,377
15812,22387,2008-02-20 17:46:30,158,785,42,350,46,62,73,807,142,77,31,30,15,476,369
15813,22392,2008-02-21 11:20:34,158,785,42,350,46,62,72,807,142,77,31,30,15,476,369
15814,22389,2008-02-21 12:02:45,158,785,42,350,46,62,72,807,142,77,31,30,15,476,369
15815,22391,2008-02-24 21:35:58,158,785,42,350,46,62,70,807,142,77,31,30,15,476,369
15816,23085,2008-02-24 21:40:34,168,785,42,350,46,62,70,807,142,183,31,30,15,476,369
15817,24603,2008-02-24 21:41:05,168,785,42,350,46,62,70,807,142,183,31,30,15,476,369
15818,23085,2008-02-24 21:46:09,166,772,42,339,46,59,69,805,140,183,30,30,15,474,369
15819,23085,2008-02-24 22:30:30,163,764,42,339,45,59,68,787,140,183,30,30,15,464,361
15820,23085,2008-02-26 11:22:50,163,764,42,339,45,59,68,787,140,183,30,30,15,464,361
15821,23085,2008-02-26 16:21:52,160,756,42,339,44,59,67,769,140,183,30,30,15,454,353
15822,23085,2008-02-26 16:25:21,160,756,42,339,44,59,67,769,140,183,30,30,15,454,353
15823,23366,2008-02-26 16:37:08,160,756,42,339,44,59,67,769,140,183,30,30,15,454,353
15824,23366,2008-02-26 17:17:41,160,756,42,339,44,59,67,769,140,183,30,30,15,454,353
15825,23351,2008-02-26 17:41:09,157,748,42,339,43,59,66,751,140,183,30,30,15,444,345
15826,24603,2008-02-29 10:23:15,157,748,42,339,43,59,66,751,140,183,30,30,15,444,345
15827,23441,2008-03-02 16:51:33,152,727,42,328,42,56,64,731,283,183,29,30,15,432,337
15828,23673,2008-03-02 19:30:05,152,727,42,328,42,56,64,731,283,183,29,30,15,432,337
15829,23673,2008-03-02 20:04:21,150,714,42,317,42,53,63,729,276,183,28,30,15,430,337
15830,23673,2008-03-02 20:05:31,147,706,42,317,41,53,62,711,276,183,28,30,15,420,329
15831,24615,2008-03-02 20:29:07,147,706,42,317,41,53,68,711,276,183,28,30,15,420,329
15832,24615,2008-03-03 01:01:28,145,693,42,306,41,50,67,709,269,183,27,30,15,418,329
15833,23673,2008-03-03 01:35:30,145,693,42,306,41,50,67,709,269,183,27,30,15,418,329
15834,23673,2008-03-03 02:14:22,142,685,42,306,40,50,66,691,269,183,27,30,15,408,321
15835,24615,2008-03-03 10:22:57,139,677,42,306,39,50,65,673,269,183,27,30,15,398,313
15836,23673,2008-03-03 17:17:02,127,635,42,284,37,44,61,633,255,180,25,30,15,374,295
15837,23744,2008-03-05 00:17:28,123,622,42,273,37,41,60,631,248,176,24,30,15,372,295
15838,23676,2008-03-08 17:12:34,116,601,42,262,36,38,58,611,241,172,23,30,15,360,285
15839,23744,2008-03-08 17:21:55,116,601,42,262,36,38,58,611,241,172,23,30,15,360,285
15840,23637,2008-03-08 20:34:02,109,580,42,251,35,35,56,591,234,168,22,30,15,348,275
15841,23637,2008-03-09 14:22:15,107,580,42,251,35,35,56,591,234,168,22,30,15,348,275
15842,23746,2008-03-09 17:31:56,107,580,42,251,35,35,56,591,234,168,22,30,15,348,275
15843,23634,2008-03-09 17:32:45,102,559,42,240,34,32,54,571,227,164,21,30,15,336,265
15844,23660,2008-03-10 02:00:21,102,559,42,240,34,32,52,571,227,165,21,30,15,336,265
15845,23645,2008-03-10 12:07:15,102,559,42,240,34,32,52,571,227,165,21,31,15,336,265
15846,23751,2008-03-10 12:07:53,102,559,42,240,34,32,52,571,227,164,21,31,15,336,265
15847,23645,2008-03-12 18:45:54,97,538,42,229,33,29,50,551,220,160,20,31,15,324,257
15848,23665,2008-03-12 19:45:35,94,530,42,229,32,29,48,533,220,160,20,31,15,314,249
15849,23645,2008-03-12 22:24:03,92,517,42,218,32,26,48,531,213,156,19,31,15,312,249
15850,23535,2008-03-13 18:34:52,89,509,42,218,31,25,46,589,213,156,19,31,15,302,241
15851,23535,2008-03-13 19:38:52,89,509,42,218,31,25,46,589,213,156,19,31,15,302,241
15852,23535,2008-03-13 19:55:01,89,509,42,218,31,25,46,602,213,156,19,31,15,302,241
15853,23326,2008-03-13 23:25:03,87,496,42,207,31,25,46,595,205,152,18,31,15,300,241
15854,23355,2008-03-16 20:19:37,87,496,42,207,31,25,46,595,205,152,18,31,15,300,241
15855,23326,2008-03-16 20:19:52,87,496,42,207,31,25,46,596,205,152,18,31,15,300,241
15856,23089,2008-03-16 23:43:25,87,496,42,207,31,25,46,596,205,152,18,31,15,300,241
15857,22909,2008-04-06 20:29:36,85,488,42,207,30,24,44,577,204,152,18,31,15,290,233
15858,23326,2008-04-06 20:30:14,85,488,42,207,30,24,44,616,204,152,18,31,15,290,233
15859,22909,2008-04-06 22:47:10,82,467,42,196,29,23,42,590,195,148,17,31,15,278,225
15860,22909,2008-04-06 22:54:49,82,467,42,196,29,23,42,590,195,148,17,31,15,278,225
15861,22909,2008-04-06 23:07:06,82,467,42,196,29,23,42,590,195,148,17,31,15,278,225
15862,23324,2008-04-06 23:07:44,82,467,42,196,29,23,42,590,195,148,17,31,15,278,225
15863,22909,2008-04-07 00:49:09,81,454,42,185,29,23,42,583,187,144,16,31,15,276,225
15864,23313,2008-04-07 02:07:03,81,454,42,185,29,23,42,583,187,144,16,31,15,276,225
15865,22914,2008-04-07 02:08:02,81,454,42,185,29,23,42,583,187,144,16,31,15,276,225
15866,22909,2008-04-07 10:07:48,78,433,42,174,28,22,41,557,178,140,15,31,15,264,217
15867,23309,2008-04-08 16:23:08,75,412,42,163,27,21,40,531,169,136,14,31,15,252,209
15868,22905,2008-04-08 16:23:38,75,412,42,163,27,21,40,531,169,136,14,31,15,252,209
15869,22798,2008-04-27 22:08:53,72,404,42,163,26,20,39,512,168,136,14,31,15,242,201
15870,22798,2008-05-08 11:44:48,72,404,42,163,26,20,39,512,168,136,14,31,15,242,201
15871,23329,2008-05-16 17:31:27,72,404,42,163,26,20,39,512,168,136,14,31,15,242,201
15872,23294,2008-05-16 19:07:02,72,391,42,152,26,20,39,505,160,132,13,31,15,240,201
15873,22783,2008-05-16 22:52:49,72,391,42,152,26,20,39,504,160,132,13,31,15,240,201
15874,22803,2008-05-16 23:17:05,70,383,42,152,25,19,38,484,159,132,13,31,15,230,193
15875,22803,2008-05-19 15:40:49,70,383,42,152,25,19,38,484,159,129,13,31,15,230,193
15876,22799,2008-05-19 16:35:42,68,375,42,152,24,18,37,464,158,129,13,31,15,220,185
15877,22799,2008-05-19 21:30:25,68,363,42,142,24,18,37,469,151,126,12,31,15,218,185
15878,23294,2008-05-19 21:37:24,68,363,42,142,24,18,37,469,151,126,12,31,15,218,185
15879,22799,2008-05-19 21:37:42,68,362,42,141,24,18,37,462,150,125,12,31,15,218,185
15880,23200,2008-05-20 23:48:50,66,341,42,130,23,17,36,433,141,121,11,31,15,206,177
15881,22671,2008-05-21 22:04:31,64,333,42,130,22,16,35,412,140,121,11,31,15,196,169
15882,23200,2008-05-23 19:05:16,62,326,42,130,22,16,35,409,139,121,11,31,15,189,164
15883,22671,2008-07-21 17:45:49,62,313,42,119,22,16,35,401,131,117,10,31,15,187,164
15884,22674,2008-07-22 23:13:30,60,305,42,119,21,15,34,380,130,117,10,31,15,177,156
15885,22676,2008-07-22 23:13:44,60,305,42,119,21,15,34,380,130,117,10,31,15,177,156
15886,23201,2008-08-20 12:56:25,60,291,42,108,20,14,33,354,122,113,9,31,15,172,153
15887,22676,2008-08-20 12:57:07,60,291,42,108,20,14,33,354,122,113,9,31,15,172,153
15888,22676,2008-08-25 22:55:37,58,283,42,108,19,13,32,333,121,113,9,31,15,162,145
15889,23221,2008-10-28 00:19:36,58,270,42,97,19,13,32,325,113,111,8,31,15,160,145
15890,22676,2009-02-05 00:41:31,56,262,42,97,18,12,31,304,112,118,8,31,15,150,137
15891,22673,2009-02-05 00:55:56,56,268,42,97,18,12,31,304,112,117,8,31,15,150,137
15892,23230,2009-02-05 18:18:21,56,267,42,181,18,12,31,304,112,117,8,31,15,150,137
15893,22678,2009-02-05 22:27:47,56,267,42,181,18,12,31,304,112,117,8,31,15,150,137
15894,22682,2009-02-07 11:05:43,54,259,42,174,17,11,30,286,111,112,8,31,15,140,129
15895,22686,2009-02-08 18:51:49,54,259,42,174,17,11,29,286,111,112,8,31,15,140,129
15896,22686,2009-02-19 15:56:05,54,259,42,174,17,11,29,286,111,112,8,31,15,140,129
15897,22688,2009-02-19 17:11:30,54,259,42,174,17,11,29,286,111,112,8,31,15,140,129
15898,23225,2009-02-27 01:44:29,54,289,42,163,17,11,28,278,103,104,7,31,15,138,129
15899,22687,2009-02-27 01:55:54,54,289,42,163,17,11,28,278,103,104,7,31,15,138,129
15900,22697,2009-02-27 01:57:19,52,299,42,156,16,10,27,257,102,100,7,31,15,128,121
15901,22644,2009-04-04 08:30:42,52,298,42,156,16,10,26,257,102,100,7,31,15,128,121
15902,22646,2009-04-04 18:21:42,52,298,42,156,16,10,26,257,102,100,7,31,15,128,121
15903,22646,2009-04-04 18:29:29,52,298,42,156,16,10,26,257,102,100,7,31,15,128,121
15904,22665,2009-04-04 18:58:52,52,298,42,156,16,10,26,257,102,100,7,31,15,128,128
15905,22645,2009-04-04 19:08:57,52,298,42,156,16,10,26,265,102,100,7,31,15,128,128
15906,22600,2009-04-04 21:41:06,52,298,42,156,16,10,26,265,102,100,7,31,15,128,128
15907,22603,2009-04-04 21:50:18,52,298,42,156,16,10,26,265,102,100,7,38,15,128,128
15908,22617,2009-04-04 22:14:58,52,298,42,184,16,10,26,265,102,100,7,38,15,128,128
15909,22404,2009-04-23 03:23:57,52,298,42,184,16,10,26,265,101,100,7,36,15,128,128
15910,22617,2009-05-05 11:54:05,52,298,42,184,16,10,26,265,101,100,7,36,15,128,128
15911,22617,2009-05-05 12:02:04,52,298,42,184,16,10,26,265,101,100,7,36,15,128,128
15912,22617,2009-05-27 23:38:13,52,297,42,184,16,10,26,265,101,100,7,36,15,128,128
15913,22621,2009-06-02 21:17:05,50,284,42,177,15,9,25,243,100,96,7,36,15,118,120
15914,22621,2009-06-03 00:52:50,50,284,42,177,15,9,25,243,100,96,7,36,15,118,120
15915,22621,2009-06-03 00:55:25,50,284,42,177,15,9,25,243,100,96,7,36,15,118,120
15916,22626,2009-09-14 00:17:50,50,284,42,177,15,9,25,245,100,96,7,36,15,118,120
15917,23225,2009-09-14 00:33:44,50,284,42,177,15,9,25,255,100,96,7,36,15,118,120
15918,23220,2009-09-14 00:35:12,50,264,42,162,15,9,24,254,92,88,6,35,15,116,114
15919,22624,2010-01-27 21:18:00,51,251,42,155,14,8,22,232,91,84,6,35,15,106,106
15920,23220,2010-01-27 21:19:53,55,251,42,155,14,8,22,238,91,84,6,35,15,106,106
15921,22626,2010-01-27 22:04:13,55,249,42,155,14,8,22,242,90,84,6,35,15,106,106
15922,22626,2010-01-27 22:05:50,53,236,42,148,13,7,21,220,89,80,6,35,15,96,98
15923,22760,2010-03-08 08:53:34,51,203,42,126,12,6,20,190,80,68,5,34,15,84,84
15924,22760,2010-03-08 09:00:18,51,203,42,126,12,6,20,198,80,68,5,34,15,84,84
15925,22794,2010-03-08 09:52:43,51,203,42,126,12,6,20,202,85,68,5,34,15,84,84
15926,22887,2010-03-08 10:17:43,51,203,42,126,12,6,20,202,85,68,5,34,15,84,84
15927,22889,2010-03-08 10:18:47,51,203,42,126,12,6,20,202,85,68,5,34,15,84,84
15928,22889,2010-03-08 23:54:52,51,202,42,126,12,6,20,202,85,68,5,34,15,84,84
15929,22897,2010-03-10 10:19:17,49,189,42,119,11,5,19,179,83,64,5,32,15,74,76
15930,22901,2010-03-10 12:50:57,49,189,42,119,11,5,19,179,83,64,5,32,15,74,76
15931,22887,2010-03-14 06:36:13,49,199,41,119,11,6,19,179,108,89,5,32,25,74,75
15932,22891,2010-03-14 08:05:16,49,199,41,119,11,6,21,177,108,89,5,32,25,74,75
15933,22884,2010-03-14 13:58:46,49,199,41,119,11,5,21,179,108,89,5,32,25,74,75
