,SQALE_INDEX,COMMIT_DATE
6079,0,2001-04-14 19:32:38
6080,0,2001-04-14 19:50:31
6081,0,2001-04-16 05:01:03
6082,0,2001-04-16 22:39:21
6083,0,2001-04-16 22:42:04
6084,0,2001-04-20 16:54:10
6085,0,2001-04-21 12:19:57
6086,0,2001-04-21 12:22:30
6087,0,2001-04-22 19:56:37
6088,0,2001-04-24 18:48:38
6089,0,2001-04-24 23:48:04
6090,0,2001-04-26 00:05:47
6091,0,2001-04-26 00:06:00
6092,0,2001-05-04 02:22:48
6093,0,2001-05-04 02:23:44
6094,0,2001-05-04 16:33:18
6095,0,2001-05-04 16:34:27
6096,0,2001-05-06 11:04:25
6097,0,2001-05-06 11:10:36
6098,0,2001-05-10 00:40:09
6099,0,2001-05-14 10:42:53
6100,0,2001-06-05 07:20:10
6101,0,2001-07-14 23:33:27
6102,0,2001-08-22 07:43:53
6103,0,2001-08-23 12:04:40
6104,0,2001-08-29 15:28:07
6105,0,2001-08-29 15:48:42
6106,0,2001-08-29 16:10:29
6107,0,2001-09-17 16:43:49
6108,0,2001-09-18 10:41:39
6109,0,2001-09-21 03:14:40
6110,0,2001-10-19 20:18:21
6111,0,2001-10-19 20:33:01
6112,0,2001-11-02 14:44:35
6113,0,2001-11-26 17:15:33
6114,0,2002-01-20 04:36:08
6115,0,2002-02-10 08:07:42
6116,0,2002-02-13 20:59:12
6117,0,2002-02-13 21:49:38
6118,0,2002-02-14 22:42:45
6119,0,2002-02-15 20:40:14
6120,0,2002-02-15 20:50:37
6121,0,2002-02-15 21:08:38
6122,0,2002-02-18 20:34:57
6123,0,2002-02-20 18:01:34
6124,0,2002-02-20 18:05:07
6125,0,2002-02-20 18:30:36
6126,0,2002-02-20 21:50:16
6127,0,2002-02-20 22:38:46
6128,0,2002-02-20 23:33:23
6129,0,2002-02-20 23:48:13
6130,0,2002-02-21 19:57:33
6131,0,2002-02-21 20:08:15
6132,0,2002-02-22 02:18:50
6133,0,2002-02-22 03:17:40
6134,0,2002-02-22 06:16:35
6135,0,2002-02-22 06:25:10
6136,0,2002-02-22 07:00:30
6137,0,2002-02-22 22:01:32
6138,0,2002-02-22 22:01:48
6139,0,2002-02-23 03:50:23
6140,0,2002-02-23 03:52:02
6141,0,2002-02-25 20:57:08
6142,0,2002-02-25 22:43:04
6143,0,2002-02-25 22:48:52
6144,0,2002-02-25 23:26:25
6145,0,2002-02-25 23:37:38
6146,0,2002-02-25 23:53:20
6147,0,2002-02-26 17:28:55
6148,0,2002-02-26 17:32:20
6149,0,2002-02-26 18:08:58
6150,0,2002-02-26 18:45:46
6151,0,2002-02-26 22:42:31
6152,0,2002-03-01 18:36:21
6153,0,2002-03-01 19:06:44
6154,0,2002-03-01 19:42:42
6155,0,2002-03-01 23:29:24
6156,0,2002-03-01 23:30:58
6157,0,2002-03-01 23:31:35
6158,0,2002-03-04 19:18:56
6159,0,2002-03-13 04:36:18
6160,0,2002-03-13 04:59:03
6161,0,2002-03-14 18:10:33
6162,0,2002-03-15 05:36:58
6163,0,2002-03-15 05:37:21
6164,0,2002-03-19 01:33:12
6165,0,2002-03-19 01:37:40
6166,0,2002-03-19 04:34:18
6167,0,2002-03-19 05:09:05
6168,0,2002-03-19 22:25:58
6169,0,2002-03-25 05:50:57
6170,0,2002-04-08 23:39:01
6171,0,2002-04-09 16:40:58
6172,0,2002-04-09 16:43:29
6173,0,2002-05-02 06:17:19
6174,0,2002-05-08 16:07:05
6175,0,2002-05-08 17:54:28
6176,0,2002-05-09 03:10:46
6177,0,2002-05-09 03:20:59
6178,0,2002-05-24 04:00:30
6179,0,2002-05-28 06:51:03
6180,0,2002-05-29 02:57:41
6181,0,2002-06-04 16:01:28
6182,0,2002-06-04 16:50:09
6183,0,2002-06-09 19:23:53
6184,0,2002-06-11 16:22:06
6185,0,2002-06-16 18:56:19
6186,0,2002-06-18 01:04:03
6187,0,2002-06-18 01:14:23
6188,0,2002-06-18 02:51:12
6189,0,2002-06-18 02:58:28
6190,0,2002-06-18 03:17:34
6191,0,2002-06-18 03:28:35
6192,0,2002-06-20 02:51:18
6193,0,2002-06-21 03:26:15
6194,0,2002-06-21 03:28:54
6195,0,2002-06-21 03:32:06
6196,0,2002-06-21 04:01:31
6197,0,2002-06-21 06:17:45
6198,0,2002-07-03 01:44:04
6199,0,2002-07-03 01:57:08
6200,0,2002-07-03 01:59:50
6201,0,2002-07-03 02:09:06
6202,0,2002-07-09 16:48:56
6203,0,2002-08-10 00:36:34
6204,0,2002-08-12 18:13:09
6205,0,2002-08-12 18:16:05
6206,0,2002-08-12 19:59:49
6207,0,2002-08-13 00:26:52
6208,0,2002-08-13 00:49:59
6209,0,2002-08-13 04:34:09
6210,0,2002-08-15 03:22:29
6211,0,2002-08-15 20:04:31
