,SQALE_INDEX,COMMIT_DATE,S1213,RedundantThrowsDeclarationCheck,S00117,S00122,S1488,S1905,UselessImportCheck,DuplicatedBlocks,S1226,S00112,S1155,S00108,S1151,S1132,S1481
5913,7617,2009-07-21 08:00:52,10,2,18,1,0,1,0,9,124,66,0,1,3,1,2
5914,7625,2009-07-24 00:42:35,10,2,18,1,0,1,0,9,124,66,0,1,3,1,2
5915,7650,2009-07-24 01:03:03,10,2,18,1,0,1,0,9,124,74,0,0,3,1,2
5916,7512,2009-07-24 23:14:04,10,2,18,1,0,1,0,9,124,74,0,0,3,1,2
5917,7726,2009-07-27 23:41:58,10,2,18,1,0,1,0,9,125,74,0,0,3,1,2
5918,7845,2009-07-28 07:32:09,9,2,18,1,0,1,0,9,125,75,0,0,3,1,2
5919,8205,2009-07-28 07:57:49,9,2,18,1,0,1,0,8,125,75,0,0,3,1,2
5920,8263,2009-08-01 04:15:09,9,2,18,1,0,1,0,8,125,75,0,0,3,1,2
5921,8323,2009-08-01 08:48:04,9,2,18,1,0,1,0,8,127,75,0,0,3,4,2
5922,8351,2009-08-01 23:32:54,12,2,18,1,0,1,0,8,127,75,0,0,3,4,2
5923,7882,2009-08-05 19:55:54,15,2,18,1,0,1,0,8,127,75,0,0,3,4,2
5924,8254,2009-08-05 20:13:29,15,2,18,1,0,1,0,8,127,75,0,0,3,4,2
5925,8298,2009-08-05 20:59:15,15,2,18,1,0,1,0,8,127,75,0,0,3,4,2
5926,7501,2010-03-26 22:48:29,10,2,18,1,0,1,0,8,127,75,0,0,3,4,2
5927,7511,2010-03-27 00:02:22,10,2,18,1,0,1,0,9,127,75,0,0,3,4,2
5928,7515,2010-03-27 00:13:12,10,2,18,1,0,1,0,9,127,76,0,0,3,4,2
5929,7515,2010-03-27 01:59:24,10,2,18,1,0,1,0,9,127,80,0,0,3,4,2
5930,7530,2010-03-27 03:13:40,10,2,18,1,0,1,0,9,127,80,0,0,3,4,2
5931,7543,2010-03-27 06:18:48,10,2,19,1,0,1,0,9,127,80,0,0,3,4,2
5932,7725,2010-03-29 12:39:21,10,2,19,1,0,1,0,9,127,80,0,0,3,4,2
5933,7739,2010-06-01 21:52:33,10,2,20,1,0,1,0,9,127,82,0,0,3,4,2
5934,8018,2010-09-17 04:46:08,10,2,20,1,0,1,0,9,130,82,0,0,3,4,2
5935,8129,2011-01-21 19:19:51,10,2,20,1,0,1,0,11,130,83,0,0,3,4,2
5936,8129,2011-01-21 19:39:11,10,2,20,1,0,1,0,11,130,84,0,0,3,4,2
5937,8251,2011-01-24 00:46:09,10,2,20,1,0,1,0,11,130,84,0,0,3,4,2
5938,8171,2011-01-26 09:17:06,10,2,20,1,0,1,0,12,130,84,0,0,3,4,2
5939,8471,2011-01-26 09:38:31,10,2,20,1,0,1,0,13,135,84,0,0,8,4,2
5940,8476,2011-01-26 10:01:09,10,2,20,1,0,1,0,13,135,86,0,0,8,4,2
5941,7597,2011-01-26 15:25:42,10,2,20,1,0,1,0,16,135,86,0,0,8,4,2
5942,8375,2011-01-26 16:59:16,10,2,20,2,0,1,0,19,137,100,0,0,8,4,1
5943,8535,2011-01-27 19:28:04,10,2,20,2,0,1,0,19,137,100,0,0,8,4,2
5944,8561,2011-01-28 01:16:16,10,2,20,2,0,1,0,19,134,101,0,0,8,4,2
5945,8551,2011-01-28 01:51:36,10,2,20,2,0,1,0,19,134,101,0,0,8,4,2
5946,8245,2011-02-22 04:02:30,10,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5947,8435,2011-02-22 17:46:11,10,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5948,8461,2011-02-22 19:35:17,10,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5949,8458,2011-02-22 21:19:19,10,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5950,8458,2011-02-28 16:27:12,10,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5951,8463,2011-02-28 16:29:33,10,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5952,8363,2011-02-28 17:10:15,10,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5953,8082,2011-03-07 01:18:12,9,2,20,2,0,1,0,14,130,101,0,0,8,4,1
5954,10137,2011-04-01 20:59:03,9,3,20,2,0,1,0,16,71,103,0,0,8,4,1
5955,10107,2011-05-18 12:33:24,5,3,20,2,0,1,0,16,71,105,0,0,8,4,1
5956,10105,2011-05-20 05:10:48,5,3,20,2,0,1,0,16,71,105,0,0,8,4,1
5957,11437,2011-07-27 02:29:11,37,3,20,2,0,0,0,16,83,105,0,0,9,10,1
5958,11472,2011-07-27 17:29:50,37,3,20,2,0,0,0,16,82,105,0,0,9,10,2
5959,11544,2011-07-27 19:47:48,37,3,20,2,0,0,0,16,81,105,0,0,11,10,2
5960,11628,2011-07-28 03:45:14,41,3,20,2,0,0,0,16,81,105,0,0,11,10,2
5961,11468,2011-07-29 01:04:46,39,3,20,2,0,0,0,16,76,105,0,0,9,8,2
5962,11463,2011-07-31 21:45:04,39,3,20,2,0,0,0,16,76,105,0,0,9,7,2
5963,11475,2011-08-05 15:33:28,39,3,20,2,0,0,0,16,76,105,0,0,9,7,2
5964,11390,2011-08-05 15:48:13,39,3,20,2,0,0,0,16,76,105,0,0,9,7,2
5965,11381,2011-08-06 02:09:37,39,3,22,2,0,0,0,16,76,105,0,0,9,7,2
5966,11396,2011-08-08 17:49:50,34,3,22,2,0,0,0,16,76,105,0,0,9,7,2
5967,11732,2011-08-08 22:47:24,34,3,25,2,0,0,0,16,76,105,0,0,9,7,1
5968,11732,2011-08-12 17:27:38,34,3,25,2,0,0,2,16,76,105,0,0,9,7,1
5969,11737,2011-08-14 18:04:13,34,3,25,2,0,0,2,16,76,105,0,0,9,7,1
5970,11742,2011-08-15 19:35:21,34,3,25,2,0,0,2,16,76,105,0,0,9,7,1
5971,11802,2011-09-26 17:43:32,34,3,25,2,0,0,2,16,76,108,0,0,9,7,1
5972,11862,2011-09-26 17:54:06,34,3,25,2,0,0,2,16,76,111,0,0,9,7,1
5973,11847,2011-11-13 20:59:07,34,3,25,2,0,0,2,16,76,111,0,0,9,7,1
5974,11862,2011-11-13 21:36:18,34,3,25,2,0,0,2,16,76,111,0,0,9,7,1
5975,11847,2011-11-13 21:56:33,34,3,25,2,0,0,2,16,76,111,0,0,9,7,1
5976,11919,2011-11-13 21:57:16,34,3,25,2,0,0,2,16,76,111,0,0,9,7,1
5977,11925,2012-02-16 14:52:10,33,3,27,2,0,0,2,16,76,111,0,0,9,7,1
5978,12187,2012-03-07 15:34:01,33,3,27,2,0,0,2,16,76,115,0,0,9,7,1
5979,12239,2012-03-07 21:02:59,37,3,27,2,0,0,2,16,76,115,0,0,9,7,1
5980,12531,2012-03-08 13:29:24,40,3,27,2,0,0,4,17,84,115,0,0,9,7,1
5981,12991,2012-03-08 20:56:35,40,3,27,2,0,0,4,17,84,115,0,0,9,7,1
5982,13175,2012-03-17 18:32:14,40,3,27,2,0,0,3,17,84,115,0,0,9,7,1
5983,13278,2012-03-19 18:33:42,40,3,27,2,0,0,2,17,84,121,0,0,9,7,1
5984,13126,2012-03-28 14:22:17,46,3,27,2,0,0,2,17,84,117,0,0,9,4,1
5985,13079,2012-03-28 15:09:19,47,3,27,2,0,0,2,17,84,117,0,0,9,4,1
5986,13054,2012-03-28 17:35:58,47,3,27,2,0,0,0,19,84,117,0,0,9,4,1
5987,13092,2012-03-30 18:22:18,47,3,27,2,0,0,0,19,84,117,0,0,9,4,1
5988,12904,2012-04-01 16:56:10,47,3,27,2,0,0,0,19,84,117,0,0,9,4,1
5989,12904,2012-04-02 12:03:59,47,3,27,2,0,0,0,19,84,117,0,0,9,4,1
5990,12909,2012-04-02 22:51:39,47,3,27,2,0,0,0,19,84,117,0,0,9,4,1
5991,12909,2012-04-03 17:23:55,47,3,27,2,0,0,0,19,84,117,0,0,9,4,1
5992,14263,2012-04-20 15:36:58,47,3,27,2,0,0,0,19,94,151,0,0,9,4,1
5993,14263,2012-04-21 01:16:19,47,3,27,2,0,0,0,19,94,151,0,0,9,4,1
5994,14261,2012-05-04 00:52:23,47,3,27,2,0,0,0,19,94,151,0,0,9,4,1
5995,13181,2012-08-17 20:42:18,47,3,27,2,0,0,0,19,94,151,0,0,9,4,0
5996,12961,2012-08-23 20:01:30,47,3,27,2,0,0,0,19,94,117,0,0,9,4,0
5997,13684,2012-08-23 20:20:44,47,3,27,2,0,0,0,20,94,117,0,0,9,5,0
5998,13669,2012-08-30 14:40:05,47,3,27,2,0,0,0,20,94,117,0,0,9,5,2
5999,13844,2012-08-31 13:01:25,47,3,27,2,0,0,0,20,94,117,0,0,9,5,0
6000,13784,2012-09-01 15:18:31,53,3,27,2,0,0,0,20,94,117,0,0,9,5,0
6001,13732,2012-09-01 15:57:33,53,3,27,2,0,0,0,20,94,117,0,0,9,5,0
6002,13706,2012-09-01 17:00:00,53,3,27,2,0,0,0,20,93,117,0,0,9,5,0
6003,13796,2012-09-02 18:08:45,53,3,27,2,0,0,0,20,93,116,0,0,9,5,0
6004,13816,2012-09-02 18:27:02,53,3,27,2,0,0,0,20,93,116,0,0,9,5,0
6005,13816,2012-09-02 18:36:42,53,3,27,2,0,0,0,20,93,116,0,0,9,5,0
6006,13873,2012-09-09 12:57:11,53,3,27,2,0,0,0,20,93,116,0,0,9,5,0
6007,13853,2012-09-09 13:31:11,53,3,27,2,0,0,0,20,93,116,0,0,9,5,0
6008,13878,2012-10-03 17:17:32,53,6,27,2,0,0,0,20,93,116,0,0,9,5,0
6009,14010,2012-11-28 20:57:07,53,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6010,14010,2012-11-28 21:13:01,53,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6011,14012,2013-01-07 15:42:55,53,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6012,14012,2013-01-07 16:08:05,53,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6013,14012,2013-01-19 14:09:52,53,6,27,2,0,0,0,20,111,116,0,0,9,13,0
6014,14614,2013-02-18 19:14:31,53,6,29,10,0,0,0,21,111,116,0,0,9,10,0
6015,14012,2013-04-08 17:26:42,53,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6016,14202,2013-11-07 19:37:16,53,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6017,14197,2013-11-07 19:54:07,53,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6018,14202,2013-11-07 20:11:23,54,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6019,14212,2013-11-07 20:36:20,54,6,27,2,0,0,0,21,111,116,0,0,9,10,0
6020,14326,2013-11-12 17:41:42,54,6,27,2,0,0,0,22,111,116,0,0,9,10,0
6021,14263,2013-11-12 21:06:11,54,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6022,14271,2013-11-17 20:57:03,54,6,27,2,0,0,0,20,111,116,0,0,9,10,0
6023,14377,2014-02-24 19:38:15,54,6,27,2,0,0,0,20,111,117,0,0,9,10,0
6024,14377,2014-02-26 04:09:25,54,6,27,2,0,0,0,21,111,117,0,0,9,10,0
6025,14377,2014-04-09 00:12:36,54,6,27,2,0,0,0,21,111,117,0,0,9,10,0
6026,14497,2014-04-10 13:51:06,54,6,27,2,0,0,0,21,111,117,0,0,9,10,0
6027,14503,2014-06-11 22:45:54,54,6,27,2,0,0,0,21,111,117,0,0,9,10,0
6028,14651,2014-08-22 22:56:08,54,6,27,2,0,0,0,21,111,117,0,0,9,10,0
6029,15004,2014-11-04 02:18:12,57,6,27,2,0,0,0,22,113,117,0,0,9,10,0
6030,15180,2014-11-05 23:43:14,57,6,27,2,0,0,0,22,113,121,0,0,9,10,0
6031,15185,2014-11-10 12:54:57,58,6,27,2,0,0,0,22,113,121,0,0,9,10,0
6032,15187,2014-11-10 13:45:16,58,6,27,2,0,0,1,22,113,121,0,0,9,10,0
6033,15245,2014-11-10 16:47:29,58,6,27,2,0,0,0,22,113,121,0,0,9,10,0
6034,15265,2015-06-04 14:22:20,58,6,27,2,0,0,0,22,113,121,0,0,9,10,0
6035,15307,2015-08-10 19:44:55,58,6,27,2,0,0,0,23,113,121,0,0,9,10,0
6036,15319,2015-09-03 20:16:11,58,6,27,2,0,0,0,23,113,121,0,0,9,10,0
6037,15339,2016-01-18 01:08:56,58,6,27,2,0,0,0,23,113,121,0,0,9,10,0
6038,15716,2016-01-18 02:33:05,59,6,27,2,0,0,0,23,113,125,0,0,9,10,0
6039,15721,2016-05-14 00:17:26,59,5,27,2,0,0,0,23,113,125,0,0,9,10,0
6040,15921,2016-05-14 01:33:23,62,6,27,2,0,0,0,23,113,127,0,0,9,10,0
6041,15881,2016-05-14 01:47:35,66,6,27,2,0,0,0,23,113,127,0,0,9,12,0
6042,15846,2016-05-14 10:50:51,66,6,27,2,0,0,0,23,113,127,0,0,9,12,0
6043,15851,2016-05-16 15:49:05,65,6,27,2,0,0,0,23,113,127,0,0,9,12,0
6044,16256,2016-05-16 20:47:47,70,6,27,2,0,0,0,25,113,129,0,0,9,12,0
6045,16594,2016-05-16 21:07:32,79,6,27,2,0,0,0,25,115,129,0,0,9,12,0
6046,16206,2016-05-16 23:31:04,71,6,27,2,0,0,0,25,113,129,0,0,9,12,0
6047,16136,2016-05-18 10:41:50,67,5,27,2,0,0,0,25,113,129,0,0,9,12,0
6048,16156,2016-05-18 10:50:01,67,5,27,2,0,0,0,25,113,129,0,0,9,12,0
6049,16186,2016-05-18 11:26:18,65,5,27,2,0,0,0,25,113,130,0,0,9,12,0
6050,16155,2016-05-18 15:04:48,65,5,27,3,0,0,0,25,113,130,0,0,9,12,0
6051,16149,2016-05-18 23:36:48,68,7,27,3,0,0,0,25,113,130,0,0,9,12,0
6052,16224,2016-05-19 11:33:20,71,7,27,2,0,0,0,25,113,130,0,0,9,12,0
6053,16229,2016-05-19 15:25:21,71,7,27,2,0,0,0,25,113,130,0,0,9,12,0
6054,16557,2016-05-19 23:14:25,80,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6055,16542,2016-05-20 14:19:43,80,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6056,16552,2016-05-22 14:15:46,81,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6057,16547,2016-05-23 11:12:47,82,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6058,16557,2016-05-23 11:17:31,82,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6059,16572,2016-05-23 11:43:55,85,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6060,16592,2016-05-23 12:19:56,85,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6061,16582,2016-07-05 18:16:17,84,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6062,16597,2016-07-25 21:40:08,84,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6063,16617,2016-07-25 21:50:39,84,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6064,16627,2016-09-14 12:14:26,84,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6065,16632,2017-03-26 17:22:08,84,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6066,16642,2017-03-26 18:34:51,84,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6067,16593,2017-04-02 20:41:29,86,5,27,2,0,0,0,25,115,130,0,0,9,12,0
6068,17153,2017-09-23 16:41:53,86,5,27,2,0,0,0,25,115,135,0,0,9,12,0
6069,17703,2017-09-30 16:38:05,86,5,27,2,0,0,0,25,117,135,0,0,9,12,0
6070,17707,2017-10-09 21:39:22,86,5,27,2,0,0,0,25,117,135,0,0,9,12,0
6071,17706,2017-10-11 23:34:10,86,5,27,2,0,0,0,25,117,135,0,0,9,12,0
6072,17678,2017-10-21 18:27:03,86,5,27,2,0,0,0,25,117,135,0,0,9,12,0
6073,17623,2017-10-22 14:50:14,86,5,27,2,0,0,0,25,117,135,0,0,9,12,0
6074,17345,2017-11-07 16:09:28,86,5,27,2,0,0,0,25,117,146,0,0,9,12,0
6075,17369,2017-11-07 16:25:27,86,5,27,2,0,0,0,25,117,147,0,0,9,12,0
6076,17355,2017-11-09 00:55:40,86,5,27,2,0,0,0,25,117,147,0,0,9,12,0
6077,17365,2018-05-29 14:31:57,86,5,27,2,0,0,0,25,117,147,0,0,9,12,1
6078,17349,2018-05-30 13:37:16,86,5,27,2,0,0,1,25,117,147,0,0,9,12,0
