,SQALE_INDEX,COMMIT_DATE
15505,0,2001-09-03 01:22:31
15506,0,2001-09-08 20:59:58
15507,0,2001-09-08 21:01:00
15508,0,2001-09-09 00:52:04
15509,0,2001-09-21 23:22:45
15510,0,2001-09-26 01:21:54
15511,0,2001-09-26 23:37:39
15512,0,2002-04-10 03:40:21
15513,0,2002-04-11 02:57:41
15514,0,2002-04-11 03:00:11
15515,0,2002-04-12 02:28:06
15516,0,2002-04-21 21:52:34
15517,0,2002-04-24 03:31:59
15518,0,2002-04-24 04:06:46
15519,0,2002-04-26 00:57:11
15520,0,2002-04-26 01:00:38
15521,0,2002-04-26 03:28:37
15522,0,2002-04-28 04:31:13
15523,0,2002-04-28 04:35:48
15524,0,2002-04-28 04:36:27
15525,0,2002-04-28 04:37:01
15526,0,2002-05-08 00:39:29
15527,0,2002-05-08 00:40:00
15528,0,2002-05-08 23:03:28
15529,0,2002-05-08 23:05:05
15530,0,2002-05-14 23:08:26
15531,0,2002-05-29 00:40:58
15532,0,2002-05-29 00:41:53
15533,0,2002-05-29 00:42:07
15534,0,2002-05-30 01:57:35
15535,0,2002-06-08 22:46:11
15536,0,2002-06-08 22:47:25
15537,0,2002-06-12 21:02:05
15538,0,2002-06-18 00:01:16
15539,0,2002-06-18 00:03:16
15540,0,2002-07-03 21:12:36
15541,0,2002-08-10 01:27:38
15542,0,2002-08-10 01:28:49
15543,0,2002-08-10 01:30:39
15544,0,2002-08-10 01:32:38
15545,0,2002-08-10 01:35:47
15546,0,2002-08-10 01:49:46
15547,0,2002-08-10 01:50:39
15548,0,2002-08-10 16:13:04
15549,0,2002-08-26 22:19:51
15550,0,2002-08-26 22:29:49
15551,0,2002-08-26 22:33:20
15552,0,2002-10-12 20:57:44
15553,0,2002-10-12 21:02:24
15554,0,2002-10-13 02:25:36
15555,0,2002-10-13 02:59:02
15556,0,2002-10-13 03:01:03
15557,0,2002-10-13 03:25:48
15558,0,2002-10-20 03:44:27
15559,0,2002-10-20 03:44:52
15560,0,2002-10-20 03:47:18
15561,0,2002-10-20 03:48:23
15562,0,2002-10-20 04:00:21
15563,0,2002-11-26 01:20:08
15564,0,2002-11-28 01:01:30
15565,0,2002-11-28 01:02:05
15566,0,2002-11-29 06:44:16
15567,0,2003-01-10 02:11:29
15568,0,2003-01-11 05:41:27
15569,0,2003-01-12 01:52:57
15570,0,2003-01-17 02:02:57
15571,0,2003-01-19 23:59:24
15572,0,2003-01-20 00:00:29
15573,0,2003-01-25 01:49:19
15574,0,2003-01-29 17:55:01
15575,0,2003-02-07 00:51:41
15576,0,2003-02-18 18:11:37
15577,0,2003-02-19 00:59:53
15578,0,2003-03-25 02:28:43
15579,0,2003-03-25 02:41:35
15580,0,2003-05-04 23:48:59
15581,0,2003-05-06 02:13:27
15582,0,2003-06-17 01:39:51
15583,0,2003-06-26 02:18:47
15584,0,2004-01-17 03:25:14
15585,0,2004-01-18 01:43:30
15586,0,2004-01-19 20:44:52
15587,0,2004-01-24 01:12:02
15588,0,2004-01-24 02:16:51
15589,0,2004-01-24 02:42:22
15590,0,2004-02-29 14:17:46
15591,0,2004-03-02 01:32:20
15592,0,2004-03-25 05:41:29
15593,0,2004-03-25 05:42:01
15594,0,2004-04-01 02:55:32
15595,0,2004-04-04 22:06:36
15596,0,2004-04-04 23:16:24
15597,0,2004-05-08 15:10:49
15598,0,2004-06-29 21:15:46
15599,0,2004-06-29 21:50:02
15600,0,2004-06-29 22:58:18
15601,0,2004-10-06 00:34:14
15602,0,2004-12-30 21:59:36
15603,0,2005-03-18 03:03:32
15604,0,2005-03-20 04:25:13
15605,0,2005-10-29 19:02:38
15606,0,2005-10-29 21:07:19
15607,0,2005-10-29 21:08:36
15608,0,2005-10-29 21:55:53
15609,0,2005-10-30 03:07:12
15610,0,2007-01-10 22:45:44
15611,0,2007-01-10 22:54:59
15612,0,2007-01-31 17:24:42
15613,0,2007-02-19 23:24:43
15614,0,2007-05-16 19:47:47
15615,0,2007-05-21 18:37:59
15616,0,2007-05-24 22:04:39
15617,0,2007-07-02 20:47:47
15618,0,2007-07-03 20:07:11
15619,0,2007-07-06 21:21:41
15620,0,2007-07-10 21:59:45
15621,0,2007-07-11 19:29:57
15622,0,2007-07-23 19:27:46
15623,0,2007-07-23 21:32:41
15624,0,2007-07-25 19:49:33
15625,0,2007-08-06 14:58:18
15626,0,2007-08-27 16:49:28
15627,0,2007-08-27 19:49:33
15628,0,2007-12-05 21:05:28
15629,0,2007-12-14 17:34:08
15630,0,2008-02-02 22:02:40
15631,0,2008-02-02 23:55:31
15632,0,2008-02-03 20:19:24
15633,0,2008-02-03 21:03:58
15634,0,2008-02-04 02:04:13
15635,0,2008-05-02 17:46:46
15636,0,2008-05-02 17:53:50
15637,0,2008-06-11 23:54:35
15638,0,2008-06-11 23:56:47
15639,0,2009-05-29 10:23:40
15640,0,2010-02-26 03:55:46
15641,0,2010-02-27 18:34:39
15642,0,2010-02-28 18:47:00
15643,0,2010-03-03 19:41:06
15644,0,2011-06-07 21:47:55
15645,0,2011-10-28 04:00:29
15646,0,2012-01-20 17:58:11
15647,0,2013-09-14 02:13:01
15648,0,2015-11-24 16:21:28
15649,0,2015-11-24 16:27:46
15650,0,2015-11-24 18:16:00
15651,0,2015-11-24 19:45:00
15652,0,2018-05-15 18:57:31
