,SQALE_INDEX,COMMIT_DATE
9384,0,2003-11-09 18:18:04
9385,0,2003-11-09 19:03:54
9386,0,2003-11-10 16:16:32
9387,0,2003-11-28 19:32:10
9388,0,2003-11-28 21:07:38
9389,0,2003-11-28 21:11:33
9390,0,2003-12-07 17:25:01
9391,0,2004-03-09 03:05:51
9392,0,2004-03-14 23:03:54
9393,0,2004-07-19 01:41:26
9394,0,2004-09-03 13:01:58
9395,0,2004-09-03 13:14:07
9396,0,2004-11-01 03:08:12
9397,0,2004-12-19 02:38:19
9398,0,2004-12-19 02:59:49
9399,0,2005-02-19 20:46:46
9400,0,2006-11-01 17:33:50
9401,0,2006-11-03 17:03:06
9402,0,2006-11-03 20:20:06
9403,0,2006-11-03 20:21:07
9404,0,2006-11-06 04:46:20
9405,0,2006-11-07 23:16:34
9406,0,2009-02-25 10:01:31
9407,0,2009-02-25 16:15:36
9408,0,2009-03-08 08:45:01
9409,0,2009-03-09 02:37:03
9410,0,2009-03-11 00:36:43
9411,0,2009-03-11 00:56:31
9412,0,2009-11-03 00:24:02
9413,0,2009-11-03 01:46:43
9414,0,2009-11-03 20:21:17
9415,0,2009-11-07 20:26:36
9416,0,2009-11-07 20:36:42
9417,0,2009-11-08 17:59:20
9418,0,2011-04-10 04:41:29
9419,0,2011-08-12 04:45:25
9420,0,2011-08-16 05:50:19
9421,0,2011-08-16 05:51:37
9422,0,2011-09-26 20:59:29
9423,0,2011-10-12 14:35:54
9424,0,2011-11-23 16:31:09
9425,0,2012-01-09 14:07:34
9426,0,2012-03-27 01:39:27
9427,0,2012-03-27 02:13:39
9428,0,2012-07-06 15:05:14
9429,0,2012-07-17 11:34:06
9430,0,2012-08-08 18:47:36
9431,0,2012-08-09 11:02:06
9432,0,2012-09-21 13:59:46
9433,0,2012-12-14 18:49:49
9434,0,2013-05-13 19:42:50
9435,0,2014-02-04 13:12:06
9436,0,2014-05-08 09:22:41
9437,0,2014-07-16 16:08:36
9438,0,2014-07-16 18:55:01
9439,0,2014-12-15 15:54:38
9440,0,2014-12-15 18:38:41
9441,0,2015-01-02 18:49:12
9442,0,2015-04-13 21:19:22
9443,0,2015-04-15 14:25:26
9444,0,2015-04-17 01:38:47
9445,0,2015-04-20 06:32:36
9446,0,2015-04-20 06:32:39
