,SQALE_INDEX,COMMIT_DATE
9086,0,2001-04-15 17:31:40
9087,0,2002-01-16 00:19:36
9088,0,2002-03-17 14:55:20
9089,0,2002-03-19 06:05:34
9090,0,2002-04-03 11:57:16
9091,0,2002-04-03 12:42:50
9092,0,2002-05-16 21:25:38
9093,0,2002-05-27 13:15:43
9094,0,2002-05-29 01:24:09
9095,0,2002-06-20 00:16:51
9096,0,2002-06-21 21:56:13
9097,0,2002-06-23 21:41:42
9098,0,2002-06-29 16:45:08
9099,0,2002-06-29 17:36:37
9100,0,2002-07-20 17:37:44
9101,0,2002-07-20 22:55:34
9102,0,2002-08-05 06:42:01
9103,0,2002-09-05 23:38:49
9104,0,2002-10-19 19:21:51
9105,0,2002-10-31 21:14:32
9106,0,2002-10-31 21:41:50
9107,0,2002-11-01 15:27:21
9108,0,2002-11-01 15:42:33
9109,0,2002-11-07 19:22:31
9110,0,2002-11-07 21:06:57
9111,0,2002-11-08 18:51:07
9112,0,2002-11-08 19:17:24
9113,0,2002-11-16 19:18:27
9114,0,2003-03-06 14:58:42
9115,0,2003-03-06 15:22:25
9116,0,2003-03-06 18:13:37
9117,0,2003-03-06 18:59:12
9118,0,2003-03-06 19:25:38
9119,0,2003-03-07 00:24:09
9120,0,2003-04-02 00:48:49
9121,0,2003-04-09 00:19:37
9122,0,2003-04-09 00:47:01
9123,0,2003-04-15 01:56:28
9124,0,2003-06-02 04:54:12
9125,0,2003-06-29 12:42:16
9126,0,2003-08-11 12:12:27
9127,0,2003-08-11 14:08:39
9128,0,2003-08-11 14:37:12
9129,0,2003-08-11 14:49:33
9130,0,2003-08-11 14:51:25
9131,0,2003-08-11 14:53:34
9132,0,2003-08-11 15:59:16
9133,0,2003-08-11 16:02:10
9134,0,2003-08-11 23:55:43
9135,0,2003-08-12 06:09:21
9136,0,2003-08-13 15:47:17
9137,0,2003-08-21 19:00:26
9138,0,2003-08-21 22:21:37
9139,0,2003-08-21 22:24:28
9140,0,2003-08-22 12:40:00
9141,0,2003-08-22 16:08:32
9142,0,2003-08-25 16:17:45
9143,0,2003-08-25 16:19:59
9144,0,2003-08-26 14:16:33
9145,0,2003-08-26 14:19:28
9146,0,2003-08-26 14:20:15
9147,0,2003-09-13 22:29:39
9148,0,2003-09-14 00:10:54
9149,0,2003-09-14 00:12:40
9150,0,2003-09-14 00:15:47
9151,0,2003-09-14 00:19:43
9152,0,2003-09-20 14:28:54
9153,0,2003-09-20 14:29:59
9154,0,2003-09-29 06:01:54
9155,0,2003-09-30 20:50:29
9156,0,2003-10-13 05:06:00
9157,0,2003-10-15 19:52:13
9158,0,2003-10-15 19:53:30
9159,0,2003-10-15 19:55:57
9160,0,2003-10-26 15:44:27
9161,0,2003-10-26 17:17:33
9162,0,2003-11-02 17:46:12
9163,0,2003-11-02 17:53:55
9164,0,2003-11-10 14:26:19
9165,0,2003-11-10 14:40:26
9166,0,2003-11-10 14:54:33
9167,0,2003-11-10 14:55:58
9168,0,2003-11-10 14:56:31
9169,0,2003-12-22 14:58:39
9170,0,2003-12-22 14:59:43
9171,0,2003-12-26 13:33:33
9172,0,2003-12-26 15:16:28
9173,0,2003-12-26 15:43:55
9174,0,2003-12-26 16:56:44
9175,0,2004-01-18 23:08:45
9176,0,2004-01-18 23:09:36
9177,0,2004-01-25 19:49:27
9178,0,2004-01-25 19:51:55
9179,0,2004-01-25 19:57:46
9180,0,2004-02-07 14:54:33
9181,0,2004-02-21 13:26:30
9182,0,2004-02-28 21:51:59
9183,0,2004-02-29 20:18:25
9184,0,2004-03-06 13:35:31
9185,0,2004-03-07 10:54:55
9186,0,2004-03-07 15:26:38
9187,0,2004-03-07 15:28:36
9188,0,2004-03-07 15:29:06
9189,0,2004-04-25 10:36:24
9190,0,2004-05-01 12:43:12
9191,0,2004-05-01 12:44:22
9192,0,2004-05-01 12:50:12
9193,0,2004-05-01 12:54:32
9194,0,2004-05-01 12:56:26
9195,0,2004-05-17 18:36:45
9196,0,2004-05-17 18:39:44
9197,0,2004-06-29 20:14:29
9198,0,2004-07-11 16:51:34
9199,0,2004-07-11 19:09:50
9200,0,2004-08-21 21:00:15
9201,0,2005-01-15 23:34:21
9202,0,2005-01-15 23:35:32
9203,0,2005-02-11 22:16:47
9204,0,2005-02-25 18:20:49
9205,0,2006-03-09 14:41:07
9206,0,2006-03-09 15:42:23
9207,0,2006-03-11 23:10:15
9208,0,2006-03-12 04:48:26
9209,0,2006-04-09 04:42:24
9210,0,2006-05-20 17:27:47
9211,0,2006-07-09 21:50:32
9212,0,2006-09-09 20:20:00
9213,0,2006-09-14 06:02:30
9214,0,2006-09-18 02:55:50
9215,0,2006-09-23 22:27:06
9216,0,2006-09-25 05:17:02
9217,0,2006-10-29 21:48:02
9218,0,2006-11-25 18:54:36
9219,0,2007-06-12 18:25:30
9220,0,2007-07-05 14:12:47
9221,0,2007-07-13 13:10:05
9222,0,2007-07-21 15:48:19
9223,0,2007-07-21 23:43:04
9224,0,2007-07-23 19:48:39
9225,0,2007-07-23 22:28:37
9226,0,2007-09-23 19:50:08
9227,0,2007-09-29 19:07:27
9228,0,2007-10-12 18:12:52
9229,0,2007-10-12 18:57:36
9230,0,2007-11-25 20:02:07
9231,0,2008-02-04 03:58:08
9232,0,2008-03-09 06:07:22
9233,0,2008-06-28 23:16:23
9234,0,2009-01-14 13:04:24
9235,0,2009-01-14 13:34:39
9236,0,2009-01-14 18:35:32
9237,0,2009-01-23 00:00:37
9238,0,2009-01-25 03:29:28
9239,0,2009-02-18 16:46:36
9240,0,2009-02-19 00:28:26
9241,0,2009-02-19 13:53:46
9242,0,2009-02-22 20:09:16
9243,0,2009-02-22 21:41:52
9244,0,2009-02-22 23:43:52
9245,0,2009-03-15 22:12:28
9246,0,2009-03-20 17:07:44
9247,0,2009-06-21 16:24:55
9248,0,2009-06-21 16:41:18
9249,0,2009-09-12 21:20:59
9250,0,2009-10-05 10:30:18
9251,0,2009-10-05 20:33:44
9252,0,2009-10-22 10:27:43
9253,0,2009-10-25 16:26:24
9254,0,2009-10-25 21:16:18
9255,0,2009-10-25 21:37:10
9256,0,2009-10-27 11:28:05
9257,0,2009-10-27 13:30:50
9258,0,2009-11-04 00:31:50
9259,0,2009-11-10 04:19:12
9260,0,2009-11-19 11:35:14
9261,0,2009-11-21 20:04:53
9262,0,2009-11-23 17:04:07
9263,0,2009-11-24 20:15:30
9264,0,2009-11-24 20:35:17
9265,0,2009-11-25 16:49:02
9266,0,2009-11-25 20:11:48
9267,0,2009-11-26 02:07:57
9268,0,2009-12-23 00:07:57
9269,0,2009-12-24 19:10:46
9270,0,2009-12-30 15:08:09
9271,0,2009-12-30 15:36:32
9272,0,2010-01-04 17:04:00
9273,0,2010-01-04 18:47:01
9274,0,2010-01-04 23:26:12
9275,0,2010-01-05 18:30:47
9276,0,2010-01-06 11:05:59
9277,0,2010-01-06 23:50:53
9278,0,2010-01-07 11:26:05
9279,0,2010-01-08 14:36:35
9280,0,2010-01-09 14:10:43
9281,0,2010-01-13 08:32:32
9282,0,2010-01-16 16:51:16
9283,0,2010-01-18 22:53:58
9284,0,2010-01-21 18:28:38
9285,0,2010-02-06 19:42:58
9286,0,2011-01-09 02:26:55
9287,0,2011-04-23 23:04:43
9288,0,2011-04-25 18:22:11
9289,0,2011-04-28 21:46:47
9290,0,2011-05-02 01:58:39
9291,0,2011-05-05 17:04:12
9292,0,2011-05-05 17:16:15
9293,0,2011-05-11 11:39:54
9294,0,2011-05-12 09:45:12
9295,0,2011-05-12 13:19:28
9296,0,2011-06-03 15:23:46
9297,0,2011-06-06 02:27:00
9298,0,2011-06-13 17:51:30
9299,0,2011-06-15 20:37:13
9300,0,2011-06-25 23:26:50
9301,0,2011-07-07 15:31:54
9302,0,2011-07-07 19:01:59
9303,0,2011-07-19 20:34:55
9304,0,2011-07-19 20:55:52
9305,0,2011-07-19 21:01:15
9306,0,2011-07-19 21:41:09
9307,0,2011-07-19 23:41:33
9308,0,2011-08-02 00:08:14
9309,0,2011-08-04 22:01:24
9310,0,2012-04-26 16:23:02
9311,0,2013-01-10 21:55:36
9312,0,2013-07-24 09:04:17
9313,0,2013-07-24 20:06:42
9314,0,2013-07-24 21:58:57
9315,0,2013-08-01 14:29:21
9316,0,2013-10-30 14:46:51
9317,0,2013-10-31 15:13:47
9318,0,2013-10-31 15:22:46
9319,0,2013-10-31 20:07:26
9320,0,2013-12-03 19:48:05
9321,0,2013-12-03 21:35:28
9322,0,2013-12-03 21:59:41
9323,0,2013-12-03 23:40:32
9324,0,2013-12-09 21:19:17
9325,0,2013-12-10 08:23:22
9326,0,2013-12-10 20:08:47
9327,0,2013-12-11 10:37:34
9328,0,2014-01-13 11:43:16
9329,0,2014-01-30 13:50:23
9330,0,2014-01-30 17:27:29
9331,0,2014-01-30 18:17:11
9332,0,2014-01-30 20:16:22
9333,0,2014-01-30 20:53:41
9334,0,2014-02-02 20:24:20
9335,0,2014-02-02 20:38:02
9336,0,2014-02-03 13:46:06
9337,0,2014-02-03 23:17:59
9338,0,2014-02-04 19:21:57
9339,0,2014-02-04 19:23:22
9340,0,2014-02-05 22:30:36
9341,0,2014-02-13 08:59:20
9342,0,2014-02-13 10:18:01
9343,0,2014-02-13 11:16:42
9344,0,2014-02-13 21:53:12
9345,0,2014-02-14 11:46:46
9346,0,2014-02-14 12:55:35
9347,0,2014-02-15 16:33:00
9348,0,2014-02-17 13:22:33
9349,0,2014-02-25 12:26:04
9350,0,2014-02-25 17:33:00
9351,0,2014-02-26 11:42:05
9352,0,2014-02-26 12:36:05
9353,0,2014-02-26 15:18:14
9354,0,2014-02-26 15:30:28
9355,0,2014-02-26 18:52:45
9356,0,2014-02-26 19:41:27
9357,0,2014-02-26 19:49:46
9358,0,2014-02-26 20:08:27
9359,0,2014-03-03 13:43:28
9360,0,2014-04-13 06:10:44
9361,0,2014-04-18 23:23:57
9362,0,2014-04-23 09:47:50
9363,0,2014-05-02 23:32:43
9364,0,2014-05-12 19:32:44
9365,0,2014-10-01 00:59:19
9366,0,2014-12-31 16:01:41
9367,0,2015-01-13 04:11:09
9368,0,2015-01-18 18:59:59
9369,0,2015-01-28 13:33:18
9370,0,2015-02-10 02:49:54
9371,0,2015-02-13 04:00:39
9372,0,2015-02-16 20:18:38
9373,0,2015-07-26 01:23:38
9374,0,2015-07-26 15:41:28
