,SQALE_INDEX,COMMIT_DATE
9787,0,2005-08-16 18:33:34
9788,0,2005-08-19 19:53:58
9789,0,2005-08-23 04:04:57
9790,0,2005-08-23 04:09:41
9791,0,2005-08-23 04:17:37
9792,0,2005-08-23 04:22:29
9793,0,2005-08-23 06:15:34
9794,0,2005-08-31 03:29:55
9795,0,2005-10-30 07:47:41
9796,0,2005-11-01 02:18:06
9797,0,2005-11-08 08:49:41
9798,0,2005-11-08 08:57:20
9799,0,2005-11-08 09:09:05
9800,0,2005-12-03 16:32:50
9801,0,2005-12-05 18:55:22
9802,0,2005-12-05 19:36:35
9803,0,2005-12-08 20:55:55
9804,0,2006-01-01 20:33:16
9805,0,2006-01-13 13:55:13
9806,0,2006-02-03 12:54:52
9807,0,2006-02-05 13:28:26
9808,0,2006-02-06 08:50:11
9809,0,2006-02-06 10:59:19
9810,0,2006-02-06 12:57:30
9811,0,2006-02-07 10:03:16
9812,0,2006-02-07 10:25:23
9813,0,2006-02-07 14:45:57
9814,0,2006-02-08 09:10:13
9815,0,2006-02-13 15:46:16
9816,0,2006-02-15 10:32:11
9817,0,2006-02-17 11:07:10
9818,0,2006-02-17 13:51:21
9819,0,2006-02-20 10:55:28
9820,0,2006-02-20 15:10:33
9821,0,2006-02-24 20:06:37
9822,0,2006-02-24 20:09:28
9823,0,2006-02-24 21:33:28
9824,0,2006-03-02 13:43:09
9825,0,2006-03-06 15:35:44
9826,0,2006-03-06 19:42:54
9827,0,2006-03-07 04:51:43
9828,0,2006-03-07 05:18:57
9829,0,2006-03-07 06:07:36
9830,0,2006-03-07 06:35:08
9831,0,2006-03-07 08:05:43
9832,0,2006-03-07 13:53:39
9833,0,2006-03-07 14:17:05
9834,0,2006-03-07 16:50:26
9835,0,2006-03-07 16:57:38
9836,0,2006-03-07 19:42:27
9837,0,2006-03-07 19:57:46
9838,0,2006-03-07 19:59:53
9839,0,2006-03-07 21:17:07
9840,0,2006-03-09 14:15:38
9841,0,2006-03-09 21:20:02
9842,0,2006-03-16 15:57:37
9843,0,2006-03-16 16:10:22
9844,0,2006-03-16 16:15:21
9845,0,2006-03-16 21:30:49
9846,0,2006-03-17 15:43:12
9847,0,2006-03-17 15:57:03
9848,0,2006-03-25 17:25:49
9849,0,2006-03-25 20:46:19
9850,0,2006-03-29 21:05:08
9851,0,2006-04-02 06:29:59
9852,0,2006-04-04 12:42:45
9853,0,2006-04-04 13:17:11
9854,0,2006-04-04 13:19:47
9855,0,2006-04-04 13:24:57
9856,0,2006-04-04 16:05:02
9857,0,2006-04-04 22:53:50
9858,0,2006-04-04 23:33:40
9859,0,2006-04-04 23:44:23
9860,0,2006-04-04 23:50:50
9861,0,2006-04-05 14:19:38
9862,0,2006-04-05 14:57:49
9863,0,2006-04-10 12:56:14
9864,0,2006-04-14 12:52:18
9865,0,2006-04-19 14:43:32
9866,0,2006-04-19 15:23:22
9867,0,2006-04-20 12:07:13
9868,0,2006-04-21 16:34:36
9869,0,2006-04-24 15:02:40
9870,0,2006-04-28 11:12:54
9871,0,2006-05-01 23:01:13
9872,0,2006-05-02 22:10:46
9873,0,2006-05-03 07:44:48
9874,0,2006-05-03 07:51:49
9875,0,2006-05-03 16:07:49
9876,0,2006-05-06 11:59:40
9877,0,2006-05-14 15:15:33
9878,0,2006-05-24 07:42:30
9879,0,2006-05-24 13:46:06
9880,0,2006-05-24 13:50:49
9881,0,2006-05-25 14:19:52
9882,0,2006-05-26 12:59:44
9883,0,2006-05-28 10:37:18
9884,0,2006-06-01 11:49:22
9885,0,2006-06-07 16:31:34
9886,0,2006-06-09 08:40:53
9887,0,2006-06-14 15:22:03
9888,0,2006-06-15 10:11:26
9889,0,2006-06-20 11:58:00
9890,0,2006-06-21 15:35:57
9891,0,2006-06-21 20:29:23
9892,0,2006-06-22 12:51:44
9893,0,2006-06-22 18:45:19
9894,0,2006-06-24 15:03:17
9895,0,2006-06-24 15:05:58
9896,0,2006-06-24 15:06:56
9897,0,2006-07-03 06:46:32
9898,0,2006-07-03 07:57:28
9899,0,2006-07-03 09:13:18
9900,0,2006-07-03 12:54:50
9901,0,2006-07-03 13:43:46
9902,0,2006-07-03 14:39:55
9903,0,2006-07-04 08:58:29
9904,0,2006-07-04 15:15:20
9905,0,2006-07-04 15:19:10
9906,0,2006-07-04 16:10:58
9907,0,2006-07-11 13:27:45
9908,0,2006-07-11 15:26:28
9909,0,2006-07-11 16:01:43
9910,0,2006-07-13 13:33:22
9911,0,2006-07-13 13:43:24
9912,0,2006-07-14 19:31:58
9913,0,2006-07-14 19:52:53
9914,0,2006-07-15 12:48:13
9915,0,2006-07-17 12:14:31
9916,0,2006-07-17 12:14:59
9917,0,2006-07-17 14:04:54
9918,0,2006-07-17 17:08:02
9919,0,2006-07-17 18:11:23
9920,0,2006-07-19 10:35:04
9921,0,2006-07-19 12:46:01
9922,0,2006-07-20 09:35:19
9923,0,2006-07-20 09:36:47
9924,0,2006-07-20 10:26:08
9925,0,2006-07-20 13:04:47
9926,0,2006-07-20 15:04:58
9927,0,2006-07-20 15:58:17
9928,0,2006-07-21 08:24:12
9929,0,2006-07-21 09:38:29
9930,0,2006-07-21 10:05:56
9931,0,2006-07-21 10:19:58
9932,0,2006-07-21 10:23:11
9933,0,2006-07-21 10:49:23
9934,0,2006-07-21 11:01:24
9935,0,2006-07-21 11:31:50
9936,0,2006-07-21 14:50:07
9937,0,2006-07-21 16:35:07
9938,0,2006-07-23 13:07:18
9939,0,2006-07-24 08:17:36
9940,0,2006-07-24 10:18:52
9941,0,2006-07-24 10:37:06
9942,0,2006-07-24 14:22:13
9943,0,2006-07-24 15:26:49
9944,0,2006-07-25 08:38:01
9945,0,2006-07-26 08:55:43
9946,0,2006-07-26 10:40:40
9947,0,2006-07-26 15:06:44
9948,0,2006-07-26 15:12:48
9949,0,2006-07-27 08:58:11
9950,0,2006-07-28 06:56:08
9951,0,2006-08-10 13:11:19
9952,0,2006-08-12 09:21:34
9953,0,2006-08-12 09:24:37
9954,0,2006-08-12 10:14:13
9955,0,2006-08-17 17:53:44
9956,0,2006-08-17 18:18:19
9957,0,2006-08-17 18:45:32
9958,0,2006-08-17 19:10:30
9959,0,2006-08-19 17:48:29
9960,0,2006-08-21 20:59:11
9961,0,2006-08-23 20:03:22
9962,0,2006-08-24 00:36:53
9963,0,2006-08-24 11:04:56
9964,0,2006-08-24 12:19:31
9965,0,2006-08-24 12:28:41
9966,0,2006-08-24 12:31:45
9967,0,2006-08-24 12:35:00
9968,0,2006-08-24 12:39:46
9969,0,2006-08-24 12:42:44
9970,0,2006-08-30 11:12:48
9971,0,2006-08-30 12:42:49
9972,0,2006-08-31 13:31:05
9973,0,2006-08-31 16:15:43
9974,0,2006-09-01 19:09:30
9975,0,2006-09-01 19:23:28
9976,0,2006-09-02 12:56:13
9977,0,2006-09-06 16:17:19
9978,0,2006-09-06 16:47:07
9979,0,2006-09-06 19:04:29
9980,0,2006-09-06 19:12:23
9981,0,2006-09-09 16:06:26
9982,0,2006-09-09 17:48:36
9983,0,2006-09-12 16:01:05
9984,0,2006-09-12 16:32:15
9985,0,2006-09-12 16:38:16
9986,0,2006-09-14 13:59:00
9987,0,2006-09-19 14:42:16
9988,0,2006-09-19 17:04:53
9989,0,2006-09-21 10:55:28
9990,0,2006-09-21 11:24:14
