,SQALE_INDEX,COMMIT_DATE
8294,0,2003-12-24 14:28:22
8295,0,2004-01-16 14:23:39
8296,0,2004-01-16 17:31:39
8297,0,2004-01-16 17:32:37
8298,0,2004-01-16 17:59:04
8299,0,2004-01-18 16:15:46
8300,0,2004-01-23 11:08:56
8301,0,2004-01-23 11:52:36
8302,0,2004-01-30 14:05:01
8303,0,2004-01-30 14:46:37
8304,0,2004-02-12 12:59:19
8305,0,2004-02-14 18:54:21
8306,0,2004-02-14 19:10:42
8307,0,2004-02-14 20:06:23
8308,0,2004-02-15 11:58:37
8309,0,2004-02-24 13:08:03
8310,0,2004-02-27 17:41:36
8311,0,2004-03-08 23:27:09
8312,0,2004-03-09 10:31:31
8313,0,2004-03-13 17:04:04
8314,0,2004-03-28 14:42:45
8315,0,2004-03-28 14:43:04
8316,0,2004-04-01 18:43:04
8317,0,2004-05-04 22:14:29
8318,0,2004-05-13 12:19:16
8319,0,2004-06-03 15:32:46
8320,0,2004-06-04 12:58:53
8321,0,2004-06-10 09:38:00
8322,0,2004-06-15 10:12:29
8323,0,2004-06-15 10:40:54
8324,0,2004-06-15 15:53:58
8325,0,2004-06-16 15:17:09
8326,0,2004-06-17 14:39:54
8327,0,2004-06-21 09:58:54
8328,0,2004-06-21 15:35:15
8329,0,2004-06-21 17:45:29
8330,0,2004-06-21 18:42:39
8331,0,2004-06-21 18:44:30
8332,0,2004-06-24 12:35:15
8333,0,2004-07-05 09:54:17
8334,0,2004-07-08 15:34:20
8335,0,2004-07-12 12:14:38
8336,0,2004-07-12 14:12:22
8337,0,2004-07-12 14:35:29
8338,0,2004-07-12 14:38:29
8339,0,2004-07-13 14:10:06
8340,0,2004-07-21 12:38:56
8341,0,2004-07-24 15:49:01
8342,0,2004-07-24 16:26:10
8343,0,2004-08-12 15:45:22
8344,0,2004-08-12 15:46:15
8345,0,2004-08-12 16:06:01
8346,0,2004-08-12 16:29:38
8347,0,2004-08-12 16:53:52
8348,0,2004-08-12 17:29:53
8349,0,2004-08-14 11:21:27
8350,0,2004-08-16 22:16:33
8351,0,2004-08-20 15:49:27
8352,0,2004-09-06 12:52:12
8353,0,2004-09-06 13:12:04
8354,0,2004-09-10 13:34:54
8355,0,2004-09-16 13:54:15
8356,0,2004-09-16 21:35:57
8357,0,2004-09-19 21:54:46
8358,0,2004-09-19 22:01:50
8359,0,2004-09-20 09:37:07
8360,0,2004-09-20 09:48:40
8361,0,2004-09-20 15:55:08
8362,0,2004-09-20 18:59:15
8363,0,2004-09-20 19:46:26
8364,0,2004-09-21 17:18:27
8365,0,2004-09-21 17:49:39
8366,0,2004-09-21 18:14:44
8367,0,2004-09-22 17:17:31
8368,0,2004-09-23 08:41:56
8369,0,2004-09-23 11:42:00
8370,0,2004-09-23 11:47:57
8371,0,2004-10-04 18:14:59
8372,0,2004-10-04 21:45:11
8373,0,2004-10-05 21:17:25
8374,0,2004-10-11 09:17:09
8375,0,2004-10-14 09:54:36
8376,0,2004-10-18 09:54:38
8377,0,2004-10-18 10:19:27
8378,0,2004-10-18 10:44:31
8379,0,2004-10-18 12:50:42
8380,0,2004-10-18 14:05:23
8381,0,2004-10-18 15:45:10
8382,0,2004-10-19 13:41:44
8383,0,2004-11-13 17:02:51
8384,0,2004-11-13 17:03:18
8385,0,2004-11-14 18:29:02
8386,0,2004-11-14 19:06:32
8387,0,2004-11-19 01:56:30
8388,0,2004-11-19 13:19:50
8389,0,2004-11-19 19:25:47
8390,0,2004-11-19 19:26:48
8391,0,2004-12-04 15:45:40
8392,0,2004-12-13 16:40:14
8393,0,2004-12-14 17:03:51
8394,0,2004-12-18 16:33:03
8395,0,2004-12-23 18:40:21
8396,0,2004-12-23 18:41:04
8397,0,2004-12-23 18:42:25
8398,0,2005-01-03 18:32:46
8399,0,2005-01-15 15:29:30
8400,0,2005-02-14 10:03:35
8401,0,2005-02-21 11:39:33
8402,0,2005-03-01 10:04:49
8403,0,2005-03-01 12:04:59
8404,0,2005-03-05 10:26:22
8405,0,2005-03-09 12:50:07
8406,0,2005-03-21 17:58:56
8407,0,2005-04-13 18:53:10
8408,0,2005-05-02 10:55:17
8409,0,2005-05-04 17:42:34
8410,0,2005-05-17 17:49:25
8411,0,2005-05-30 19:50:14
8412,0,2005-06-04 14:21:39
8413,0,2005-06-04 15:54:12
8414,0,2005-06-17 13:40:50
8415,0,2005-06-27 16:30:54
8416,0,2005-07-18 19:36:33
8417,0,2005-07-22 09:22:36
8418,0,2005-07-27 10:01:31
8419,0,2005-07-27 14:12:59
8420,0,2005-07-27 15:36:40
8421,0,2005-07-28 18:13:27
8422,0,2005-07-30 15:28:01
8423,0,2005-08-02 14:43:20
8424,0,2005-08-02 15:45:55
8425,0,2005-08-06 15:35:14
8426,0,2005-08-07 17:19:16
8427,0,2005-08-19 16:16:31
8428,0,2005-08-19 16:30:10
8429,0,2005-08-20 17:00:53
8430,0,2005-08-20 18:18:16
8431,0,2005-08-21 17:13:01
8432,0,2005-09-05 15:18:58
8433,0,2005-09-15 08:46:25
8434,0,2005-09-18 22:40:39
8435,0,2005-09-26 17:15:28
8436,0,2005-09-27 13:06:23
8437,0,2005-09-29 22:24:16
8438,0,2005-10-10 17:22:05
8439,0,2005-11-05 18:58:40
8440,0,2005-11-06 18:57:39
8441,0,2005-12-06 03:10:27
8442,0,2005-12-14 19:59:07
