,SQALE_INDEX,COMMIT_DATE
17327,0,2002-01-06 05:06:21
17328,0,2002-01-06 05:08:43
17329,0,2002-01-15 06:06:24
17330,0,2002-01-17 04:14:22
17331,0,2002-03-11 05:12:02
17332,0,2002-03-13 05:39:32
17333,0,2002-03-17 00:15:53
17334,0,2002-03-17 00:20:50
17335,0,2002-03-17 00:27:35
17336,0,2002-03-17 18:30:55
17337,0,2002-03-19 06:18:43
17338,0,2002-03-30 04:21:03
17339,0,2002-03-30 04:25:59
17340,0,2002-03-30 04:26:51
17341,0,2002-03-30 04:28:35
17342,0,2002-03-30 05:13:12
17343,0,2002-04-02 01:59:11
17344,0,2002-04-02 01:59:44
17345,0,2002-09-19 17:11:46
17346,0,2002-09-24 20:23:35
17347,0,2002-10-10 23:44:32
17348,0,2002-10-16 18:48:08
17349,0,2002-10-16 23:00:21
17350,0,2002-12-15 21:46:41
17351,0,2003-01-20 06:15:06
17352,0,2003-03-20 01:11:18
17353,0,2003-04-29 00:53:43
17354,0,2003-04-29 01:14:29
17355,0,2003-04-29 01:45:43
17356,0,2003-04-29 02:15:35
17357,0,2003-04-30 18:47:33
17358,0,2003-04-30 19:04:24
17359,0,2003-04-30 20:31:45
17360,0,2003-05-01 02:40:22
17361,0,2003-05-01 02:42:30
17362,0,2003-05-02 05:25:28
17363,0,2003-05-02 05:36:35
17364,0,2003-05-02 18:28:19
17365,0,2003-05-02 23:38:00
17366,0,2003-05-02 23:39:31
17367,0,2003-05-02 23:48:54
17368,0,2003-05-03 00:08:02
17369,0,2003-05-03 02:16:37
17370,0,2003-05-03 05:08:01
17371,0,2003-05-03 15:53:53
17372,0,2003-05-03 20:22:43
17373,0,2003-05-03 20:39:03
17374,0,2003-05-03 20:53:59
17375,0,2003-05-18 21:31:06
17376,0,2003-05-22 02:29:47
17377,0,2003-05-22 02:52:07
17378,0,2003-05-22 03:12:18
17379,0,2003-05-22 05:03:03
17380,0,2003-05-24 17:09:41
17381,0,2003-05-24 18:26:49
17382,0,2003-05-24 18:27:50
17383,0,2003-05-24 18:36:19
17384,0,2003-05-24 19:17:57
17385,0,2003-05-24 19:24:58
17386,0,2003-05-24 20:09:39
17387,0,2003-05-25 18:00:24
17388,0,2003-05-25 18:18:31
17389,0,2003-05-28 04:14:32
17390,0,2003-05-28 04:28:01
17391,0,2003-05-28 04:30:58
17392,0,2003-05-29 03:02:01
17393,0,2003-05-29 03:03:56
17394,0,2003-05-29 03:04:33
17395,0,2003-06-05 01:17:43
17396,0,2003-06-07 18:31:18
17397,0,2003-06-08 07:11:25
17398,0,2003-06-08 07:14:51
17399,0,2003-06-08 21:33:22
17400,0,2003-08-12 00:29:34
17401,0,2003-08-22 02:31:50
17402,0,2003-08-26 15:18:56
17403,0,2003-08-26 16:11:01
17404,0,2003-09-06 05:17:59
17405,0,2003-09-06 05:22:47
17406,0,2003-09-28 20:39:57
17407,0,2004-01-17 17:32:28
17408,0,2004-01-17 17:35:27
17409,0,2004-01-17 18:10:49
17410,0,2004-01-17 19:22:02
17411,0,2004-01-17 21:37:20
17412,0,2004-01-17 21:56:49
17413,0,2004-01-19 14:11:33
17414,0,2004-02-01 02:25:08
17415,0,2004-03-30 02:42:06
17416,0,2004-04-04 13:53:25
17417,0,2004-04-10 21:01:59
17418,0,2004-06-08 14:48:35
17419,0,2004-06-08 15:05:38
17420,0,2004-08-27 16:13:52
17421,0,2004-10-04 03:54:46
17422,0,2004-11-12 16:02:52
17423,0,2004-11-26 21:25:12
17424,0,2004-11-26 21:35:19
17425,0,2004-12-07 00:00:15
17426,0,2005-02-13 23:50:12
17427,0,2005-02-16 14:38:37
17428,0,2005-02-16 14:50:57
17429,0,2005-04-26 06:15:17
17430,0,2005-08-14 19:42:37
17431,0,2005-08-14 21:11:48
17432,0,2005-08-30 03:03:15
17433,0,2005-08-30 03:58:06
17434,0,2005-09-15 00:40:52
17435,0,2005-09-15 05:48:33
17436,0,2005-09-15 06:40:47
17437,0,2005-09-24 02:39:53
17438,0,2005-10-04 02:59:43
17439,0,2005-10-04 03:15:56
17440,0,2005-10-31 15:12:50
17441,0,2006-01-09 06:47:15
17442,0,2006-01-19 06:38:24
17443,0,2006-01-22 03:24:40
17444,0,2006-03-10 00:36:37
17445,0,2006-03-10 07:55:23
17446,0,2006-03-21 04:08:30
17447,0,2006-05-04 04:27:39
17448,0,2006-05-30 17:41:51
17449,0,2006-10-05 18:29:09
17450,0,2006-10-06 20:33:55
17451,0,2006-11-22 21:31:54
17452,0,2006-11-22 22:25:19
17453,0,2006-11-22 23:51:09
17454,0,2006-11-23 05:42:30
17455,0,2006-12-08 02:24:05
17456,0,2006-12-09 00:33:59
17457,0,2006-12-12 17:00:42
17458,0,2006-12-12 17:02:56
17459,0,2006-12-13 17:02:53
17460,0,2006-12-13 17:04:25
