S1213_Actual,S1213_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.1869835698997661,0.8654164806904682,0.0,0.19170098661429782,0.0,0.051733357324998425,0.0,0.46172097945521134,0.0,0.11196008221551346,0.09785579000375867,0.46128570284664755,0.0,0.046991420998253174,0.0,0.19702941544705932,0.09785579000375867,0.6025512276968152,0.0,0.5169270278182613
0.17135825199668528,1.1725706749425988,0.0,0.0,0.0,0.0,0.0,1.58723419807737,0.0,0.3599668232706267,0.08934510033585,0.48711500889789483,0.0,0.0,0.0,0.0,0.08934510033585,0.5449074703176588,0.0,0.0
0.15548490284039515,0.5099217288783352,0.0,0.2504888878402913,0.0,0.0,0.0,0.0,0.0,0.27769296186836867,0.08076135664445859,0.0,0.0,0.10829480207892359,0.0,0.30351431840546556,0.08076135664445859,0.5388894779615059,0.0,1.215950925919747
0.13935552091051145,0.5543092760207449,0.0,0.8936243565619354,0.0,0.25339710009998506,0.0,0.0,0.0,0.4353512623891922,0.07210329390134397,0.0,0.0,0.004396165790262335,0.0,0.28433405498583053,0.07210329390134397,0.4254122638077483,0.0,1.2892023545733848
0.1229617111348351,1.2390757619092638,0.0,0.0,0.0,0.0,0.0,0.5781258780337204,0.0,0.0,0.06336961393258933,0.0,0.0,0.0,0.0,0.0,0.06336961393258933,1.1155422171364553,0.0,0.9696958670756314
0.10629465864962341,0.5780574655537085,0.0,0.413975535200375,0.0,0.3171482546405008,0.0,1.5394759497156423,0.0,0.45777452378431377,0.0545589842504345,1.369304671994264,0.0,0.0,0.0,0.7870539543886269,0.0545589842504345,1.018653653539611,0.0,0.0
0.08934510033585008,1.0815757667853776,0.0,0.44731694782892506,0.0,0.0,0.0,0.0,0.0,0.09164058869645289,0.04567003683318844,1.1604846453280941,0.0,0.44757068874069944,0.0,0.3391071645835518,0.04567003683318844,0.3664632220230355,0.0,0.0
0.07210329390134407,0.6242534527359653,0.0,0.40772743575612863,0.0,0.3198741604597535,0.0,0.0,0.0,0.0,0.036701366850428,0.0,0.0,0.0,0.0,0.6628343272585053,0.036701366850428,0.9529315219516603,0.0,0.8381392449865055
0.0545589842504346,0.7604458188049354,0.0,0.03373402590796981,0.0,0.012595676855302822,0.0,0.7366537311029759,0.0,0.0,0.027651531330510157,1.2431111272899236,0.0,0.3412640097709679,0.0,0.0,0.027651531330510157,0.39405685065520313,0.0,0.0
0.0367013668504281,0.26847277667857405,0.0,0.0,0.0,0.0,0.0,0.9497222058101777,0.0,0.06436500636030215,0.018519047767237597,0.413880927312761,0.0,0.0,0.0,0.08644591076327922,0.018519047767237597,0.6412847851024956,0.0,1.1156553697692146
0.018519047767237697,0.5764698290044302,0.0,0.0,0.0,0.24742647279982996,0.0,0.0,0.0,0.09866292548416121,0.009302392662313554,0.46549510840531155,0.0,0.07984651344270935,0.0,0.0,0.009302392662313554,0.0,0.0,0.02049147878366714
0.0,1.53753710478184,0.0,0.8095831558937225,0.0,0.13183805533504278,0.0,0.0,0.0,0.12980835321545967,0.0,0.7829188508745468,0.0,0.22380085379424025,0.0,0.24115041432511775,0.0,0.23560466538817887,0.0,1.032659699699543
