,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
389,42899.57205240175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,42902.17903930131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,42904.78602620088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,42907.39301310044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,42910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875,45603.712433143875
395,,41806.84958954387,42122.29162344128,48672.48392698373,42203.53918265996,48466.23758276845,50599.31559216566,42683.77477817277,43050.17354088848,56314.077014884235,47709.60863632833,49620.70937813303,47917.952233046395,43095.21288102607,48016.23205941988,49644.646992259935,46216.75538820581,48120.29291752435,42065.008843890326,41430.60934559255,50047.75967573672,48065.63608511628,49426.69309052275,51368.00871916077,48522.383841827526,47542.12101171628,50067.75723836104,43946.02586438192,45497.53210692176,42456.65976463381,39827.33970438438,46300.38450031531,44248.62006887718,49344.35571717575,50146.76252501052,43509.60670421899,38234.714347614834,52261.95501741509,43569.81470371854,46257.095745391714,47546.40082974624,37834.681972827464,47229.13443613071,42200.94238259941,50078.30262980112,49469.17666830732,47071.4135411081,48875.7231222154,50276.97198445415,48598.4888949822,38229.67449775998
396,,44424.99937684498,46935.241166071355,43234.550631250866,45032.63362051718,44445.45266620352,51139.97416622593,44865.40415743415,39910.530564848705,50542.31959122896,47666.906410877426,44421.743018254696,43403.4593670925,50333.96980356665,53413.25408297812,50122.090381409056,44186.74539681018,50287.39833735198,40601.652818710165,47974.983279105865,41098.08228893769,50078.73943937507,50437.01742758673,44954.72976351012,37525.81256184068,47527.2281563831,49904.561919781554,52128.86489767815,46024.72404699171,39860.328481718825,45866.16452893366,43287.20166422737,41507.557165749706,45903.246782146045,47173.221178073974,48250.00639700349,48970.67502099989,46999.518952980616,47297.20988896534,39228.37225627493,51393.96020629079,44079.88695344824,42036.19812830539,38015.73345786008,45808.62127945601,49000.26891377891,46322.82632393355,47829.38003498963,44635.76944354749,48869.58268081554,49727.245931828686
397,,44947.6691932682,42773.86022156011,41613.90521492984,48224.17187292901,44803.454984749325,47925.17041998464,47899.597925556496,44426.76894136173,46199.50193480513,42917.44053599346,46233.04041982534,44554.42818640491,42259.69303611528,43073.40297689664,49128.22164544846,52891.134256996775,48416.6707364481,42005.23875268227,45809.328629689895,43715.14009827149,41189.06284032163,46241.43097710798,47683.01085423783,45118.992841264735,45071.08428996216,43904.73099039539,55512.07928455751,47714.493793521135,47737.59145011136,46529.60173731796,42715.33067082403,47220.957983002,44678.34829673672,45609.95169920949,44603.58800732138,44771.662923759606,50927.16814908126,47374.76301099519,42797.33896446183,49642.85470286252,49690.16502418053,38221.82619133727,47597.758609629134,44287.3839386562,46741.41514879355,46818.14624027162,42322.40950672658,42749.31807956656,39421.13654067071,42871.574978337805
398,,45909.642749232895,44438.94247948689,49333.05306603273,49501.720705717686,44855.27001238217,47516.888974909554,48275.55408505997,45969.34061588945,45914.36841211089,52409.3774051966,47183.43275616487,42476.22739294969,42260.74887118937,37586.03762533657,44868.01006415793,42891.41351573316,47782.99060156151,47109.71415104162,47505.487154234026,49857.71096337646,49531.95488077843,53433.11792914144,49269.132590741414,44918.77031937951,48727.10650514035,41617.863436095,42501.61310129451,46134.039969830366,47284.96532293754,44297.36476275481,47362.6630618087,50040.675422219305,48934.55139719484,45136.30944228825,45498.21421207498,49599.46386884928,41464.59867698934,47845.19463400156,43504.88953714564,45808.83239821188,43634.606488849204,44302.93455425856,47079.16760814922,42556.13788028799,52189.98317478319,43387.11916281079,44605.79723091736,40907.64352249546,40253.7020354928,44881.01263012367
