S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.8908388900930552,2.302585092994046,3.347618273965604,4.848116364598481,4.297647226198552,2.9444389791664403,4.16307628472785
0.0,0.0,2.302585092994046,3.1324746614508743,4.8494227005125365,5.815973437855047,2.9444389791664403,3.4771333484482057
0.0,1.598302442890477,2.302585092994046,1.1465574436288923,4.850727332139201,4.32627309857219,2.9444389791664403,3.28599921964323
0.0,0.0,2.302585092994046,2.107943859594211,4.852030263919617,3.0494689521122074,2.9444389791664403,4.844381285449994
0.0,0.0,2.302585092994046,4.278629081151512,4.853331500277589,4.838675847414681,2.9444389791664403,4.914850228704782
0.0,0.0,2.302585092994046,3.8931765371151563,4.854631045619675,5.096148658383302,2.9444389791664403,3.28727082843359
0.0,0.7365234470144414,2.302585092994046,3.4117963917837586,4.855928904335275,5.726158636815457,2.9444389791664403,6.0499550628125585
0.0,1.9420958800369044,2.302585092994046,2.9631961213356584,4.857225080796721,4.90236201712898,2.9444389791664403,4.125916615410982
0.0,1.134700515427083,2.302585092994046,1.8284036961122818,4.858519579359367,5.16313315245945,2.9444389791664403,3.5484983525481564
0.0,1.608020531529855,2.302585092994046,7.267925506850508,4.859812404361672,4.060009591740616,2.9444389791664403,6.7055424473417435
0.0,0.0,2.302585092994046,5.0414001329337355,4.90527477843843,4.256498137135723,2.9444389791664403,6.020612600200376
0.0,0.0,2.302585092994046,0.0,4.948759890378168,4.9598690574497635,2.9444389791664403,3.448317153934087
