RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.332192698719968,3.1354942159291497,2.9323272629177195,0.0,0.24500423701696514,3.784189633918261,3.676123727950596,5.181783550292085,4.49894425524749,3.044522437723423,2.962690728286328,0.0,0.09294902044915726
3.367295829986474,3.3078390416228056,3.1354942159291497,2.809558412118308,0.0,0.7759763054363518,3.784189633918261,3.6403910424027157,5.181783550292085,3.868587963969055,3.044522437723423,3.3468055779722325,0.0,0.06741251588062096
3.367295829986474,3.327121904559951,3.1354942159291497,3.2180377087592626,0.0,0.0,3.784189633918261,3.790829684327584,5.181783550292085,4.543264959578238,3.044522437723423,3.0836988731443276,0.0,0.0
3.367295829986474,3.3260599269827016,3.1354942159291497,3.67885488673984,0.0,0.8298751841343167,3.784189633918261,3.701076126973835,5.181783550292085,3.584977556456408,3.044522437723423,2.7212537578437996,0.0,0.0
3.367295829986474,3.2651572941024285,3.1354942159291497,3.0339321037518445,0.0,0.6156412342037336,3.784189633918261,3.7852586779511923,5.181783550292085,5.1083552615627665,3.044522437723423,3.0581900070806296,0.0,0.10730318095490791
3.367295829986474,3.3287094250805715,3.1354942159291497,2.8687950576488492,0.0,0.11568658414844304,3.784189633918261,3.843762940590034,5.181783550292085,4.7297143905891375,3.044522437723423,2.591593548010975,0.0,0.0
3.367295829986474,3.3305661585055777,3.1354942159291497,3.052602375282012,0.0,0.08048189787741322,3.784189633918261,3.7131574789276764,5.181783550292085,5.431556248438922,3.044522437723423,2.876449826012323,0.0,0.006247992212388323
3.367295829986474,3.323212512040231,3.1354942159291497,2.9008110035412225,0.0,0.28626872544644866,3.784189633918261,3.5107129072585286,5.181783550292085,3.7209761468425957,3.044522437723423,3.2308828292378284,0.0,0.3048416036954554
3.367295829986474,3.3652364519543947,3.1354942159291497,2.6229080453511093,0.0,0.08118940317246512,3.784189633918261,3.6124750947326976,5.181783550292085,4.275486105743378,3.044522437723423,2.7364749486697373,0.0,0.8766506351355072
3.367295829986474,3.3414921154802215,3.1354942159291497,2.8537507903516026,0.0,0.2733093174390209,3.784189633918261,3.8595302952186374,5.181783550292085,5.535931945663528,3.044522437723423,2.7355188916229474,0.0,0.5034342122294505
3.367295829986474,3.369568284087334,3.1354942159291497,3.0535740688926882,0.0,0.0,3.784189633918261,3.7420784222404198,5.181783550292085,3.7626269959312513,3.044522437723423,3.5065439541803713,0.0,0.24971482914982795
3.367295829986474,3.3215834985609227,3.1354942159291497,2.136423092378349,0.0,0.0,3.784189633918261,3.665059353388655,5.181783550292085,4.159324708277489,3.044522437723423,3.1091427620646077,0.0,0.0
