,Actual_last_5_vals,Mean_Simulation,Simulated_3,Simulated_24,Simulated_22,Simulated_18,Simulated_29,Simulated_19,Simulated_8,Simulated_13,Simulated_6,Simulated_27,Simulated_21,Simulated_17,Simulated_26,Simulated_25,Simulated_11,Simulated_15,Simulated_14,Simulated_5,Simulated_9,Simulated_10,Simulated_2,Simulated_20,Simulated_4,Simulated_0,Simulated_7,Simulated_28,Simulated_12,Simulated_16,Simulated_1,Simulated_23
0,5451.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5494.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5515.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8,4404.8
6,,4645.41,4510.67,4712.04,4410.53,4786.43,4927.43,4384.95,4209.08,4476.53,4647.32,5354.24,4477.77,4961.74,4821.55,4164.03,4008.32,3973.32,4889.43,4645.38,4883.38,4633.49,5153.0,4526.12,4758.22,4890.23,4431.33,3976.95,4248.31,5203.3,5195.72,5101.51
7,,4506.11,4568.25,4438.59,4407.17,4487.09,4406.91,4694.73,4428.04,5121.66,5045.31,4118.46,4094.13,3868.29,4440.17,4162.28,4620.29,4435.79,5231.93,3682.27,4646.3,3978.13,4449.5,4641.7,4216.56,4227.8,3791.1,4817.36,4148.45,4778.06,5208.39,6028.57
8,,4470.01,4418.73,4270.15,4554.27,4706.63,4303.78,4302.23,3900.12,4478.06,4911.22,4148.09,4112.15,4896.02,5334.51,4306.87,4346.49,4179.51,5012.81,4551.84,5165.85,4194.17,4862.49,4874.23,3607.78,5163.71,4057.3,3438.41,5234.1,4162.56,3816.38,4789.74
9,,4498.89,4258.87,4342.71,4197.36,4679.51,4311.15,4719.42,4493.69,4259.27,4967.89,4390.64,4353.91,4542.49,4735.1,4339.34,3786.82,3846.9,4743.65,4131.89,4173.39,4081.77,3996.29,5430.48,4004.3,5316.67,4497.84,4308.89,5214.64,6065.43,3977.08,4799.33
10,,4424.78,4366.98,4287.58,4111.54,4939.7,4863.46,4845.07,4120.35,4957.71,4282.18,4572.8,5018.8,4154.01,4052.92,3831.23,4252.6,4556.78,4486.19,3820.91,4922.98,5096.85,3978.56,4745.08,4173.83,4465.86,3470.58,4609.95,4639.41,4171.47,3858.5,5089.61
11,MAE,,91.0,104.57,172.14,182.03,195.65,209.61,232.32,260.84,265.65,279.11,279.41,282.42,285.77,290.24,293.17,302.82,303.14,312.76,316.28,317.49,317.58,318.5,335.02,345.95,382.84,397.75,408.2,492.86,499.05,543.93
