,Actual_last_5_vals,Mean_Simulation,Simulated_10,Simulated_27,Simulated_13,Simulated_9,Simulated_1,Simulated_14,Simulated_24,Simulated_6,Simulated_26,Simulated_19,Simulated_11,Simulated_8,Simulated_22,Simulated_7,Simulated_29,Simulated_15,Simulated_0,Simulated_18,Simulated_2,Simulated_12,Simulated_20,Simulated_5,Simulated_25,Simulated_4,Simulated_21,Simulated_23,Simulated_3,Simulated_28,Simulated_17,Simulated_16
0,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31,48994.31
6,,47572.64,43917.08,50651.77,55943.82,49450.48,39951.21,47439.8,50636.42,62571.74,36453.3,60575.45,55066.3,48830.24,34603.31,36795.64,24963.8,45177.79,38973.97,61270.46,40733.35,49008.28,65345.36,29547.66,36051.62,48730.36,37317.19,51748.9,65133.66,60779.36,37305.06,62205.89
7,,52038.59,49798.17,48992.9,52644.4,47782.94,63355.92,56764.03,56062.77,54406.87,54826.66,53656.0,61790.24,33288.01,43352.54,55273.59,48280.69,53954.8,41368.77,51618.58,52500.4,31140.11,59982.7,48005.16,53761.3,68214.93,62729.84,25566.26,46914.5,71431.63,48462.99,65229.95
8,,45042.81,49294.92,52688.09,37268.6,56789.66,49845.98,51594.7,38580.26,57753.93,42630.31,25437.11,55033.5,41404.36,45876.44,44501.45,39111.17,61625.59,37470.14,38154.05,46112.46,71314.63,62714.13,28051.26,16796.08,61797.86,30899.05,27253.93,61854.42,36131.58,28628.83,54669.76
9,,49712.32,42918.99,37982.62,57275.99,40552.61,56523.11,33889.29,57632.77,53288.21,52498.5,52136.7,44873.27,42919.28,58529.49,35869.16,51702.67,68547.56,29579.01,60683.25,80842.54,48014.52,54173.49,44368.64,64348.14,27306.9,38861.53,41998.26,66722.86,42728.91,20816.71,83784.65
10,,42230.81,42712.74,40762.94,45739.02,40144.08,40549.84,34673.66,28711.08,40849.58,58566.84,43199.14,49120.24,52138.74,51559.27,28205.45,30426.96,49563.12,36699.18,20550.25,56806.95,47069.38,50262.25,54079.78,40756.31,44324.52,27111.8,36288.02,35790.56,58488.57,51268.24,30505.81
11,MAE,,2903.89,4494.61,4637.18,4854.46,5372.28,5798.39,5831.78,5839.27,5907.02,6269.77,6494.08,6724.6,6772.44,7070.31,7682.1,7843.57,8751.02,8943.01,9012.85,9190.38,9313.46,9373.77,9600.13,9764.71,10176.71,10349.05,10491.25,10792.03,11365.03,13874.82
