,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
131,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546,116578.30200150546
137,,107931.44169520681,130720.08986096016,127014.68158565414,120404.53596598675,102259.89871468795,120767.02252704732,111104.15213048676,124137.55229492445,129932.19684184351,112773.29100758285,114904.08391319349,123299.25608186064,117865.76747862637,127894.99266687773,124162.30379431821,131308.74490577038,103738.34897909714,103872.92095624948,114331.10896811045,119806.0127525379,112357.20450249685,121361.37500390674,112820.66884606768,132973.80201501248,130574.29095546041,99314.03803253784,125463.23546596422,120817.7129848945,124439.78870213931,122766.91641252933,129653.5951745061,107581.14803119542,137784.42633062485,117316.97490228694,123480.65025653258,125160.35701048443,122160.01239016606,113371.28397574028,117911.25596799952,98069.50922290066,128456.73176601002,121247.99235953846,109657.01020988965,105439.7390825137,106405.6620879475,121837.35113741978,126523.00683778465,124289.43242125178,125679.59421185631,137530.6021691489
138,,119981.23727906295,110898.35108793344,111394.69768971257,120396.42069129068,99311.71963028148,116527.19976743574,101004.16396354664,126924.78086067349,130161.74048992801,102326.76039556193,100734.01399206789,129761.28124103561,112476.05590764969,144331.0218142673,134091.32990588076,135719.22778877162,108935.29464532698,102073.90286298843,135608.80514215812,112175.70174506832,106583.15132326668,111574.90481113957,120852.71140661712,156823.01830044872,117129.4988036046,97205.49872470884,115760.66540661381,125659.22847483297,106626.83161949707,126006.76686649937,127261.65916669798,128218.37665558785,127947.12024209052,114167.11092877421,117817.55259465685,109923.77982287241,124655.13275276206,127305.23936979128,128383.82470168573,100839.91546179292,108897.18630585192,112871.25151484413,126321.32275622222,111451.24542381024,97524.25071571048,136969.72907290363,101905.70936074572,130108.67901738005,116048.81020934416,118179.95758864333
139,,107026.58321415987,119520.16552811391,97426.69961648069,117116.86505336723,85192.18190207126,127594.688460541,117835.10232752262,130831.47594923787,123182.26664123838,112044.43958182223,86938.38047349299,117252.77796047041,105273.68741785942,138600.10424992067,135734.7046809084,127792.71535400664,125544.61418621978,126009.46654763739,127619.93640649552,102609.63174184677,99744.65863379512,129165.45696782961,130153.18718293105,142969.46306170314,111143.02608809317,81899.16828872109,109405.94704575052,119952.38131321658,120553.87851433866,117280.46761511818,118160.3673911607,115858.53020371062,117722.82736140689,114385.71930165602,103539.2194693913,109487.40046083982,120480.41274752025,129823.77753946284,133361.48221449106,101964.6610261241,128942.6863672466,110294.9797929535,105291.2412142761,114148.40247102863,90101.7752130313,147692.94752203248,91135.46038202662,147588.42019743615,107552.31456285286,124889.69233303961
140,,125625.02294823492,115597.20183790363,108110.37073409784,111748.40651939178,97779.4316207199,112613.90615781362,103192.10410991564,148916.41915922327,116451.90291582257,117241.23164759403,98294.70593628762,122039.75388013083,120545.56223057609,133501.3101822853,104046.86624615446,142683.48258210422,145254.4566731986,103568.94264584628,105940.81169551087,89064.19444830908,105563.22674751158,126795.31153566466,121111.74446999906,142065.53386104843,112794.1339256395,94578.92447780611,120298.12774363796,110627.72258836353,137174.38469346412,97686.73343694473,136976.32299362318,117756.23370002449,138608.84129256938,109321.0892790684,102561.29125921588,107250.97323362881,134051.55459522532,136372.97416026902,137688.2354581851,116019.92060674449,121105.73199312935,117702.7585130041,113756.17534258417,108135.48655321074,127033.27229528072,153979.49951125207,89926.13032332272,144800.60025625885,130118.75683166103,147297.5137015661
