S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,6.561209429376797,5.159055299214529,4.99799517708201,5.170483995038151,5.580836012616962,5.948034989180646,7.001690215569672,1.9459101490553132,4.413700667655149,2.4849066497880004,3.0841687765110914,6.059123195581797,6.3035791000285135,3.828641396489095,4.182525017356219
5.572154032177765,6.042156616265507,5.170483995038151,5.5298536987484574,5.176149732573829,5.65860164385082,5.953243334287785,6.413981656457187,1.9459101490553132,2.150042287069138,2.3978952727983707,4.106357608495957,6.0844994130751715,5.728930571220049,3.828641396489095,4.486611314797889
5.796057750765372,5.743623095689203,5.768320995793772,5.124145066423928,5.817111159963204,6.03451554779836,6.313548046277095,5.770719391167407,1.9459101490553132,2.8516331779356063,2.70805020110221,4.087672025264234,6.293419278846481,5.8155157851792145,4.1588830833596715,3.5103307847433713
5.796057750765372,6.090080587269219,5.720311776607412,6.028081026119653,5.814130531825066,4.606511250990392,6.274762021241939,6.411303901358009,1.9459101490553132,2.4605857913172455,2.70805020110221,4.754976336290446,5.700443573390687,4.754523696225568,4.1588830833596715,3.698655844646569
5.84354441703136,6.441174544939896,5.726847747587197,5.420136865092161,5.814130531825066,5.797105318785215,6.272877006546167,6.361750849894099,1.9459101490553132,3.2805416233570637,2.8903717578961645,3.74550821434441,5.707110264748875,5.658821586390312,4.1588830833596715,4.249947529281109
5.8377304471659395,6.190620518601179,5.726847747587197,5.187466719830165,5.814130531825066,5.050904784583943,6.269096283706261,6.23417604011935,1.9459101490553132,2.6016255902366527,2.5649493574615367,3.512473515392508,5.697093486505405,5.116452561289121,4.174387269895637,3.8957636993933886
5.834810737062605,5.472400379138069,5.739792912179234,5.480137750984046,5.817111159963204,5.936627395490876,6.285998094508865,6.456576403325028,1.9459101490553132,0.5375234951230659,2.302585092994046,4.260364789908271,5.697093486505405,5.738842128704556,4.189654742026425,3.297972549967887
5.834810737062605,6.596444206950367,5.7430031878094825,5.562881128171155,5.817111159963204,5.901494380437635,6.306275286948016,5.6563464882589285,1.9459101490553132,0.5962616155422484,2.6390573296152584,2.7276969927183994,5.723585101952381,4.984885184179315,4.189654742026425,3.8195364762396578
5.8377304471659395,5.616753031727857,5.723585101952381,6.341363519443716,5.820082930352362,5.400757251892067,6.333279628139691,7.055788738496797,1.9459101490553132,1.6534072122324526,2.0794415416798357,3.3703706522077606,5.703782474656201,6.114669133465498,4.248495242049359,3.7553938129755076
5.8377304471659395,6.402048016037653,5.723585101952381,5.037359327547523,5.820082930352362,5.829814374063013,6.335054251498059,6.59567406057334,1.9459101490553132,2.3317881817275365,2.0794415416798357,5.628265448201808,5.713732805509369,5.534926507951184,4.248495242049359,3.703664990973178
5.840641657373398,6.153659272500813,5.726847747587197,4.823635551945717,5.820082930352362,5.456552641345651,6.327936783729195,5.999181768496336,1.9459101490553132,2.7478424755942594,2.833213344056216,3.507008644932546,5.703782474656201,5.011145542599542,4.248495242049359,3.825521653053027
5.840641657373398,6.275943537073584,5.726847747587197,5.640737665956265,5.823045895483019,6.073498824386871,6.327936783729195,6.170658077552811,1.9459101490553132,3.6629221004795465,2.772588722239781,2.4598691601962095,5.717027701406222,6.312553329774675,4.248495242049359,3.763487430503389
5.786897381366708,6.572227465584666,5.717027701406222,5.9762309456759795,5.814130531825066,5.417525435000421,6.311734809152915,6.725748637012854,1.9459101490553132,2.1960305030839824,2.833213344056216,2.6770442905017333,5.700443573390687,5.582309182760304,4.248495242049359,3.885907392848651
5.783825182329737,5.437634167811015,5.720311776607412,5.404947369101866,5.811140992976701,5.527543677579707,6.302618975744905,6.525389642939087,1.9459101490553132,1.493695300841242,2.9444389791664403,4.485474981714701,5.69035945432406,5.571400039772742,4.248495242049359,4.305126533892051
