RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1905_Actual,S1905_Simulated,S1488_Actual,S1488_Simulated
0.0,1.6495394534030674,0.0,1.0240008494031487,0.0,1.021823466540262,0.0,0.9723747422179743
0.0,1.7470669182974619,0.0,0.5058417587856873,0.0,1.381545012859193,0.0,0.0
0.0,2.1459009589480256,0.0,1.1182757371177618,0.0,1.686409469502118,0.0,0.0
0.0,0.6505393409562087,0.0,2.160884790152519,0.0,0.0,0.0,1.4416785824398564
0.0,2.6098095043120413,0.0,0.3386879859196954,0.0,1.9067857714249763,0.0,1.4291553542398319
0.0,2.7420969321616138,0.0,0.8198343564196016,0.0,0.8561463417228138,0.0,0.0
0.0,2.8090768520532574,0.0,0.8662967436339641,0.0,0.0,0.0,1.4386636344788704
0.0,1.6065219346955402,0.0,1.7328226327487515,0.0,1.7267679464213335,0.0,1.0536044367433948
0.0,4.0058544633975774,0.0,0.5812392172917591,0.0,0.21136801526211313,0.0,0.0
0.0,1.236087033285728,0.0,1.5643199181057437,0.0,0.6201603605443857,0.0,1.0568492542062948
0.0,0.12004919304618356,0.0,1.7273657264234246,0.0,2.193067347238263,0.0,0.9712512845617207
0.0,2.327216697851741,0.0,2.766182728084292,0.0,0.7772623820710909,0.0,0.5832913301250421
0.0,2.1803355808418337,0.0,0.41560849471413686,0.0,1.7589435627120347,0.0,1.5898022331431714
0.0,0.3293831574710364,0.0,2.2554807702643087,0.0,2.1860277120514486,0.0,3.0006087205895557
0.0,2.0488657606105343,0.0,1.524712141907433,0.0,0.0,0.0,0.05100629118889077
0.0,3.7806678124765343,0.0,3.696302832736598,0.0,0.9430441231848707,0.0,0.0
0.0,1.8211986967288376,0.0,0.8006559655330365,0.0,0.8158777360901361,0.0,0.5850405646476513
0.0,2.860589010696983,0.0,0.6536232558687105,0.0,0.8135690990265372,0.0,0.8931550669868062
0.0,0.0,0.0,0.9495214385757317,0.0,1.6009071587659072,0.0,1.6593868541173333
0.0,1.6384030376503986,0.0,1.1358416627086794,0.0,0.34005879295573305,0.0,2.020347594541174
0.0,2.4391892065261445,0.0,2.037584273976542,0.0,1.5762302864520659,0.0,0.657713947895165
0.0,0.569721093131333,0.0,1.5834779852887078,0.0,1.4878261307031586,0.0,0.4786586904608036
0.0,4.728248418949175,0.0,0.47036925797157425,0.0,2.3587526027074732,0.0,0.2569324529736209
0.0,1.4331854873202945,0.0,0.24925795813769258,0.0,0.0,0.0,0.7851506506421264
