,Actual_last_5_vals,Mean_Simulation,Simulated_5,Simulated_23,Simulated_8,Simulated_11,Simulated_6,Simulated_17,Simulated_16,Simulated_2,Simulated_20,Simulated_29,Simulated_22,Simulated_27,Simulated_1,Simulated_3,Simulated_7,Simulated_28,Simulated_24,Simulated_19,Simulated_13,Simulated_25,Simulated_4,Simulated_21,Simulated_15,Simulated_26,Simulated_18,Simulated_9,Simulated_10,Simulated_0,Simulated_12,Simulated_14
0,57596.857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57733.142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,57869.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58005.71428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31,51641.31
6,,51680.96,50507.42,56245.47,54552.91,45937.59,53952.67,48749.72,44723.1,54905.51,55377.71,48641.83,41291.15,40819.89,54687.25,55862.94,48802.14,56189.24,43453.8,39645.17,56148.22,63372.03,55007.38,53523.59,58656.12,56589.04,60113.32,49569.98,45249.59,55726.98,55086.07,47041.12
7,,52646.95,53238.91,55252.04,55466.0,60436.13,58917.05,41654.99,44643.15,50991.68,49412.3,55546.14,44644.91,50643.81,52127.36,70645.16,60883.37,63499.62,50567.96,45865.76,47406.83,49935.21,71349.65,45495.2,63631.46,52987.06,57823.61,47257.78,52138.96,41718.63,45380.72,39847.12
8,,50590.51,44701.61,52630.25,51958.11,42213.69,50420.37,50670.19,47954.08,48577.27,45923.43,42556.05,49369.44,47767.75,58614.85,47749.47,57762.13,46222.13,44827.73,41544.91,54239.2,46651.37,48213.78,59087.02,57222.94,52126.29,54962.32,44993.49,60443.11,63394.45,52324.61,52593.12
9,,53500.46,54216.06,52052.37,54226.97,56827.67,56293.77,52294.5,51572.81,60953.42,53567.23,38655.16,57632.77,58871.53,62135.64,52164.14,59675.2,57072.56,54145.42,54280.44,49419.85,50248.71,56752.94,52234.22,51592.47,51419.79,50668.61,46381.54,61568.06,50414.68,52883.49,44791.93
10,,51896.41,51958.62,52287.37,54959.76,57728.84,44474.3,53042.15,55848.97,51370.46,44349.25,53545.37,40586.02,65211.99,52544.98,40804.85,54919.47,50951.85,55841.04,54808.87,54901.31,45182.57,57091.48,53582.09,56842.4,58782.29,48593.58,51020.97,53088.05,62180.1,40415.94,39977.32
11,,51608.31,50718.89,49307.58,52384.42,38478.85,56986.74,59447.54,48816.09,57519.43,45576.19,58827.27,46515.78,56650.77,51706.0,51341.59,61197.17,50242.5,46574.15,54639.2,48902.65,54406.43,42069.47,53283.51,61589.32,40929.05,42703.8,56209.87,54817.83,45512.49,53403.7,57491.02
12,,52313.6,50480.46,58318.89,61318.87,43481.31,44935.42,52687.79,59663.2,43302.99,49705.44,55137.98,49895.86,52741.56,60281.55,50464.29,44869.29,55352.34,56242.68,54626.49,54821.2,51515.43,57898.73,50905.69,60058.78,46148.29,49061.91,43985.87,44569.75,45641.13,54083.62,67211.22
13,,50748.6,42653.84,55758.26,47075.34,45463.16,42885.01,45725.17,55224.31,64858.66,51505.13,64767.34,52198.4,52717.72,55431.85,54719.41,49762.47,49861.52,47319.17,51795.06,50235.39,51741.71,53170.83,44469.41,45727.9,58272.01,52740.69,37445.16,40882.45,50197.05,57701.38,50152.08
