RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,0.0,0.9905216270195651,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394
3.367295829986474,3.174083695066443,3.1354942159291497,2.113233595870302,0.0,1.143727333003917,3.784189633918261,3.4102199006897043,5.181783550292085,1.1107007355084253,3.044522437723423,3.291590957305482
3.367295829986474,2.9200523207157882,3.1354942159291497,2.312376441658988,0.0,2.298986808885878,3.784189633918261,3.7920254921050596,5.181783550292085,1.9000220808178454,3.044522437723423,3.5494308703035697
3.367295829986474,2.644502463980304,3.1354942159291497,1.3300338843212662,0.0,0.597624383826528,3.784189633918261,4.655245842310876,5.181783550292085,2.650327103884621,3.044522437723423,1.8389717181670029
3.367295829986474,4.30963683789971,3.1354942159291497,1.859195579869115,0.0,1.2396320788542985,3.784189633918261,1.9180615961254266,5.181783550292085,3.8218732724016897,3.044522437723423,2.282869451928759
3.367295829986474,3.9402525399501265,3.1354942159291497,2.4085441404778942,0.0,2.8809367148600753,3.784189633918261,3.4435940854259948,5.181783550292085,3.0868931277356455,3.044522437723423,2.871701531657774
3.367295829986474,2.913050070002884,3.1354942159291497,2.5250722255177114,0.0,1.1734527140155548,3.784189633918261,3.6133439935359535,5.181783550292085,4.900336510792513,3.044522437723423,2.7070825543470276
3.367295829986474,3.5441667887762582,3.1354942159291497,2.4349571750294894,0.0,0.5021358275863725,3.784189633918261,2.8431802758986127,5.181783550292085,4.126497936811536,3.044522437723423,1.4359334032713784
3.367295829986474,3.596891236283746,3.1354942159291497,2.5497188414705634,0.0,0.7128977151097221,3.784189633918261,3.66559287219789,5.181783550292085,4.9312122286260065,3.044522437723423,1.5902607900562118
3.367295829986474,2.7744803400735867,3.1354942159291497,2.4130232387481496,0.0,0.9990784337181409,3.784189633918261,3.840756251760684,5.181783550292085,3.482418620589848,3.044522437723423,2.573602848386427
3.367295829986474,3.2564680464917206,3.1354942159291497,2.0235352588215654,0.0,2.1818549695414697,3.784189633918261,3.1281036987854947,5.181783550292085,2.1620834122724384,3.044522437723423,3.035197647390855
3.367295829986474,3.4055818472171326,3.1354942159291497,1.909728056312008,0.0,1.8740596185715899,3.784189633918261,2.498602718189101,5.181783550292085,1.8528248452428722,3.044522437723423,3.064072860629042
3.367295829986474,3.46383566408714,3.1354942159291497,2.8911023631376,0.0,0.12447836517933553,3.784189633918261,3.326163517029051,5.181783550292085,3.432586031940643,3.044522437723423,2.9744018008076023
3.367295829986474,3.544847084553642,3.1354942159291497,2.9726029640671348,0.0,0.0,3.784189633918261,1.7931951051238575,5.181783550292085,2.488205636027564,3.044522437723423,1.5977801944200374
3.367295829986474,2.8969652949094895,3.1354942159291497,2.351848252514273,0.0,1.5626094271209516,3.784189633918261,2.4407788186935333,5.181783550292085,4.153104592298158,3.044522437723423,2.306346858770901
3.367295829986474,3.854214929620352,3.1354942159291497,1.5806731279403414,0.0,0.7297463986819737,3.784189633918261,2.7849854768983304,5.181783550292085,3.6207853521707647,3.044522437723423,2.8338194819409184
3.367295829986474,2.3504289803650464,3.1354942159291497,2.0398843645780502,0.0,0.0,3.784189633918261,3.9219512385033872,5.181783550292085,3.133238246251998,3.044522437723423,2.759193695673839
3.367295829986474,3.804192935644467,3.1354942159291497,2.477205371684981,0.0,0.29978055524853087,3.784189633918261,2.12745532284964,5.181783550292085,2.8528194339564403,3.044522437723423,1.6651352443271625
3.367295829986474,3.5689167135337883,3.1354942159291497,2.5934396366551655,0.0,1.5029938181932367,3.784189633918261,2.0945896047367514,5.181783550292085,3.404531598117608,3.044522437723423,1.8172816529551692
3.367295829986474,3.5255729311766624,3.1354942159291497,1.9895588134728799,0.0,1.5943272065971188,3.784189633918261,4.9669209523622895,5.181783550292085,4.61007154130548,3.044522437723423,2.057001956364942
3.367295829986474,3.303156372425679,3.1354942159291497,3.4102001917891687,0.0,0.7042662455211629,3.784189633918261,1.378227040952929,5.181783550292085,3.4370412258779006,3.044522437723423,2.1039119109136593
3.367295829986474,3.084038420709227,3.1354942159291497,2.5675277026961276,0.0,1.8825741533861615,3.784189633918261,2.6296896655219575,5.181783550292085,4.568541946729909,3.044522437723423,2.5500858309390173
3.367295829986474,3.251096335969117,3.1354942159291497,2.2744521507238487,0.0,0.8619476882604933,3.784189633918261,3.3318533498731577,5.181783550292085,1.3214166439017077,3.044522437723423,2.1870961393813326
3.367295829986474,2.994476420357731,3.1354942159291497,3.423423747863485,0.0,1.870763074162629,3.784189633918261,3.5603250608219503,5.181783550292085,4.36574170153194,3.044522437723423,2.6564416153282697
