S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,2.4849066497880004,3.085545834700197
0.0,1.4881353682891332,4.248495242049359,4.226238230044596,4.1588830833596715,2.2922562103788597,2.4849066497880004,2.813321220267943
0.0,0.0,4.248495242049359,4.288020416514216,4.1588830833596715,3.115944259467146,2.4849066497880004,3.0354603652050978
0.0,0.9543598585992654,4.248495242049359,4.225525802819739,4.1588830833596715,2.8809823980151603,2.498699971920336,3.6200060312718874
0.0,1.8117080020692453,4.248495242049359,4.211559946852546,4.1588830833596715,2.969519819718088,2.512305623976115,2.4656377225668775
0.0,2.2754441018554954,4.248495242049359,3.8734414386494165,4.1588830833596715,2.9204237596807676,2.5257286443082556,2.7856352981223287
0.0,0.8995396021621536,4.248495242049359,4.3516748175748985,4.1588830833596715,2.0931642383131384,2.538973871058276,1.9830238405102913
0.0,1.212247061804176,4.248495242049359,4.432148689021624,4.1588830833596715,2.8742315469149062,2.5520459526256287,2.4347726069188624
0.0,1.3953873304028348,4.248495242049359,4.189501518025361,4.1588830833596715,1.6333859043704742,2.5649493574615367,2.566416389726687
0.0,0.0,4.248495242049359,4.043576370883934,4.1588830833596715,3.4248954488906596,2.5649493574615367,2.874393588346178
0.0,0.0,4.248495242049359,4.885013861677611,4.1588830833596715,3.303829823726875,2.5649493574615367,1.7997098741352686
0.0,0.0,4.248495242049359,4.203040856183779,4.1588830833596715,1.3425560664560434,2.5649493574615367,2.48152140560242
