S00108_Actual,S00108_Simulated
1.3862943611198906,1.0166596193930002
1.3862943611198906,1.0611029068177058
1.3862943611198906,0.49652541642571124
1.3862943611198906,1.6100525615528003
1.3862943611198906,0.25465156902250163
1.3862943611198906,0.9497135540130514
1.3862943611198906,0.8916007319486023
1.3862943611198906,0.11097301868246634
1.3862943611198906,1.16151166984995
1.3862943611198906,2.129777193201223
1.3862943611198906,0.7059138416312241
1.3862943611198906,1.2048420221873315
1.3862943611198906,1.1886208386610457
1.3862943611198906,1.8346628497873194
1.3862943611198906,1.1140683243672234
1.3862943611198906,0.6009105662853401
1.3862943611198906,0.0
1.3862943611198906,1.2704847302068678
1.3862943611198906,1.0849168267822207
1.3862943611198906,0.5984659895235411
1.3862943611198906,0.8865137104765197
1.3862943611198906,1.5700860018711187
1.3862943611198906,1.1154852411339369
1.3862943611198906,1.894862973356359
