S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,3.8586138399371697,3.1354942159291497,2.970531335027106,1.0986122886681098,0.9979351766827576,0.0,0.0,0.0,1.9521834046918711,6.887552571664617,7.784121813953313,2.302585092994046,3.147580776000993
4.727387818712341,3.795071218281805,3.1354942159291497,3.334239860617383,1.0986122886681098,2.156140410677246,0.0,0.0,0.0,1.28323648099988,6.893656354602635,5.293223107015924,2.302585092994046,2.4947163716458296
4.727387818712341,4.464983102330023,3.1354942159291497,3.619520975432556,1.0986122886681098,1.3602265299063354,0.0,0.2542711243217339,0.0,3.5945827002831967,6.893656354602635,6.876906010743279,2.302585092994046,2.998853223240127
4.74493212836325,3.893570187215195,3.1354942159291497,3.4754628620263426,1.0986122886681098,0.326194420053159,0.0,0.0,0.0,2.7743740839972904,6.904750769961838,5.2704297741473205,2.4849066497880004,2.688881798492152
4.74493212836325,4.247208822705472,3.1354942159291497,3.787585292423864,1.0986122886681098,0.10080817756622973,0.4054651081081644,0.3341161678450233,0.0,2.6964464922319356,6.90625415285587,7.097731219048365,2.4849066497880004,2.9535092625440864
4.74493212836325,4.3236639637093,3.1354942159291497,1.8272831793429178,1.0986122886681098,0.34123093651589076,0.6931471805599453,0.3186499585296977,0.0,3.722017366765826,6.907755278982137,6.638539291987785,2.4849066497880004,2.738781370056673
4.742029368705289,3.9153116061257656,3.1354942159291497,3.0156323363712993,1.0986122886681098,2.2547206966221838,0.6931471805599453,0.5393821803434911,0.0,5.139474388576401,6.914068641038729,7.470221043995991,2.4849066497880004,2.1178039120279744
4.73911815849783,3.6373941195801875,3.1354942159291497,4.502007669994322,1.0986122886681098,3.232014848479537,0.6931471805599453,0.18626289252052203,0.0,5.351452407312622,6.920342394487609,5.0642500657070375,2.4849066497880004,0.5414824224126549
4.736198448394496,4.104032861381538,3.1354942159291497,2.815228775465979,1.0986122886681098,2.8286800537702965,0.6931471805599453,0.04268165239716746,0.0,6.247825102172646,6.926577033222725,4.984641460388453,2.4849066497880004,2.9594686954941527
4.736198448394496,4.188342261367364,3.1354942159291497,2.7712113018279707,1.0986122886681098,1.0258768081562102,0.6931471805599453,0.10499445989781754,0.0,2.680248362370541,6.892641641172089,7.386572477207155,2.4849066497880004,3.060413062886478
4.762173934797756,4.553744619622396,3.258096538021482,3.7442091757393317,1.0986122886681098,0.805337452565246,0.6931471805599453,0.15975888557909584,0.0,0.0,6.90875477931522,6.916799680573949,3.4657359027997265,2.713299824635303
4.948759890378168,3.960583368155764,3.258096538021482,3.397756756212853,1.3862943611198906,1.0784089116518436,1.0986122886681098,0.3498460201431382,0.0,1.7853570582736535,7.00397413672268,5.209244121724784,3.5263605246161616,1.7354117668526297
4.983606621708336,4.375769072020592,3.332204510175204,4.291881057574798,0.6931471805599453,0.46457389865896737,0.6931471805599453,0.0,0.0,4.902575119715634,6.75110146893676,6.015837921858694,3.5553480614894135,2.9376901574901995
4.969813299576001,3.8447886599910452,3.332204510175204,3.673891418963907,0.6931471805599453,2.241179055565686,0.6931471805599453,0.2029374995257939,0.0,4.428903389326743,6.760414691083428,5.152739897600033,3.5553480614894135,2.1582588987762086
4.976733742420574,3.9061468638185506,3.332204510175204,3.0524681828352893,0.6931471805599453,1.5506012831808753,0.6931471805599453,0.19161957214575456,0.0,2.1166029863316678,6.716594773520978,5.762879989545872,3.6375861597263857,2.7241070908887397
4.997212273764115,4.605473361373586,3.332204510175204,4.188413631192932,0.6931471805599453,1.2962762347714576,0.6931471805599453,0.0,0.0,1.1587599145064669,6.7357800142423265,5.9858847088580465,3.6375861597263857,3.890547604135209
5.003946305945459,4.206021031189299,3.332204510175204,2.790042454501677,0.6931471805599453,2.3716341108843793,0.6931471805599453,0.0329499827728911,0.0,2.973599129536209,6.733401891837359,4.634875513576163,3.6375861597263857,3.009376579370933
5.003946305945459,3.2314248088651327,3.332204510175204,1.695408293806341,0.6931471805599453,2.217478308493998,0.6931471805599453,0.0917665892432182,0.0,3.285459256843127,6.7339969528486705,6.951396269466508,3.6375861597263857,2.134378519796809
5.003946305945459,3.610461443174429,3.332204510175204,3.4801396755527323,0.6931471805599453,1.0258373051635603,0.6931471805599453,0.0,0.0,0.04644371930289637,6.734591659972948,6.251444627467206,3.6375861597263857,2.0065297067026027
5.0106352940962555,4.059808006979273,3.332204510175204,2.6519462037346013,0.6931471805599453,2.114703776312232,0.6931471805599453,0.02678710531629795,0.0,1.9935635713880835,6.734591659972948,6.137662800858696,3.6375861597263857,1.2222457916856326
5.030437921392435,3.5220734999255967,3.332204510175204,3.2547519250876675,0.6931471805599453,0.6531683172942776,0.6931471805599453,0.394579840855653,0.0,3.370096261300231,6.739336627357174,6.259795656401984,3.6375861597263857,2.7619443769379477
5.030437921392435,3.761435614802746,3.332204510175204,3.6708314033061584,0.6931471805599453,1.2530726875263372,0.6931471805599453,0.009871498761997222,0.0,2.3225869160814425,6.75343791859778,7.402597555275845,3.6375861597263857,2.3922070013768897
5.087596335232384,3.8454699527135308,3.332204510175204,3.23185111737703,0.6931471805599453,1.4506940784912743,0.6931471805599453,0.5484090805310919,0.0,6.929821641244164,6.759255270663693,7.0494716623878615,3.713572066704308,1.576146626137385
