S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,3.265939418985629,3.1354942159291497,3.965465804380172,1.0986122886681098,0.544233992270211,0.0,0.35905796697723164,0.0,2.1082281192369967,6.887552571664617,6.204806235069531,2.302585092994046,2.418870990788081
4.727387818712341,4.797483122465893,3.1354942159291497,3.786912003921518,1.0986122886681098,0.6070891414462966,0.0,0.0,0.0,5.002266151896999,6.893656354602635,6.662651110387869,2.302585092994046,1.5889774203208118
4.727387818712341,4.389608722116374,3.1354942159291497,2.091523437854211,1.0986122886681098,1.0392452542218749,0.0,0.215227963495486,0.0,3.340991579825592,6.893656354602635,5.90538015397753,2.302585092994046,3.2917707184297784
4.74493212836325,4.370891825738906,3.1354942159291497,3.1627145473750873,1.0986122886681098,0.852730637404035,0.0,0.5730089646152337,0.0,2.8221228294566623,6.904750769961838,3.6068673782518474,2.4849066497880004,2.311018537995167
4.74493212836325,4.677908590170086,3.1354942159291497,2.7136295123049825,1.0986122886681098,1.41614489039569,0.4054651081081644,0.13839321537067126,0.0,2.225462691451545,6.90625415285587,6.212234106718401,2.4849066497880004,3.584260831724507
4.74493212836325,4.522166908514378,3.1354942159291497,3.4383124477116414,1.0986122886681098,0.3974932510348097,0.6931471805599453,0.0,0.0,1.4926683850016336,6.907755278982137,6.090211662987556,2.4849066497880004,2.540770158963409
4.742029368705289,3.9184153713118746,3.1354942159291497,2.6872585625582586,1.0986122886681098,0.43828372641141455,0.6931471805599453,0.0,0.0,3.9132456853112743,6.914068641038729,5.21616178476142,2.4849066497880004,3.3058105048756525
4.73911815849783,5.0413891704890075,3.1354942159291497,2.9196664168351263,1.0986122886681098,1.9324931425887346,0.6931471805599453,0.0,0.0,2.617518292163202,6.920342394487609,5.945215634415504,2.4849066497880004,2.1248403561961204
4.736198448394496,3.937938237512666,3.1354942159291497,3.499382227641711,1.0986122886681098,2.154769642083213,0.6931471805599453,0.5479475765745264,0.0,0.46829727813859856,6.926577033222725,5.495155869703057,2.4849066497880004,2.419500705313867
4.736198448394496,4.182098206037602,3.1354942159291497,3.0667516701779993,1.0986122886681098,1.6007375784010274,0.6931471805599453,0.3512194087949073,0.0,2.338481651377386,6.892641641172089,4.546007781607893,2.4849066497880004,1.975834614081955
4.762173934797756,3.7739955148449034,3.258096538021482,3.32165970713201,1.0986122886681098,2.067556815753256,0.6931471805599453,0.03160213340420986,0.0,3.805531752609496,6.90875477931522,5.217856601184576,3.4657359027997265,3.128851220379911
4.948759890378168,4.769176440804353,3.258096538021482,3.427757181121144,1.3862943611198906,1.571041852871265,1.0986122886681098,0.21015671658141305,0.0,2.3778638597684036,7.00397413672268,5.395672874453996,3.5263605246161616,3.172188345347325
4.983606621708336,4.598865778787651,3.332204510175204,2.5710166517873665,0.6931471805599453,0.5891541608785112,0.6931471805599453,0.1958148220456567,0.0,1.220376132037752,6.75110146893676,6.612774756416854,3.5553480614894135,2.3415364807578762
4.969813299576001,4.708610967664952,3.332204510175204,3.693161809296538,0.6931471805599453,0.9594333850439493,0.6931471805599453,0.09425580578395727,0.0,5.285902772856106,6.760414691083428,5.002411137838326,3.5553480614894135,1.7890728623371308
4.976733742420574,3.996063925915455,3.332204510175204,4.0474742884715305,0.6931471805599453,1.3738524910153382,0.6931471805599453,0.0,0.0,4.077261547718711,6.716594773520978,3.384584472429324,3.6375861597263857,0.8276064485340822
4.997212273764115,4.820815028965269,3.332204510175204,2.823816851140688,0.6931471805599453,0.813020042428104,0.6931471805599453,0.14034700821468843,0.0,1.9895654923624315,6.7357800142423265,5.7037999981157705,3.6375861597263857,1.2506835419744298
5.003946305945459,5.7244195700883385,3.332204510175204,3.1356297921498584,0.6931471805599453,1.9317763541335096,0.6931471805599453,0.10811788258637664,0.0,3.279535070515076,6.733401891837359,6.852940514336274,3.6375861597263857,1.3620989118934816
5.003946305945459,4.395830307939573,3.332204510175204,3.7377757268999323,0.6931471805599453,1.6606400570603583,0.6931471805599453,0.32743220222689384,0.0,4.829057969348927,6.7339969528486705,6.008120098297439,3.6375861597263857,1.9897266798133766
5.003946305945459,4.76751336118775,3.332204510175204,3.1986189778162797,0.6931471805599453,1.6861421398798253,0.6931471805599453,0.0,0.0,1.3979803852112156,6.734591659972948,7.339331120292043,3.6375861597263857,3.281680396109273
5.0106352940962555,4.796180225117866,3.332204510175204,3.7994028500033084,0.6931471805599453,2.7786696859625475,0.6931471805599453,0.0,0.0,2.3928300957064303,6.734591659972948,6.457461865064887,3.6375861597263857,3.015130713173116
5.030437921392435,3.661799016036036,3.332204510175204,2.299290194846934,0.6931471805599453,2.423070617716645,0.6931471805599453,0.21725505289027186,0.0,2.4039920532684795,6.739336627357174,7.092383033489782,3.6375861597263857,2.2188816979513306
5.030437921392435,3.8278092771289316,3.332204510175204,2.912157911858393,0.6931471805599453,2.3659254171673183,0.6931471805599453,0.009115640862800325,0.0,2.543453150047711,6.75343791859778,5.646675573500991,3.6375861597263857,1.9853541853557664
5.087596335232384,4.472387222916148,3.332204510175204,2.6502180231418144,0.6931471805599453,0.7434908927009588,0.6931471805599453,0.07226578931356366,0.0,3.9910563580551375,6.759255270663693,6.535151473588228,3.713572066704308,3.1363514953345346
