Index,Lower,Upper,Predicted,Actual
130,4466.78,8390.56,6428.67,6708.38
131,4218.3,8339.26,6278.78,6810.85
132,4012.22,8292.26,6152.24,6913.31
133,3549.82,7963.8,5756.81,7015.77
134,3291.85,7821.06,5556.45,7118.23
135,3036.69,7681.72,5359.2,7220.69
136,2772.02,7536.19,5154.1,7323.15
137,2433.48,7300.27,4866.88,7425.62
138,2637.23,7627.65,5132.44,7528.08
139,2430.22,7499.13,4964.67,7630.54
140,2284.38,7405.91,4845.14,7733.0
141,2094.87,7044.5,4569.69,7730.0
142,1745.89,6949.17,4347.53,7750.77
143,1468.5,6836.64,4152.57,7771.54
144,1237.89,6724.03,3980.96,7792.31
145,741.79,6339.14,3540.46,7813.08
146,466.32,6123.75,3295.03,7833.85
147,188.67,5916.76,3052.71,7854.62
148,-90.93,5696.01,2802.54,7875.38
149,-434.08,5374.57,2470.25,7896.15
150,-241.88,5623.37,2690.74,7916.92
151,-448.2,5404.0,2477.9,7937.69
152,-590.93,5217.54,2313.3,7958.46
153,-755.8,4933.87,2089.04,7979.23
154,-1111.93,4845.68,1866.88,8000.0
155,-958.49,5071.48,2056.5,8032.0
156,-760.4,5299.33,2269.46,8064.0
157,-1123.66,5054.95,1965.65,8071.2
158,-1257.39,4971.19,1856.9,8078.4
159,-1397.93,4900.45,1751.26,8085.6
160,-1537.19,4812.72,1637.77,8092.8
161,-1736.89,4621.2,1442.15,8100.0
