Index,Lower,Upper,Predicted,Actual
134,23011.76,28321.71,25666.74,25578.0
135,22856.62,28372.86,25614.74,25526.0
136,22865.56,28536.92,25701.24,25474.0
137,22888.35,28648.76,25768.55,25422.0
138,22880.02,28751.23,25815.62,25370.0
139,22844.67,28794.49,25819.58,25521.0
140,23012.67,28996.08,26004.37,25672.0
141,23112.33,29168.66,26140.49,25567.0
142,23315.91,29397.65,26356.78,25462.0
143,23486.19,29554.74,26520.46,25357.0
144,23930.38,29940.44,26935.41,25252.0
145,23877.89,29807.29,26842.59,25253.0
146,23796.25,30005.93,26901.09,25254.0
147,23640.73,30100.88,26870.81,25255.0
148,23742.4,30368.69,27055.54,25362.0
149,23860.71,30581.49,27221.1,25469.0
150,23952.15,30780.67,27366.41,25576.0
151,23930.09,30890.35,27410.22,25683.0
152,24121.2,31148.52,27634.86,25790.0
153,24115.69,31299.08,27707.39,25800.0
154,24332.64,31595.11,27963.87,25810.5
155,24522.9,31812.61,28167.75,25821.0
156,24986.52,32259.27,28622.9,25831.5
157,24963.68,32197.87,28580.77,25842.0
158,25004.31,32766.3,28885.3,26624.0
159,24327.95,32968.73,28648.34,27530.0
160,24408.21,33188.33,28798.27,27556.25
161,24493.51,33364.51,28929.01,27582.5
162,24556.51,33522.51,29039.51,27608.75
163,24504.87,33592.13,29048.5,27635.0
164,24671.49,33877.35,29274.42,27717.5
165,24806.14,34149.55,29477.85,27800.0
166,24977.32,34410.95,29694.13,28520.0
167,25118.59,34597.04,29857.82,29240.0
