Index,Lower,Upper,Predicted,Actual
146,42033.25,43895.17,42964.21,42714.72
147,42153.16,44248.22,43200.69,42720.3
148,42299.19,44583.2,43441.19,42725.88
149,42426.07,44872.33,43649.2,42731.46
150,42535.62,45124.86,43830.24,42737.04
151,42642.94,45360.57,44001.76,42742.62
152,42767.36,45599.77,44183.57,42748.2
153,42897.98,45835.07,44366.52,42753.78
154,43023.35,46057.61,44540.48,42759.36
155,43154.8,46279.63,44717.21,42764.93
156,43286.07,46495.15,44890.61,42770.51
157,43403.71,46699.58,45051.65,42776.09
158,43446.34,47144.67,45295.51,42781.67
159,43517.26,47546.71,45531.99,42787.25
160,43612.4,47932.59,45772.49,42792.83
161,43689.52,48271.48,45980.5,42798.41
162,43750.52,48572.56,46161.54,42803.99
163,43810.78,48855.33,46333.05,42809.57
164,43890.21,49139.52,46514.86,42815.15
165,43977.9,49417.74,46697.82,42820.73
166,44062.07,49681.49,46871.78,42826.31
167,44154.21,49942.81,47048.51,42831.89
168,44247.81,50196.01,47221.91,42837.47
169,44330.85,50435.03,47382.94,42843.05
170,44394.83,50858.78,47626.8,42848.63
171,44472.94,51253.63,47863.29,42854.21
172,44568.06,51639.52,48103.79,42859.79
173,44641.01,51982.57,48311.79,42865.36
174,44695.01,52290.67,48492.84,42870.94
175,44746.33,52582.37,48664.35,42876.52
176,44815.59,52876.73,48846.16,42882.1
177,44892.35,53165.89,49029.12,42887.68
178,44965.06,53441.09,49203.08,42893.26
179,45045.49,53714.13,49379.81,42898.84
180,45127.2,53979.21,49553.2,42904.42
181,45198.9,54229.59,49714.24,42910.0
