RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.6619585318568726,1.791759469228055,2.245027567455372,1.0986122886681098,1.6966205738580606,5.924255797414532,5.6825339219172015,6.863803391452954,6.661096925366259
3.1354942159291497,3.497158496784078,1.791759469228055,2.1566227070958712,1.0986122886681098,1.640668880068252,6.018593214496234,5.610531972300541,6.893656354602635,6.447999093913593
3.1354942159291497,3.9026777685168765,1.791759469228055,1.5911187077741253,1.0986122886681098,2.250551449272826,6.025865973825314,5.784923045887979,6.904750769961838,6.687778113197873
3.1354942159291497,3.6704997125129544,1.791759469228055,2.672863546739284,1.0986122886681098,2.571417796407474,6.028278520230698,5.784671046689491,6.907755278982137,6.918231944616386
3.1354942159291497,3.493318071427683,1.791759469228055,2.484099892674268,1.0986122886681098,2.398859906872667,6.018593214496234,5.507695009790103,6.926577033222725,6.814911006806647
3.258096538021482,3.462737801855625,1.791759469228055,2.4984123701314447,1.0986122886681098,1.4422700332066292,5.937536205082426,5.635422841028106,6.903747257584598,6.95674421905643
3.258096538021482,3.880164881643104,2.772588722239781,2.4313444396259913,1.3862943611198906,1.793781997803849,6.016157159698354,5.86670702714717,7.00397413672268,6.873433145528837
3.332204510175204,3.2917149977028832,2.6390573296152584,2.612784720626033,0.6931471805599453,0.7851134201947703,5.713732805509369,5.680087736844218,6.760414691083428,6.669708347252405
3.332204510175204,4.459587792333991,2.6390573296152584,2.281607425755899,0.6931471805599453,0.867036963424013,5.71042701737487,5.5847684475920945,6.7357800142423265,6.631580368212807
3.332204510175204,3.6982159670663326,2.6390573296152584,2.222085257812129,0.6931471805599453,1.1005847671896736,5.683579767338681,5.746794451609459,6.734591659972948,6.487960642213906
3.332204510175204,4.283638537331816,2.6390573296152584,1.8980728796533497,0.6931471805599453,1.955306393935981,5.69035945432406,5.579894449502484,6.738152494595957,6.5431187307133065
3.332204510175204,3.8464378469936737,2.6390573296152584,2.1817391961208616,0.6931471805599453,1.8224759297836146,5.697093486505405,5.732118846745438,6.7580945044277305,6.53005062524513
