S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.043425116919247,4.98696277983771,2.772588722239781,2.523224370174143,2.0794415416798357,2.192246286688818,2.3978952727983707,2.8281600480032405,2.1972245773362196,1.7358608600617236,0.0,0.9213926515514955,0.9985288301111271,1.5749249081075742,4.248495242049359,4.140461665288957,4.1588830833596715,2.5010016100841277,0.6931471805599453,0.4619605043402298,1.3862943611198906,1.5502472928698183,0.0,0.0,3.4339872044851463,3.496338106951025,2.4849066497880004,3.0944630585136337
5.043425116919247,4.9501034979310115,2.772588722239781,1.1960649840834348,2.0794415416798357,2.3503067575990344,2.3978952727983707,2.6002739304260625,2.1972245773362196,1.9408951038834856,0.0,3.269944171259902,1.1451323043030026,0.8628974625271403,4.248495242049359,4.102778898929411,4.1588830833596715,1.8342536285337299,0.6931471805599453,0.6409730452345035,1.3862943611198906,0.988620109927424,0.0,0.0,3.4339872044851463,3.1750262321279967,2.4849066497880004,3.542135419845671
5.043425116919247,4.847670863517205,2.772588722239781,2.262946522449859,2.0794415416798357,2.2190311173473107,2.3978952727983707,2.748001336573956,2.1972245773362196,0.2597608519271528,0.0,2.833744309972845,1.2729656758128873,3.1815631395420922,4.248495242049359,4.313542585149981,4.1588830833596715,2.448475379019398,0.6931471805599453,0.8384178191859701,1.3862943611198906,1.7085553764828372,0.0,0.0,3.4339872044851463,3.8035942635704525,2.4849066497880004,3.1546624837310646
5.043425116919247,4.794733172680488,2.772588722239781,2.195647950369769,2.0794415416798357,2.514226695714052,2.3978952727983707,3.8301363842974254,2.1972245773362196,2.7357087156530184,0.0,0.334330270248402,1.3862943611198906,2.40868874857797,4.248495242049359,4.411484159119992,4.1588830833596715,1.7196697519733442,0.6931471805599453,0.3565890687967392,1.3862943611198906,1.7220475870714225,0.0,0.0,3.4339872044851463,3.552292171989558,2.4849066497880004,2.8916889489535733
5.043425116919247,5.099078659690902,2.772588722239781,1.130361993351226,2.0794415416798357,1.716258455052478,2.3978952727983707,2.476839558071826,2.1972245773362196,1.7251999715401105,0.0,0.0,1.3470736479666094,0.8551124025969637,4.248495242049359,3.836769166491321,4.1588830833596715,3.358047723789805,0.6931471805599453,0.6952840399829728,1.3862943611198906,1.7243185978909925,0.0,0.0,3.4339872044851463,3.6183301275425874,2.4912964478867714,3.207625340181287
5.043425116919247,5.121365285981858,2.772588722239781,2.013460590133514,2.0794415416798357,1.8605680185828972,2.3978952727983707,3.9988943845416767,2.1972245773362196,2.683458443214918,0.0,0.24340519356661172,1.3062516534463542,0.0,4.248495242049359,3.924120527076962,4.1588830833596715,2.6524487728151898,0.6931471805599453,0.0,1.3862943611198906,1.389835280807079,0.0,0.0,3.4339872044851463,3.726205511209096,2.4976456755654297,3.7518162734853906
5.043425116919247,5.312010031529156,2.772588722239781,1.9734284676831362,2.0794415416798357,1.7934416338168828,2.3978952727983707,3.4903327480164377,2.1972245773362196,2.3625360166539098,0.0,1.6677048792538338,1.2636920390275583,0.8781111471616945,4.248495242049359,4.892575325035207,4.1588830833596715,2.0396038989356984,0.6931471805599453,0.659230624889814,1.3862943611198906,1.079229581133991,0.0,1.6781694616112278e-06,3.4339872044851463,3.4741294706006847,2.503954844758695,2.8600864164645006
5.043425116919247,4.568804954165696,2.772588722239781,2.098538182317215,2.0794415416798357,2.533231173594427,2.3978952727983707,3.891902719652447,2.1972245773362196,1.2707376056933257,0.0,0.9714282025766544,1.2192402764567245,0.0,4.248495242049359,3.707769577626549,4.1588830833596715,2.3359739862428537,0.6931471805599453,0.42245118531582326,1.3862943611198906,1.7452410264046905,0.0,0.0,3.4339872044851463,3.400263843884674,2.5102244577722903,2.8506545820140317
5.043425116919247,4.802752312425304,2.772588722239781,2.3177295506053834,2.0794415416798357,1.4212226586403234,2.3978952727983707,3.080258562456478,2.1972245773362196,1.2826952630700559,0.0,2.1060425868814825,1.1727202608218317,2.5022283251051194,4.248495242049359,4.519238988452927,4.1588830833596715,1.03631179758743,0.6931471805599453,1.0405781733603008,1.3862943611198906,2.0538117105712694,0.0,0.0,3.4339872044851463,3.3093000713511653,2.516455007522926,2.893786012820031
5.043425116919247,5.430314752785317,2.772588722239781,3.065150365077476,2.0794415416798357,2.526021719178439,2.3978952727983707,2.0222550386598046,2.1972245773362196,0.8696481528759021,0.0,0.0,1.1239300966523995,1.3875931463713933,4.248495242049359,3.7549755582226494,4.1588830833596715,2.0912782011420594,0.6931471805599453,0.10158716885548996,1.3862943611198906,2.1113330234118846,0.0,0.0,3.4339872044851463,3.5587014341739875,2.5226469777708473,2.2511975253089775
5.043425116919247,5.018067761200141,2.772588722239781,2.87220204726897,2.0794415416798357,2.6991065989331027,2.3978952727983707,3.2115168919473476,2.1972245773362196,2.2456841692028187,0.0,0.766719251625273,1.072636802264849,0.0,4.248495242049359,4.4051029709832905,4.1588830833596715,2.986279534543604,0.6931471805599453,0.5483486607299395,1.3862943611198906,1.3962025841988344,0.0,0.0,3.4339872044851463,3.299477607990953,2.5288008433452256,2.787930045550744
5.043425116919247,4.533443499477502,2.772588722239781,2.693900674038882,2.0794415416798357,1.919402467937178,2.3978952727983707,2.1510269779451354,2.1972245773362196,0.8321711007623427,0.0,1.050109405076563,1.0185695809945732,2.544736705263346,4.248495242049359,4.0532776308178,4.1588830833596715,2.158553826680129,0.6931471805599453,0.7661170784735807,1.3862943611198906,1.6336500914739054,0.0,0.0,3.4339872044851463,3.140136678670787,2.534917070362662,3.543903648741776
5.043425116919247,4.938209093843274,2.772588722239781,2.1545999597544947,2.0794415416798357,2.784184591830311,2.3978952727983707,4.231874706055241,2.1972245773362196,1.9912807839233007,0.0,1.429468407711054,0.9614111671546247,1.8946900908611237,4.248495242049359,3.9495731619815153,4.1588830833596715,2.8377511102521034,0.6931471805599453,0.18652824222509362,1.3862943611198906,2.0982982853201806,0.0,0.0,3.4339872044851463,3.5842014109727542,2.540996116439044,2.773605999948363
5.043425116919247,4.92876025414151,2.772588722239781,2.1298073392416224,2.0794415416798357,2.3121807966526573,2.3978952727983707,0.8481047663033592,2.1972245773362196,2.05269712756674,0.0,2.1839918174980646,0.9007865453381899,2.098595406568225,4.248495242049359,3.9926706516880963,4.1588830833596715,2.5666594276871515,0.6931471805599453,0.04100815286125481,1.3862943611198906,1.3328565322609598,0.0,0.0,3.4339872044851463,3.1450584338004646,2.5470384308950065,2.8107230953803204
5.043425116919247,4.760712639168307,2.772588722239781,3.529149149490191,2.0794415416798357,2.3650860280022945,2.3978952727983707,4.043030220666259,2.1972245773362196,0.777608293522118,0.0,0.8911740806728191,0.8362480242006186,2.7265775027899424,4.248495242049359,4.054535246086712,4.1588830833596715,2.1253699814807914,0.6931471805599453,0.15028482804986437,1.3862943611198906,1.711230526469091,0.0,0.0,3.4339872044851463,3.771210724431481,2.5530444549552187,2.436836110796197
5.043425116919247,4.395996833644422,2.772588722239781,2.241435877436624,2.0794415416798357,1.8074211224825736,2.3978952727983707,0.9086685665817702,2.1972245773362196,1.820722758825166,0.0,1.811323157241735,0.7672551527136671,4.02659215141977,4.248495242049359,4.312728677120755,4.1588830833596715,1.784683694925242,0.6931471805599453,0.27666592480147956,1.3862943611198906,1.7478521869631527,0.0,0.0,3.4339872044851463,3.443390066540731,2.559014621941722,2.9227958909407574
5.043425116919247,5.116353893999749,2.772588722239781,2.6359290565193976,2.0794415416798357,1.9551708741739846,2.3978952727983707,3.8799860790374163,2.1972245773362196,1.8616690841113075,0.0,0.0,0.6931471805599453,3.101571547020605,4.248495242049359,4.2210293368359615,4.1588830833596715,2.4908106421760787,0.6931471805599453,0.9441314823516479,1.3862943611198906,2.0655163224325506,0.0,2.0241139438286778e-07,3.4339872044851463,3.6626926334700447,2.5649493574615367,3.9178546648644126
5.043425116919247,4.767943340535242,2.772588722239781,3.4580670214218756,2.0794415416798357,2.052099752149666,2.3978952727983707,1.6566352817122751,2.1972245773362196,1.0111210558490762,0.0,0.7757638833512237,0.6931471805599453,0.46795367319235837,4.248495242049359,3.7735573167509497,4.1588830833596715,2.9215161516420314,0.6931471805599453,0.15133429836721435,1.3862943611198906,1.933705145698322,0.0,0.0,3.4339872044851463,3.5374948645501645,2.5649493574615367,3.2378260010074102
5.043425116919247,4.998400300094734,2.772588722239781,2.0312307340031306,2.0794415416798357,3.0627615543740307,2.3978952727983707,1.7108085671575217,2.1972245773362196,1.8612125033139695,0.0,1.010565518810171,0.6931471805599453,1.2887950359846894,4.248495242049359,3.7776387076036455,4.1588830833596715,3.400667407235814,0.6931471805599453,0.6313081503848125,1.3862943611198906,1.3036255151972695,0.0,0.0,3.4339872044851463,3.8085299473103182,2.5649493574615367,2.3179220233278413
5.043425116919247,4.700007254610064,2.772588722239781,2.4649222476824257,2.0794415416798357,1.8560433069714537,2.3978952727983707,3.7942141420483804,2.1972245773362196,2.1540573905543368,0.0,0.6215161516687953,0.6931471805599453,3.8985852611696004,4.248495242049359,3.798341433975646,4.1588830833596715,2.5091417067869486,0.6931471805599453,0.2545784144648303,1.3862943611198906,2.0825443881274235,0.0,0.0,3.4339872044851463,3.5012844078515744,2.5649493574615367,3.402633843234072
5.043425116919247,4.637762160576165,2.772588722239781,1.9169284650765746,2.0794415416798357,1.633243604258366,2.3978952727983707,3.453297551827313,2.1972245773362196,0.6714056987530785,0.0,0.7391263216973271,0.6931471805599453,0.49878513822271375,4.248495242049359,4.103437333064169,4.1588830833596715,2.182433825283752,0.6931471805599453,0.5010083470672415,1.3862943611198906,1.806063628394434,0.0,0.0,3.4339872044851463,3.4473872866814337,2.5649493574615367,3.0825962618399854
5.043425116919247,4.677085413523582,2.772588722239781,3.8357730374989605,2.0794415416798357,2.40625380557132,2.3978952727983707,2.4333187155636233,2.1972245773362196,0.4595781030166801,0.0,0.5750921402508388,0.6931471805599453,0.0,4.248495242049359,4.253160922308173,4.1588830833596715,1.9780273623183935,0.6931471805599453,0.272318437315186,1.3862943611198906,1.994724339678596,0.0,0.0,3.4339872044851463,3.7228546954860793,2.5649493574615367,2.9241297060054188
5.043425116919247,4.986904718925977,2.772588722239781,2.466900264450111,2.0794415416798357,2.1213369093486443,2.3978952727983707,4.022902598870347,2.1972245773362196,0.9202250224344511,0.0,0.9279403023847344,0.6931471805599453,0.6192501026179407,4.248495242049359,3.9536154283916254,4.1588830833596715,2.951176658836281,0.6931471805599453,0.43348177417795314,1.3862943611198906,1.7741878403417677,0.0,0.0,3.4339872044851463,3.366923597817593,2.5649493574615367,2.056542450789442
5.043425116919247,5.084943205968807,2.772588722239781,2.4892104929374343,2.0794415416798357,2.535170598010843,2.3978952727983707,2.247757785307475,2.1972245773362196,3.914503520806565,0.0,0.5562512056710529,0.6931471805599453,0.8598098285426189,4.248495242049359,4.305817905277593,4.1588830833596715,2.293086742095685,0.6931471805599453,0.0,1.3862943611198906,1.8843712678463311,0.0,0.0,3.4339872044851463,3.797111229570156,2.5649493574615367,2.281580725044379
