RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
5.159055299214529,5.332682492374705,5.170483995038151,5.554274400060239,5.627621113690637,5.557090739809023,3.8066624897703196,4.220688744763444,4.465908118654584,4.6933611209122335,5.8377304471659395,5.997986853514047
5.1298987149230735,6.125075397412944,5.1647859739235145,5.162456080678714,5.634789603169249,5.729795232997524,3.784189633918261,5.296551640894082,4.454347296253507,4.107414246639606,5.857933154483459,5.567536688738651
5.762051382780177,5.902600647511648,5.817111159963204,5.661609863865165,5.8944028342648505,6.043954852485258,4.430816798843313,3.799910739035057,4.663439094112067,3.3713638619427595,6.284134161070802,6.215198758096933
5.726847747587197,5.979285108419726,5.814130531825066,5.377144186546592,5.921578419643816,4.954002498408805,4.430816798843313,3.8644155848200263,4.663439094112067,5.3499515405092986,6.289715570908998,6.555369636121952
5.739792912179234,5.896784553992276,5.817111159963204,4.487087559341083,5.963579343618446,6.412722419207138,4.442651256490317,3.055640126855055,4.663439094112067,5.416026134486799,6.295266001439646,5.2339318062130396
5.723585101952381,5.3930771513538565,5.820082930352362,5.019657942029843,5.968707559985366,5.5907667132897565,4.418840607796598,4.506814485068012,4.663439094112067,5.850292588562352,6.304448802421981,5.379459626402889
5.726847747587197,5.224793424490198,5.823045895483019,5.814909341785757,5.968707559985366,4.860784523556454,4.406719247264253,4.301336961433655,4.663439094112067,5.150562873609193,6.315358001522335,5.671299816520406
5.720311776607412,6.510016638329017,5.811140992976701,5.807493214326484,5.983936280687191,5.34930626364368,4.382026634673881,3.4533331859159646,4.663439094112067,4.37868960764579,6.311734809152915,5.750264793501281
5.707110264748875,4.583259325833366,5.811140992976701,5.950290469681344,5.726847747587197,5.94465179308935,4.356708826689592,4.419587546070472,4.663439094112067,5.783618913809583,6.2878585601617845,6.581130971122868
5.733341276897746,5.238101354464451,5.811140992976701,4.977106373762802,5.739792912179234,4.929406946409014,4.356708826689592,4.75913091606213,4.663439094112067,5.009541996475195,6.289715570908998,6.878359728884161
5.717027701406222,5.050837738881146,5.808142489980444,5.866722632029221,5.726847747587197,5.94569319122808,4.356708826689592,3.4259640853650293,4.663439094112067,6.129196072965255,6.289715570908998,5.93215299137552
5.707110264748875,5.129418609909842,5.755742213586912,6.132277746147095,5.755742213586912,4.578788743438985,4.343805421853684,3.729571969661678,4.672828834461906,5.142023586491657,6.293419278846481,5.65826700151488
