S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,1.3862943611198906,1.5415685703871407,2.4849066497880004,3.085545834700197
0.0,1.4454183232988111,4.248495242049359,4.004515849878282,1.3862943611198906,1.5870560883672342,2.4849066497880004,3.7942073094994466
0.0,1.43284356726727,4.248495242049359,3.945983067679053,1.3862943611198906,1.122324750483389,2.4849066497880004,3.9251620403727148
0.0,1.123124825404979,4.248495242049359,4.088517383733263,1.3862943611198906,1.4337048716305487,2.498699971920336,2.8076247493799307
0.0,0.7840616838492497,4.248495242049359,3.7671783669330914,1.3862943611198906,2.051849720955376,2.512305623976115,3.1243949606363635
0.0,0.0,4.248495242049359,4.2813716237827215,1.3862943611198906,0.5326882717777641,2.5257286443082556,3.3313028132756424
0.0,0.5320266207534536,4.248495242049359,3.6591784588797807,1.3862943611198906,1.9304737673613785,2.538973871058276,2.6503172464120857
0.0,1.122915419849926,4.248495242049359,4.1353187140243755,1.3862943611198906,1.8309683055675792,2.5520459526256287,3.4369553860274396
0.0,1.6247429311587889,4.248495242049359,4.18007513505743,1.3862943611198906,1.2894059888309892,2.5649493574615367,3.117955535965665
0.0,1.560991033921458,4.248495242049359,4.410514368150762,1.3862943611198906,1.8032601878372465,2.5649493574615367,3.082305894202376
0.0,0.18478131756923788,4.248495242049359,4.144568837072099,1.3862943611198906,1.6551934767291459,2.5649493574615367,2.6958987605637166
0.0,0.3611782889930395,4.248495242049359,4.640581529180903,1.3862943611198906,0.8899756770393891,2.5649493574615367,2.6604429170413595
